name,address,street,postal_code,city,canton,url
Klinik Susenberg,"Schreberweg 9, 8044 Zürich",Schreberweg 9,8044,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/e011/klinik-susenberg
Klinik Susenberg - Allergie/Immunologie,"Schreberweg 9, 8044 Zürich",Schreberweg 9,8044,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/ex2j/klinik-susenberg-allergie-immunologie
Klinik Susenberg - Geriatrie,"Schreberweg 9, 8044 Zürich",Schreberweg 9,8044,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/ewi0/klinik-susenberg-geriatrie
Klinik Susenberg - Innere Medizin,"Schreberweg 9, 8044 Zürich",Schreberweg 9,8044,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/e0sg/klinik-susenberg-innere-medizin
Klinik Susenberg - Neurologie,"Schreberweg 9, 8044 Zürich",Schreberweg 9,8044,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/ewr1/klinik-susenberg-neurologie
Klinik Susenberg - Rheumatologische Klinik,"Schreberweg 9, 8044 Zürich",Schreberweg 9,8044,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/exlp/klinik-susenberg-rheumatologische-klinik
Klinik ZüriSeh - Ophthalmologische Klinik,"Seestrasse 353, 8038 Zürich",Seestrasse 353,8038,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/es9d/klinik-zuriseh-ophthalmologische-klinik
Limmatklinik - Anästhesie Allgemein,"Hardturmstrasse 133, 8005 Zürich",Hardturmstrasse 133,8005,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/e0ux/limmatklinik-anasthesie-allgemein
Limmatklinik - Brustzentrum/Chirurgie,"Hardturmstrasse 133, 8005 Zürich",Hardturmstrasse 133,8005,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/e0w2/limmatklinik-brustzentrum-chirurgie
Limmatklinik - Chirurgie Allgemein,"Hardturmstrasse 133, 8005 Zürich",Hardturmstrasse 133,8005,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/e0v6/limmatklinik-chirurgie-allgemein
Limmatklinik - Chirurgie Kiefer,"Hardturmstrasse 133, 8005 Zürich",Hardturmstrasse 133,8005,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/eqwq/limmatklinik-chirurgie-kiefer
Limmatklinik - Chirurgie Orthopädische,"Hardturmstrasse 133, 8005 Zürich",Hardturmstrasse 133,8005,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/eyw9/limmatklinik-chirurgie-orthopadische
Limmatklinik - Chirurgie Plastische,"Hardturmstrasse 133, 8005 Zürich",Hardturmstrasse 133,8005,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/ezdk/limmatklinik-chirurgie-plastische
Limmatklinik - Gynäkologische Klinik,"Hardturmstrasse 133, 8005 Zürich",Hardturmstrasse 133,8005,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/e00f/limmatklinik-gynakologische-klinik
Limmatklinik - Ophthalmologische Klinik,"Hardturmstrasse 133, 8005 Zürich",Hardturmstrasse 133,8005,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/eyrr/limmatklinik-ophthalmologische-klinik
Limmatklinik - Otorhinolaryngologie,"Hardturmstrasse 133, 8005 Zürich",Hardturmstrasse 133,8005,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/e0r4/limmatklinik-otorhinolaryngologie
"Nordmann Patrick, FMH Anästhesiologie Limmatklinik AG","Hardturmstrasse 133, 8005 Zürich",Hardturmstrasse 133,8005,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/enun/nordmann-patrick-fmh-anasthesiologie-limmatklinik-ag
OPZentrum Eichgut - Ophthalmologische Klinik,"Rudolfstrasse 25, 8400 Winterthur",Rudolfstrasse 25,8400,Winterthur,Zürich,https://www.onedoc.ch/de/klinik/winterthur/ewi9/opzentrum-eichgut-ophthalmologische-klinik
Ova IVF Clinic Zürich - Gynäkologische Klinik,"Hardturmstrasse 11, 8005 Zürich",Hardturmstrasse 11,8005,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/ewkz/ova-ivf-clinic-zurich-gynakologische-klinik
Pallas Augenklinik Zürich,"Limmatstrasse 252, 8005 Zürich",Limmatstrasse 252,8005,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/e7q1/pallas-augenklinik-zurich
Pallas Klinik Affoltern am Albis,"Obstgartenstrasse 3, 8910 Affoltern am Albis",Obstgartenstrasse 3,8910,Affoltern am Albis,Zürich,https://www.onedoc.ch/de/klinik/affoltern-am-albis/e7ne/pallas-klinik-affoltern-am-albis
Pallas Klinik Winterthur,"Gertrudstrasse 1, 8400 Winterthur",Gertrudstrasse 1,8400,Winterthur,Zürich,https://www.onedoc.ch/de/klinik/winterthur/e7m4/pallas-klinik-winterthur
Pallas Klinik Zürich Jelmoli,"Seidengasse 1, 8001 Zürich",Seidengasse 1,8001,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/e7m3/pallas-klinik-zurich-jelmoli
Privatklinik Aadorf Ambulatorium - Psych. Ambulatorium,"Dahliastrasse 5, 8008 Zürich",Dahliastrasse 5,8008,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/evej/privatklinik-aadorf-ambulatorium-psych-ambulatorium
Privatklinik Bethanien - MRI Bethanien / Radiologie,"Toblerstrasse 51, 8044 Zürich",Toblerstrasse 51,8044,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/e0u6/privatklinik-bethanien-mri-bethanien-radiologie
"Privatklinik Bethanien, Zürich - Anästhesie Allgemein","Toblerstrasse 51, 8044 Zürich",Toblerstrasse 51,8044,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/ewii/privatklinik-bethanien-zurich-anasthesie-allgemein
"Privatklinik Bethanien, Zürich - Angiologie","Toblerstrasse 51, 8044 Zürich",Toblerstrasse 51,8044,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/e0u5/privatklinik-bethanien-zurich-angiologie
"Privatklinik Bethanien, Zürich - Arthrose","Toblerstrasse 51, 8044 Zürich",Toblerstrasse 51,8044,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/e00z/privatklinik-bethanien-zurich-arthrose
"Privatklinik Bethanien, Zürich - Chirurgie Allgemein","Toblerstrasse 51, 8044 Zürich",Toblerstrasse 51,8044,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/e0v4/privatklinik-bethanien-zurich-chirurgie-allgemein
"Privatklinik Bethanien, Zürich - Chirurgie Kiefer","Toblerstrasse 51, 8044 Zürich",Toblerstrasse 51,8044,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/e0aw/privatklinik-bethanien-zurich-chirurgie-kiefer
"Privatklinik Bethanien, Zürich - Chirurgie Neuro","Toblerstrasse 51, 8044 Zürich",Toblerstrasse 51,8044,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/eq1f/privatklinik-bethanien-zurich-chirurgie-neuro
"Privatklinik Bethanien, Zürich - Chirurgie Orthopädische","Toblerstrasse 51, 8044 Zürich",Toblerstrasse 51,8044,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/ez5i/privatklinik-bethanien-zurich-chirurgie-orthopadische
"Privatklinik Bethanien, Zürich - Chirurgie Viszeral","Toblerstrasse 51, 8044 Zürich",Toblerstrasse 51,8044,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/e03a/privatklinik-bethanien-zurich-chirurgie-viszeral
"Privatklinik Bethanien, Zürich - Dermatologische Klinik","Toblerstrasse 51, 8044 Zürich",Toblerstrasse 51,8044,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/ezgo/privatklinik-bethanien-zurich-dermatologische-klinik
"Privatklinik Bethanien, Zürich - Fusschirurgie","Toblerstrasse 51, 8044 Zürich",Toblerstrasse 51,8044,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/e04l/privatklinik-bethanien-zurich-fusschirurgie
"Privatklinik Bethanien, Zürich - Gastroenterologie","Toblerstrasse 51, 8044 Zürich",Toblerstrasse 51,8044,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/e0u9/privatklinik-bethanien-zurich-gastroenterologie
"Privatklinik Bethanien, Zürich - Gynäkologische Klinik","Toblerstrasse 51, 8044 Zürich",Toblerstrasse 51,8044,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/e0tz/privatklinik-bethanien-zurich-gynakologische-klinik
"Privatklinik Bethanien, Zürich - Hämatologie","Toblerstrasse 51, 8044 Zürich",Toblerstrasse 51,8044,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/e00u/privatklinik-bethanien-zurich-hamatologie
"Privatklinik Bethanien, Zürich - Innere Medizin","Toblerstrasse 51, 8044 Zürich",Toblerstrasse 51,8044,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/ezr2/privatklinik-bethanien-zurich-innere-medizin
"Privatklinik Bethanien, Zürich - Kardiologie","Toblerstrasse 51, 8044 Zürich",Toblerstrasse 51,8044,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/e0wm/privatklinik-bethanien-zurich-kardiologie
"Privatklinik Bethanien, Zürich - Kinderklinik","Toblerstrasse 51, 8044 Zürich",Toblerstrasse 51,8044,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/e02z/privatklinik-bethanien-zurich-kinderklinik
"Privatklinik Bethanien, Zürich - Nephrologie","Toblerstrasse 51, 8044 Zürich",Toblerstrasse 51,8044,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/e0x3/privatklinik-bethanien-zurich-nephrologie
"Privatklinik Bethanien, Zürich - Neurologie","Toblerstrasse 51, 8044 Zürich",Toblerstrasse 51,8044,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/e04a/privatklinik-bethanien-zurich-neurologie
"Privatklinik Bethanien, Zürich - Onkologie","Toblerstrasse 51, 8044 Zürich",Toblerstrasse 51,8044,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/e0td/privatklinik-bethanien-zurich-onkologie
"Privatklinik Bethanien, Zürich - Ophthalmologische Klinik","Toblerstrasse 51, 8044 Zürich",Toblerstrasse 51,8044,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/e029/privatklinik-bethanien-zurich-ophthalmologische-klinik
"Privatklinik Bethanien, Zürich - ORL Klinik","Toblerstrasse 51, 8044 Zürich",Toblerstrasse 51,8044,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/e003/privatklinik-bethanien-zurich-orl-klinik
"Privatklinik Bethanien, Zürich - Pneumologie","Toblerstrasse 51, 8044 Zürich",Toblerstrasse 51,8044,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/e0vm/privatklinik-bethanien-zurich-pneumologie
"Privatklinik Bethanien, Zürich - Psychiatrische Klinik","Toblerstrasse 51, 8044 Zürich",Toblerstrasse 51,8044,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/ey0u/privatklinik-bethanien-zurich-psychiatrische-klinik
"Privatklinik Bethanien, Zürich - Rheumatologische Klinik","Toblerstrasse 51, 8044 Zürich",Toblerstrasse 51,8044,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/e0yp/privatklinik-bethanien-zurich-rheumatologische-klinik
"Privatklinik Bethanien, Zürich - Thoraxchirurgie","Toblerstrasse 51, 8044 Zürich",Toblerstrasse 51,8044,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/e02k/privatklinik-bethanien-zurich-thoraxchirurgie
"Privatklinik Bethanien, Zürich - Urologische Klinik","Toblerstrasse 51, 8044 Zürich",Toblerstrasse 51,8044,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/e0xf/privatklinik-bethanien-zurich-urologische-klinik
Privatklinik Hohenegg - Psychiatrie Angst,"Hohenegg 1, 8706 Meilen",Hohenegg 1,8706,Meilen,Zürich,https://www.onedoc.ch/de/klinik/meilen/e036/privatklinik-hohenegg-psychiatrie-angst
Privatklinik Hohenegg - Psychiatrie Burnout,"Hohenegg 1, 8706 Meilen",Hohenegg 1,8706,Meilen,Zürich,https://www.onedoc.ch/de/klinik/meilen/e032/privatklinik-hohenegg-psychiatrie-burnout
Privatklinik Hohenegg - Psychiatrie Depression,"Hohenegg 1, 8706 Meilen",Hohenegg 1,8706,Meilen,Zürich,https://www.onedoc.ch/de/klinik/meilen/e024/privatklinik-hohenegg-psychiatrie-depression
Privatklinik Hohenegg - Psychiatrische Klinik,"Hohenegg 1, 8706 Meilen",Hohenegg 1,8706,Meilen,Zürich,https://www.onedoc.ch/de/klinik/meilen/e0u0/privatklinik-hohenegg-psychiatrische-klinik
Privatklinik Hohenegg - Psychosomatik,"Hohenegg 1, 8706 Meilen",Hohenegg 1,8706,Meilen,Zürich,https://www.onedoc.ch/de/klinik/meilen/e0yf/privatklinik-hohenegg-psychosomatik
Privatklinik Lindberg - Anästhesie Allgemein,"Schickstrasse 11, 8400 Winterthur",Schickstrasse 11,8400,Winterthur,Zürich,https://www.onedoc.ch/de/klinik/winterthur/exf1/privatklinik-lindberg-anasthesie-allgemein
Privatklinik Lindberg - Chirurgie Allgemein,"Schickstrasse 11, 8400 Winterthur",Schickstrasse 11,8400,Winterthur,Zürich,https://www.onedoc.ch/de/klinik/winterthur/e03z/privatklinik-lindberg-chirurgie-allgemein
Privatklinik Lindberg - Chirurgie Neuro,"Schickstrasse 11, 8400 Winterthur",Schickstrasse 11,8400,Winterthur,Zürich,https://www.onedoc.ch/de/klinik/winterthur/ez4f/privatklinik-lindberg-chirurgie-neuro
Privatklinik Lindberg - Chirurgie Orthopädische,"Schickstrasse 11, 8400 Winterthur",Schickstrasse 11,8400,Winterthur,Zürich,https://www.onedoc.ch/de/klinik/winterthur/ez4b/privatklinik-lindberg-chirurgie-orthopadische
Privatklinik Lindberg - Chirurgie Plastische,"Schickstrasse 11, 8400 Winterthur",Schickstrasse 11,8400,Winterthur,Zürich,https://www.onedoc.ch/de/klinik/winterthur/ez4l/privatklinik-lindberg-chirurgie-plastische
Privatklinik Lindberg - Gastroenterologie,"Schickstrasse 11, 8400 Winterthur",Schickstrasse 11,8400,Winterthur,Zürich,https://www.onedoc.ch/de/klinik/winterthur/e0jd/privatklinik-lindberg-gastroenterologie
Privatklinik Lindberg - Gynäkologische Klinik,"Schickstrasse 11, 8400 Winterthur",Schickstrasse 11,8400,Winterthur,Zürich,https://www.onedoc.ch/de/klinik/winterthur/e0vz/privatklinik-lindberg-gynakologische-klinik
Privatklinik Lindberg - Innere Medizin,"Schickstrasse 11, 8400 Winterthur",Schickstrasse 11,8400,Winterthur,Zürich,https://www.onedoc.ch/de/klinik/winterthur/e03i/privatklinik-lindberg-innere-medizin
Privatklinik Lindberg - Kardiologie,"Schickstrasse 11, 8400 Winterthur",Schickstrasse 11,8400,Winterthur,Zürich,https://www.onedoc.ch/de/klinik/winterthur/e0z7/privatklinik-lindberg-kardiologie
Privatklinik Lindberg - Neurologie,"Schickstrasse 11, 8400 Winterthur",Schickstrasse 11,8400,Winterthur,Zürich,https://www.onedoc.ch/de/klinik/winterthur/e0tg/privatklinik-lindberg-neurologie
Privatklinik Lindberg - Onkologie,"Schickstrasse 11, 8400 Winterthur",Schickstrasse 11,8400,Winterthur,Zürich,https://www.onedoc.ch/de/klinik/winterthur/e0uu/privatklinik-lindberg-onkologie
Privatklinik Lindberg - ORL Klinik,"Schickstrasse 11, 8400 Winterthur",Schickstrasse 11,8400,Winterthur,Zürich,https://www.onedoc.ch/de/klinik/winterthur/etsa/privatklinik-lindberg-orl-klinik
Privatklinik Lindberg - Radiologische Klinik,"Schickstrasse 11, 8400 Winterthur",Schickstrasse 11,8400,Winterthur,Zürich,https://www.onedoc.ch/de/klinik/winterthur/exkl/privatklinik-lindberg-radiologische-klinik
Privatklinik Lindberg - Rheumatologische Klinik,"Schickstrasse 11, 8400 Winterthur",Schickstrasse 11,8400,Winterthur,Zürich,https://www.onedoc.ch/de/klinik/winterthur/ewzl/privatklinik-lindberg-rheumatologische-klinik
Privatklinik Lindberg - Urologische Klinik,"Schickstrasse 11, 8400 Winterthur",Schickstrasse 11,8400,Winterthur,Zürich,https://www.onedoc.ch/de/klinik/winterthur/ez5g/privatklinik-lindberg-urologische-klinik
Psychiatriezentrum Wetzikon - Psychiatrische Klinik,"Bahnhofstrasse 196, 8620 Wetzikon",Bahnhofstrasse 196,8620,Wetzikon,Zürich,https://www.onedoc.ch/de/klinik/wetzikon/epvg/psychiatriezentrum-wetzikon-psychiatrische-klinik
Psychiatrische Poliklinik IPW - Psychiatrische Poliklinik,"Haldenstrasse 63, 8400 Winterthur",Haldenstrasse 63,8400,Winterthur,Zürich,https://www.onedoc.ch/de/klinik/winterthur/ex2s/psychiatrische-poliklinik-ipw-psychiatrische-poliklinik
Psychiatrische Universitätsklinik Zürich (PUK),"Lenggstrasse 31, 8008 Zürich",Lenggstrasse 31,8008,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/e01a/psychiatrische-universitatsklinik-zurich-puk
Psychiatrische Universitätsklinik Zürich (PUK) - Innere Medizin,"Lenggstrasse 31, 8008 Zürich",Lenggstrasse 31,8008,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/e00m/psychiatrische-universitatsklinik-zurich-puk-innere-medizin
Psychiatrische Universitätsklinik Zürich (PUK) - Neuropsychologie,"Lenggstrasse 31, 8008 Zürich",Lenggstrasse 31,8008,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/e019/psychiatrische-universitatsklinik-zurich-puk-neuropsychologie
Psychiatrische Universitätsklinik Zürich (PUK) - Psych. Ambulatorium,"Lenggstrasse 31, 8008 Zürich",Lenggstrasse 31,8008,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/e0wl/psychiatrische-universitatsklinik-zurich-puk-psych-ambulatorium
Psychiatrische Universitätsklinik Zürich (PUK) - Psychiatrie Akut / Notfall,"Lenggstrasse 31, 8008 Zürich",Lenggstrasse 31,8008,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/e0vh/psychiatrische-universitatsklinik-zurich-puk-psychiatrie-akut-notfall
Psychiatrische Universitätsklinik Zürich (PUK) - Psychiatrie Depression,"Lenggstrasse 31, 8008 Zürich",Lenggstrasse 31,8008,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/e0vv/psychiatrische-universitatsklinik-zurich-puk-psychiatrie-depression
Psychiatrische Universitätsklinik Zürich (PUK) - Psychiatrie Sucht stationär,"Lenggstrasse 31, 8008 Zürich",Lenggstrasse 31,8008,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/ewi6/psychiatrische-universitatsklinik-zurich-puk-psychiatrie-sucht-stationar
Psychiatrische Universitätsklinik Zürich (PUK) - Psychiatrische Klinik,"Lenggstrasse 31, 8008 Zürich",Lenggstrasse 31,8008,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/e0sj/psychiatrische-universitatsklinik-zurich-puk-psychiatrische-klinik
Radiotherapie Hirslanden,"Bergstrasse 4, 8708 Männedorf",Bergstrasse 4,8708,Männedorf,Zürich,https://www.onedoc.ch/de/klinik/mannedorf/ex1c/radiotherapie-hirslanden
Radiotherapie Hirslanden - Radioonkologie,"Bergstrasse 4, 8708 Männedorf",Bergstrasse 4,8708,Männedorf,Zürich,https://www.onedoc.ch/de/klinik/mannedorf/exs4/radiotherapie-hirslanden-radioonkologie
Sanatorium Kilchberg - Psychiatrische Klinik,"Alte Landstrasse 70, 8802 Kilchberg",Alte Landstrasse 70,8802,Kilchberg,Zürich,https://www.onedoc.ch/de/klinik/kilchberg/ez5y/sanatorium-kilchberg-psychiatrische-klinik
Sanatorium Kilchberg - Tagesklinik,"Alte Landstrasse 70, 8802 Kilchberg ZH",Alte Landstrasse 70,8802,Kilchberg ZH,Zürich,https://www.onedoc.ch/de/klinik/kilchberg-zh/e02q/sanatorium-kilchberg-tagesklinik
Schulthess Klinik - Anästhesie Allgemein,"Lengghalde 2, 8008 Zürich",Lengghalde 2,8008,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/e0sf/schulthess-klinik-anasthesie-allgemein
Schulthess Klinik - Chirurgie Hand,"Lengghalde 2, 8008 Zürich",Lengghalde 2,8008,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/e0yd/schulthess-klinik-chirurgie-hand
Schulthess Klinik - Fusschirurgie,"Lengghalde 2, 8008 Zürich",Lengghalde 2,8008,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/e0sr/schulthess-klinik-fusschirurgie
"Schulthess Klinik - Hüft-, Beckenchirurgie","Lengghalde 2, 8008 Zürich",Lengghalde 2,8008,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/e0tn/schulthess-klinik-huft-beckenchirurgie
Schulthess Klinik - Innere Medizin,"Lengghalde 2, 8008 Zürich",Lengghalde 2,8008,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/e0wd/schulthess-klinik-innere-medizin
Schulthess Klinik - Manuelle Medizin,"Lengghalde 2, 8008 Zürich",Lengghalde 2,8008,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/e035/schulthess-klinik-manuelle-medizin
Schulthess Klinik - Neurologie,"Lengghalde 2, 8008 Zürich",Lengghalde 2,8008,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/e0us/schulthess-klinik-neurologie
Schulthess Klinik - Pädiatrische Orthopädie,"Lengghalde 2, 8008 Zürich",Lengghalde 2,8008,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/eq60/schulthess-klinik-padiatrische-orthopadie
Schulthess Klinik - Rheumatologische Klinik,"Lengghalde 2, 8008 Zürich",Lengghalde 2,8008,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/eyw1/schulthess-klinik-rheumatologische-klinik
Schulthess Klinik - Schmerzmedizin,"Lengghalde 2, 8008 Zürich",Lengghalde 2,8008,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/exle/schulthess-klinik-schmerzmedizin
Schulthess Klinik - Schulter-/Ellbogenchirurgie,"Lengghalde 2, 8008 Zürich",Lengghalde 2,8008,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/e0vx/schulthess-klinik-schulter-ellbogenchirurgie
Schulthess Klinik - Sportmedizin,"Lengghalde 2, 8008 Zürich",Lengghalde 2,8008,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/e009/schulthess-klinik-sportmedizin
Schulthess Klinik - Wirbelsäulenchirurgie,"Lengghalde 2, 8008 Zürich",Lengghalde 2,8008,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/e0yx/schulthess-klinik-wirbelsaulenchirurgie
Stroke Center Hirslanden,"Witellikerstrasse 40, 8032 Zürich",Witellikerstrasse 40,8032,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/ew44/stroke-center-hirslanden
Tagesklinik für ältere Menschen - Tagesklinik,"Salstrasse 48, 8400 Winterthur",Salstrasse 48,8400,Winterthur,Zürich,https://www.onedoc.ch/de/klinik/winterthur/ewgg/tagesklinik-fur-altere-menschen-tagesklinik
Tattoo Klinik,"Weinbergstrasse 25, 8001 Zürich",Weinbergstrasse 25,8001,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/e7wj/tattoo-klinik
Universitätsklinik Balgrist - Anästhesie Allgemein,"Forchstrasse 340, 8008 Zürich",Forchstrasse 340,8008,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/e0tt/universitatsklinik-balgrist-anasthesie-allgemein
Universitätsklinik Balgrist - Chirurgie Hand,"Forchstrasse 340, 8008 Zürich",Forchstrasse 340,8008,Zürich,Zürich,https://www.onedoc.ch/de/klinik/zurich/e00j/universitatsklinik-balgrist-chirurgie-hand
