name,address,street,postal_code,city,canton,phone,professions,official_website,google_search_url,type,url,Zuweisung,Triggered_Keywords
Gruppenpraxis Dr. Klingler-Bigler / Dr. Martinez-Dehe,"Höhenring 7, 8052 Zürich",Höhenring 7,8052,Zürich,Zürich,044 300 36 00,Pädiatrie,,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Klingler-Bigler+/+Dr.+Martinez-Dehe+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/ew8r/gruppenpraxis-dr-klingler-bigler-dr-martinez-dehe,0,
Gruppenpraxis Dr. Köhler / Dr. Lebeda,"Dorfstrasse 5, 8700 Küsnacht",Dorfstrasse 5,8700,Küsnacht,Zürich,044 910 55 21,Gynäkologie und Geburtshilfe,,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Köhler+/+Dr.+Lebeda+Küsnacht,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/kusnacht/ew8z/gruppenpraxis-dr-kohler-dr-lebeda,0,
Gruppenpraxis Dr. Krebs / Dr. Thiel,"Kalchengasse 7, 8302 Kloten",Kalchengasse 7,8302,Kloten,Zürich,044 813 14 14,"Allgemeine Innere Medizin, Rheumatologie",https://www.kloten.ch/firmenverzeichnis/138383,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Krebs+/+Dr.+Thiel+Kloten,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/kloten/ewt1/gruppenpraxis-dr-krebs-dr-thiel,0,
Gruppenpraxis Dr. Leudl / Dr. Meier,"Schaffhauserstrasse 7, 8400 Winterthur",Schaffhauserstrasse 7,8400,Winterthur,Zürich,052 209 00 33,"Hausarztmedizin (Allgemeinmedizin), Psychiatrie, Psychotherapie",,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Leudl+/+Dr.+Meier+Winterthur,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/winterthur/exfs/gruppenpraxis-dr-leudl-dr-meier,0,
Gruppenpraxis Dr. Maschio Andrist / Dr. Stamm,"Obere Schärerstrasse 2a, 8352 Elsau",Obere Schärerstrasse 2a,8352,Elsau,Zürich,052 363 16 33,Allgemeine Innere Medizin,,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Maschio+Andrist+/+Dr.+Stamm+Elsau,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/elsau/exbl/gruppenpraxis-dr-maschio-andrist-dr-stamm,0,
Gruppenpraxis Dr. med. Jiri Mach & Prof. Dr. med. Robert Steffen,"Obere Heslibachstrasse 42, 8700 Küsnacht",Obere Heslibachstrasse 42,8700,Küsnacht,Zürich,044 991 24 34,"Allgemeine Innere Medizin, Rheumatologie",,https://www.google.ch/search?q=Gruppenpraxis+Dr.+med.+Jiri+Mach+&+Prof.+Dr.+med.+Robert+Steffen+Küsnacht,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/kusnacht/ebbof/gruppenpraxis-dr-med-jiri-mach-prof-dr-med-robert-steffen,0,
Gruppenpraxis Dr. Milvio Schalcher / Dr. Reiher,"Nansenstrasse 16, 8050 Zürich",Nansenstrasse 16,8050,Zürich,Zürich,044 313 00 01,"Allgemeine Innere Medizin, Chirurgie",,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Milvio+Schalcher+/+Dr.+Reiher+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/eq5w/gruppenpraxis-dr-milvio-schalcher-dr-reiher,0,
Gruppenpraxis Dr. Müller / Dr. Plangger-Vavra,"Tödistrasse 3, 8634 Hombrechtikon",Tödistrasse 3,8634,Hombrechtikon,Zürich,055 244 42 88,Allgemeine Innere Medizin,,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Müller+/+Dr.+Plangger-Vavra+Hombrechtikon,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/hombrechtikon/ewk5/gruppenpraxis-dr-muller-dr-plangger-vavra,0,
Gruppenpraxis Dr. Nagel / Dr. Zagralioglu,"Gartematt 9, 8180 Bülach",Gartematt 9,8180,Bülach,Zürich,043 411 40 60,"Allgemeine Innere Medizin, Gynäkologie und Geburtshilfe",,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Nagel+/+Dr.+Zagralioglu+Bülach,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bulach/ewxs/gruppenpraxis-dr-nagel-dr-zagralioglu,0,
Gruppenpraxis Dr. Oppliger / Dr. Oppliger,"Hardturmstrasse 202, 8005 Zürich",Hardturmstrasse 202,8005,Zürich,Zürich,044 272 84 61,Allgemeine Innere Medizin,,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Oppliger+/+Dr.+Oppliger+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/ewjt/gruppenpraxis-dr-oppliger-dr-oppliger,0,
Gruppenpraxis Dr. Padrutt / Dr. Padrutt-Germann,"Klosbachstrasse 73, 8032 Zürich",Klosbachstrasse 73,8032,Zürich,Zürich,044 252 51 02,"Psychiatrie, Psychotherapie",,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Padrutt+/+Dr.+Padrutt-Germann+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/ewj5/gruppenpraxis-dr-padrutt-dr-padrutt-germann,0,
Gruppenpraxis Dr. Pfarrwaller / Dr. Pfarrwaller,"Brühlgartenstrasse 10, 8400 Winterthur",Brühlgartenstrasse 10,8400,Winterthur,Zürich,052 212 88 82,"Psychiatrie, Psychotherapie",,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Pfarrwaller+/+Dr.+Pfarrwaller+Winterthur,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/winterthur/ewk0/gruppenpraxis-dr-pfarrwaller-dr-pfarrwaller,0,
Gruppenpraxis Dr. Press / Dr. Suter,"Obergasse 30, 8400 Winterthur",Obergasse 30,8400,Winterthur,Zürich,052 202 44 88,"Hausarztmedizin (Allgemeinmedizin), Psychiatrie, Psychotherapie",,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Press+/+Dr.+Suter+Winterthur,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/winterthur/exk3/gruppenpraxis-dr-press-dr-suter,0,
Gruppenpraxis Dr. Reich-Rutz / Dr. Ziehmann,"Schaffhauserstrasse 34, 8006 Zürich",Schaffhauserstrasse 34,8006,Zürich,Zürich,044 361 37 27,"Allgemeine Innere Medizin, Physikalische und Rehabilitative Medizin, Rheumatologie",,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Reich-Rutz+/+Dr.+Ziehmann+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/exlo/gruppenpraxis-dr-reich-rutz-dr-ziehmann,0,
Gruppenpraxis Dr. Reinhold / pract. med. Reinhold,"Dorfstrasse 9, 8302 Kloten",Dorfstrasse 9,8302,Kloten,Zürich,044 813 33 50,"Allgemeine Innere Medizin, Chirurgie",,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Reinhold+/+pract.+med.+Reinhold+Kloten,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/kloten/ewmg/gruppenpraxis-dr-reinhold-pract-med-reinhold,0,
Gruppenpraxis Dr. Reller / Dr. Reller,"Bahnhofstrasse 228c, 8620 Wetzikon",Bahnhofstrasse 228c,8620,Wetzikon,Zürich,044 930 32 62,"Psychiatrie, Psychotherapie",,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Reller+/+Dr.+Reller+Wetzikon,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/wetzikon/ewmh/gruppenpraxis-dr-reller-dr-reller,0,
Gruppenpraxis Dr. Schmidt / Dr. Schneider,"Kirchfeld 2, 8910 Affoltern am Albis",Kirchfeld 2,8910,Affoltern am Albis,Zürich,044 762 20 00,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Psychiatrie, Psychotherapie",,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Schmidt+/+Dr.+Schneider+Affoltern+am+Albis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/affoltern-am-albis/ewpk/gruppenpraxis-dr-schmidt-dr-schneider,0,
Gruppenpraxis Dr. Senning / Dr. Senning,"Stettbachstrasse 12, 8702 Zollikon",Stettbachstrasse 12,8702,Zollikon,Zürich,044 391 45 55,Chirurgie,,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Senning+/+Dr.+Senning+Zollikon,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zollikon/ewqw/gruppenpraxis-dr-senning-dr-senning,0,
Gruppenpraxis Dr. Stäger / Dr. Stäger-Kosinski,"Gladbachstrasse 32, 8006 Zürich",Gladbachstrasse 32,8006,Zürich,Zürich,044 362 99 11,"Allergologie und Immunologie, Allgemeine Innere Medizin, Dermatologie und Venerologie",,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Stäger+/+Dr.+Stäger-Kosinski+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/ewr9/gruppenpraxis-dr-stager-dr-stager-kosinski,0,
Gruppenpraxis Dr. Staubli / Dr. Staubli-Sutter,"Birmensdorferstrasse 26, 8953 Dietikon",Birmensdorferstrasse 26,8953,Dietikon,Zürich,044 740 65 11,Allgemeine Innere Medizin,https://www.praxis-staubli.ch/,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Staubli+/+Dr.+Staubli-Sutter+Dietikon,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/dietikon/ewsh/gruppenpraxis-dr-staubli-dr-staubli-sutter,0,
Gruppenpraxis Dr. Tuma / Dr. Tuma,"Seilerweg 1, 8610 Uster",Seilerweg 1,8610,Uster,Zürich,044 940 58 12,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Tuma+/+Dr.+Tuma+Uster,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/uster/ewun/gruppenpraxis-dr-tuma-dr-tuma,0,
Gruppenpraxis Dr. Vacariu / Dr. Vass,"Schaffhauserstrasse 136, 8302 Kloten",Schaffhauserstrasse 136,8302,Kloten,Zürich,044 814 01 50,"Allgemeine Innere Medizin, Chirurgie, Hausarztmedizin (Allgemeinmedizin)",,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Vacariu+/+Dr.+Vass+Kloten,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/kloten/ewuv/gruppenpraxis-dr-vacariu-dr-vass,0,
Gruppenpraxis Dr. Weber / Dr. Weber,"Fierzgasse 16, 8005 Zürich",Fierzgasse 16,8005,Zürich,Zürich,044 271 51 41,Allgemeine Innere Medizin,,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Weber+/+Dr.+Weber+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/ew1r/gruppenpraxis-dr-weber-dr-weber,0,
Gruppenpraxis Dr. Wellmann-Voiculescu / Dr. Wellmann-Voiculescu,"Frauenfelderstrasse 69, 8404 Winterthur",Frauenfelderstrasse 69,8404,Winterthur,Zürich,052 242 14 40,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Orthopädische Chirurgie",,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Wellmann-Voiculescu+/+Dr.+Wellmann-Voiculescu+Winterthur,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/winterthur/ewwk/gruppenpraxis-dr-wellmann-voiculescu-dr-wellmann-voiculescu,0,
Gruppenpraxis Dr. Willimann / Dr. Willimann,"Schaffhauserstrasse 343, 8050 Zürich",Schaffhauserstrasse 343,8050,Zürich,Zürich,044 311 60 22,Allgemeine Innere Medizin,,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Willimann+/+Dr.+Willimann+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/eww0/gruppenpraxis-dr-willimann-dr-willimann,0,
Gruppenpraxis Dr. Wyler / Dr. Wyler-Brem,"Altstetterstrasse 159, 8048 Zürich",Altstetterstrasse 159,8048,Zürich,Zürich,044 431 23 13,Allgemeine Innere Medizin,https://www.drwyler.ch/,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Wyler+/+Dr.+Wyler-Brem+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/ewxn/gruppenpraxis-dr-wyler-dr-wyler-brem,0,
Gruppenpraxis Fritschi / Dr. Siccoli / Dr. Tscholl,"Oberer Graben 4, 8400 Winterthur",Oberer Graben 4,8400,Winterthur,Zürich,052 212 91 00,Neurologie,,https://www.google.ch/search?q=Gruppenpraxis+Fritschi+/+Dr.+Siccoli+/+Dr.+Tscholl+Winterthur,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/winterthur/expe/gruppenpraxis-fritschi-dr-siccoli-dr-tscholl,0,
Gruppenpraxis Hirschen,"Winterthurerstrasse 511, 8051 Zürich",Winterthurerstrasse 511,8051,Zürich,Zürich,044 325 10 50,Allgemeine Innere Medizin,https://www.gruppenpraxis-hirschen.ch/,https://www.google.ch/search?q=Gruppenpraxis+Hirschen+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/ewvs/gruppenpraxis-hirschen,0,
Gruppenpraxis Höhenweg 20 Zürich,"Höhenweg 20, 8032 Zürich",Höhenweg 20,8032,Zürich,Zürich,044 383 00 15,"Psychiatrie, Psychotherapie",,https://www.google.ch/search?q=Gruppenpraxis+Höhenweg+20+Zürich+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/expx/gruppenpraxis-hohenweg-20-zurich,0,
Gruppenpraxis Kinder,"Albisriederplatz 10, 8004 Zürich",Albisriederplatz 10,8004,Zürich,Zürich,044 493 31 61,Pädiatrie,,https://www.google.ch/search?q=Gruppenpraxis+Kinder+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/ew2k/gruppenpraxis-kinder,0,
Gruppenpraxis Kreuzplatz 2 Zürich,"Kreuzplatz 2, 8032 Zürich",Kreuzplatz 2,8032,Zürich,Zürich,044 254 20 20,"Gynäkologie und Geburtshilfe, HNO (Hals-, Nasen-, Ohrenheilkunde)",,https://www.google.ch/search?q=Gruppenpraxis+Kreuzplatz+2+Zürich+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/ew4u/gruppenpraxis-kreuzplatz-2-zurich,0,
Gruppenpraxis Prof. Bajka-Djahanschahi / pract. med. Grazek,"Höhacher-Weg 5, 8604 Volketswil",Höhacher-Weg 5,8604,Volketswil,Zürich,044 946 20 00,Gynäkologie und Geburtshilfe,,https://www.google.ch/search?q=Gruppenpraxis+Prof.+Bajka-Djahanschahi+/+pract.+med.+Grazek+Volketswil,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/volketswil/ew4e/gruppenpraxis-prof-bajka-djahanschahi-pract-med-grazek,0,
Gruppenpraxis Stöcklin / Dr. Hockenjos Hirsbrunner / Dr. Rieser,"Badenerstrasse 89, 8004 Zürich",Badenerstrasse 89,8004,Zürich,Zürich,044 242 84 80,Allgemeine Innere Medizin,,https://www.google.ch/search?q=Gruppenpraxis+Stöcklin+/+Dr.+Hockenjos+Hirsbrunner+/+Dr.+Rieser+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/ewmv/gruppenpraxis-stocklin-dr-hockenjos-hirsbrunner-dr-rieser,0,
Gruppenpraxis Strehlgasse 3,"Strehlgasse 3, 8600 Dübendorf",Strehlgasse 3,8600,Dübendorf,Zürich,044 882 44 20,"Allgemeine Innere Medizin, Rheumatologie",,https://www.google.ch/search?q=Gruppenpraxis+Strehlgasse+3+Dübendorf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/dubendorf/ewqf/gruppenpraxis-strehlgasse-3,0,
Gruppenpraxis Universitätstrasse 100 Zürich,"Universitätstrasse 100, 8006 Zürich",Universitätstrasse 100,8006,Zürich,Zürich,044 363 20 21,"Allgemeine Innere Medizin, Medizinische Onkologie",,https://www.google.ch/search?q=Gruppenpraxis+Universitätstrasse+100+Zürich+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/epj5/gruppenpraxis-universitatstrasse-100-zurich,0,
Gulmenmed,"Zugerstrasse 80, 8820 Wädenswil",Zugerstrasse 80,8820,Wädenswil,Zürich,044 780 55 00,Allgemeine Innere Medizin,https://www.gulmenmed.ch/,https://www.google.ch/search?q=Gulmenmed+Wädenswil,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/wadenswil/ewjw/gulmenmed,0,
Gynäkologie Dübendorf,"Strehlgasse 3, 8600 Dübendorf",Strehlgasse 3,8600,Dübendorf,Zürich,044 820 25 45,Gynäkologie und Geburtshilfe,https://gynaekologie-duebendorf.ch/,https://www.google.ch/search?q=Gynäkologie+Dübendorf+Dübendorf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/dubendorf/epjn/gynakologie-dubendorf,0,
Gynäkologie Geburtshilfe Winterthur,"St. Gallerstrasse 39, 8400 Winterthur",St. Gallerstrasse 39,8400,Winterthur,Zürich,052 242 61 61,Gynäkologie und Geburtshilfe,https://www.praxis-medelle.ch/,https://www.google.ch/search?q=Gynäkologie+Geburtshilfe+Winterthur+Winterthur,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/winterthur/ewry/gynakologie-geburtshilfe-winterthur,0,
Gynäkologie im Zentrum,"Seidengasse 15, 8001 Zürich",Seidengasse 15,8001,Zürich,Zürich,044 212 84 74,"Gynäkologie und Geburtshilfe, Verhütung, Vorsorgeuntersuchung | Check up, Wechseljahre | Menopause",https://giz-zuerich.ch/,https://www.google.ch/search?q=Gynäkologie+im+Zentrum+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/ew27/gynakologie-im-zentrum,0,
Gyn A.R.T.,"Hardturmstrasse 130, 8005 Zürich",Hardturmstrasse 130,8005,Zürich,Zürich,044 446 60 60,Gynäkologie und Geburtshilfe,,https://www.google.ch/search?q=Gyn+A.R.T.+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/ewg0/gyn-a-r-t,0,
GynCare,"Binzallee 6, 8055 Zürich",Binzallee 6,8055,Zürich,Zürich,044 552 40 85,Gynäkologie und Geburtshilfe,https://gyn.care/,https://www.google.ch/search?q=GynCare+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/ew00/gyncare,0,
Gyné am See,"Kohlrainstrasse 10, 8700 Küsnacht",Kohlrainstrasse 10,8700,Küsnacht,Zürich,044 912 25 25,Gynäkologie und Geburtshilfe,https://www.gyne-am-see.ch/CMS/de-CH/Praxisinfo-Singer/Praxisinformation-Dr-Michael-Singer.aspx?Sel=389,https://www.google.ch/search?q=Gyné+am+See+Küsnacht,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/kusnacht/eqvs/gyne-am-see,0,
Gyn Praxis Stockerstrasse,"Stockerstrasse 45, 8002 Zürich",Stockerstrasse 45,8002,Zürich,Zürich,044 527 90 30,"Gynäkologie und Geburtshilfe, Urogynäkologie, Beckenbodenrehabilitation | Postpartale Rehabilitation | Urogenitale Rehabilitation, Blasenspiegelung | Urethrozystoskopie, Familienplanung, Harnwegsinfektion | Zystitis | Blasenentzündung, Hormonanalyse, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung, Kindergynäkologie | Jugendgynäkologie, Kolposkopie | Scheidenspiegelung, Perinealer Ultraschall, Schwangerschaftsultraschall, Schwangerschaftsvorsorge | Schwangerschaftsuntersuchung, Sexuell übertragbare Krankheiten | Sexuell übertragbare Infektionen (STD/STI), Spirale | Spiraleinlage | Intrauterinpessar (IUP), Vaginalpilz, Verhütung, Vorsorgeuntersuchung Brustkrebs, Vorsorgeuntersuchung Humane Papillomaviren (HPV) | PAP Abstrich, Wechseljahre | Menopause",https://www.gynstockerstrasse.ch/,https://www.google.ch/search?q=Gyn+Praxis+Stockerstrasse+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/e9h1/gyn-praxis-stockerstrasse,0,
HämostaseThromboseZentrum Zürich,"Weinbergstrasse 157, 8006 Zürich",Weinbergstrasse 157,8006,Zürich,Zürich,044 360 80 70,Allgemeine Innere Medizin,https://www.blutgerinnung.ch/de/htz,https://www.google.ch/search?q=HämostaseThromboseZentrum+Zürich+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/ewss/hamostasethrombosezentrum-zurich,0,
Handclinic Rüti,"Dorfstrasse 43, 8630 Rüti ZH",Dorfstrasse 43,8630,Rüti ZH,Zürich,055 251 23 23,"Chirurgie, Handchirurgie, Orthopädische Chirurgie",https://www.handclinic.ch/,https://www.google.ch/search?q=Handclinic+Rüti+Rüti+ZH,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/ruti/ew4s/handclinic-ruti,1,"Zuweisung, Zuweiser"
Handpraxis,"Dufourstrasse 95, 8008 Zürich",Dufourstrasse 95,8008,Zürich,Zürich,044 383 39 09,"Chirurgie, Handchirurgie",https://www.handinstitutzuerich.ch/,https://www.google.ch/search?q=Handpraxis+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/ew5y/handpraxis,0,
Hausärzte am Bahnhofplatz,"Bahnhofplatz 8, 8400 Winterthur",Bahnhofplatz 8,8400,Winterthur,Zürich,052 269 08 08,Allgemeine Innere Medizin,https://hab8.ch/,https://www.google.ch/search?q=Hausärzte+am+Bahnhofplatz+Winterthur,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/winterthur/ewsr/hausarzte-am-bahnhofplatz,0,
Hausärzte Dachsen,"Dorfstrasse 2a, 8447 Dachsen",Dorfstrasse 2a,8447,Dachsen,Zürich,052 659 60 60,Allgemeine Innere Medizin,https://www.hausaerzte-dachsen.ch/,https://www.google.ch/search?q=Hausärzte+Dachsen+Dachsen,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/dachsen/ewrv/hausarzte-dachsen,0,
Hausärzte Weiningen,"Badenerstrasse 11, 8104 Weiningen",Badenerstrasse 11,8104,Weiningen,Zürich,044 752 20 20,Allgemeine Innere Medizin,https://hausaerzte-weiningen.ch/,https://www.google.ch/search?q=Hausärzte+Weiningen+Weiningen,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/weiningen/elz9/hausarzte-weiningen,0,
Hausärzte Zentrum Witikon,"Witikonerstrasse 295, 8053 Zürich",Witikonerstrasse 295,8053,Zürich,Zürich,043 549 00 00,"Allgemeine Innere Medizin, Homöopathie",https://www.hausaerzte-witikon.ch/de/,https://www.google.ch/search?q=Hausärzte+Zentrum+Witikon+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/ewu1/hausarzte-zentrum-witikon,0,
Hausarztpraxis Aeugst,"Oberdorfstrasse 20, 8914 Aeugst am Albis",Oberdorfstrasse 20,8914,Aeugst am Albis,Zürich,044 761 11 11,Allgemeine Innere Medizin,,https://www.google.ch/search?q=Hausarztpraxis+Aeugst+Aeugst+am+Albis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/aeugst-am-albis/exyy/hausarztpraxis-aeugst,0,
Hausarztpraxis am Bahnhof Oerlikon AG,"Nansenstrasse 16, 8050 Zürich",Nansenstrasse 16,8050,Zürich,Zürich,044 313 00 01,"Allgemeine Innere Medizin, COVID-19 Test, Hausarztmedizin (Allgemeinmedizin), Verkehrsmedizin, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.hausarztpraxisoerlikon.ch/,https://www.google.ch/search?q=Hausarztpraxis+am+Bahnhof+Oerlikon+AG+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/e5ny/hausarztpraxis-am-bahnhof-oerlikon-ag,0,
Hausarztpraxis am Mühleweiher,"Regensbergstrasse 22, 8157 Dielsdorf",Regensbergstrasse 22,8157,Dielsdorf,Zürich,044 853 09 21,"Allgemeine Innere Medizin, Pädiatrie",https://www.praxis-fatzer.ch/,https://www.google.ch/search?q=Hausarztpraxis+am+Mühleweiher+Dielsdorf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/dielsdorf/ewiw/hausarztpraxis-am-muhleweiher,0,
Hausarztpraxis Birchstrasse 2,"Birchstrasse 2, 8472 Seuzach",Birchstrasse 2,8472,Seuzach,Zürich,052 335 20 20,Allgemeine Innere Medizin,https://praxis-seuzach.ch/,https://www.google.ch/search?q=Hausarztpraxis+Birchstrasse+2+Seuzach,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/seuzach/exjc/hausarztpraxis-birchstrasse-2,1,Zuweiser
Hausarztpraxis Brauereistrasse,"Brauereistrasse 3, 8610 Uster",Brauereistrasse 3,8610,Uster,Zürich,044 806 32 22,"Allgemeine Innere Medizin, Reiseberatung, Verkehrsmedizinische Kontrolluntersuchung STUFE 1, Vorsorgeuntersuchung | Check up",,https://www.google.ch/search?q=Hausarztpraxis+Brauereistrasse+Uster,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/uster/e75q/hausarztpraxis-brauereistrasse,0,
Hausarztpraxis Egg,"Forchstrasse 143, 8132 Egg ZH",Forchstrasse 143,8132,Egg ZH,Zürich,044 984 06 07,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",https://hausarztpraxis-plus.ch/de/,https://www.google.ch/search?q=Hausarztpraxis+Egg+Egg+ZH,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/egg/ewtc/hausarztpraxis-egg,0,
Hausarztpraxis Eulach,"Eulachstrasse 8, 8408 Winterthur",Eulachstrasse 8,8408,Winterthur,Zürich,052 222 33 33,Allgemeine Innere Medizin,,https://www.google.ch/search?q=Hausarztpraxis+Eulach+Winterthur,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/winterthur/exez/hausarztpraxis-eulach,0,
Hausarztpraxis Fällanden,"Maurstrasse 24a, 8117 Fällanden",Maurstrasse 24a,8117,Fällanden,Zürich,044 826 28 50,Allgemeine Innere Medizin,https://hausarztpraxis-faellanden.ch/,https://www.google.ch/search?q=Hausarztpraxis+Fällanden+Fällanden,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/fallanden/exg6/hausarztpraxis-fallanden,0,
Hausarzt-Praxisgemeinschaft,"Schwizerstrasse 1, 8610 Uster",Schwizerstrasse 1,8610,Uster,Zürich,044 940 50 75,"Allgemeine Innere Medizin, Psychiatrie, Psychotherapie",https://praxiszentrum-uster.ch/,https://www.google.ch/search?q=Hausarzt-Praxisgemeinschaft+Uster,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/uster/ewv6/hausarzt-praxisgemeinschaft,0,
Hausarztpraxis Hausen am Albis,"Zugerstrasse 1, 8915 Hausen am Albis",Zugerstrasse 1,8915,Hausen am Albis,Zürich,044 764 18 38,Allgemeine Innere Medizin,,https://www.google.ch/search?q=Hausarztpraxis+Hausen+am+Albis+Hausen+am+Albis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/hausen-am-albis/ew06/hausarztpraxis-hausen-am-albis,0,
