name,address,street,postal_code,city,canton,phone_number,professions,url
Bonamed - Hausarztpraxis Eidmatt,"Eintrachtstrasse 16, 8820 Wädenswil",Eintrachtstrasse 16,8820,Wädenswil,Zürich,044 783 96 99,"Tropen- und Reisemedizin, Aktualisierung des Impfbuchs, Gelbfieber-Impfung, Hepatitis A/B Impfung, Impfberatung, Reiseberatung, Tollwutimpfung",https://www.onedoc.ch/de/medizinische-praxis/wadenswil/eba6s/bonamed-hausarztpraxis-eidmatt
BrainARC Zürich Prof. med. Eich-Höchli Dominique,"Turnerstrasse 26, 8006 Zürich",Turnerstrasse 26,8006,Zürich,Zürich,043 321 85 35,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/zurich/ew1e/brainarc-zurich-prof-med-eich-hochli-dominique
"Braunschweig Michael, FMH Psychiatrie und Psychotherapie","Weinbergstrasse 20, 8001 Zürich",Weinbergstrasse 20,8001,Zürich,Zürich,044 201 69 25,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/zurich/eplc/braunschweig-michael-fmh-psychiatrie-und-psychotherapie
CALDA Practice | Dr. med. Claudia M. Elsig,"Zürichstrasse 139, 8700 Küsnacht",Zürichstrasse 139,8700,Küsnacht,Zürich,044 222 00 80,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/kusnacht/ew1j/calda-practice-dr-med-claudia-m-elsig
CentralGyn AG,"Stampfenbachstrasse 7, 8001 Zürich",Stampfenbachstrasse 7,8001,Zürich,Zürich,044 261 47 70,"Gynäkologie und Geburtshilfe, Zytopathologie, Die Pille danach, Familienplanung, Geburt, Harnwegsinfektion | Zystitis | Blasenentzündung, Hormonanalyse, Kinderwunsch | Fertilitätsbehandlung, Schwangerschaftsultraschall, Schwangerschaftsvorsorge | Schwangerschaftsuntersuchung, Sexuell übertragbare Krankheiten | Sexuell übertragbare Infektionen (STD/STI), Spirale | Spiraleinlage | Intrauterinpessar (IUP), Verhütung, Vorsorgeuntersuchung Brustkrebs, Vorsorgeuntersuchung Humane Papillomaviren (HPV) | PAP Abstrich, Vorsorgeuntersuchung | Check up, Wechseljahre | Menopause",https://www.onedoc.ch/de/medizinische-praxis/zurich/exjk/centralgyn-ag
CheckIn Zollhaus,"Zollstrasse 121, 8005 Zürich",Zollstrasse 121,8005,Zürich,Zürich,044 500 46 46,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/zurich/exfi/checkin-zollhaus
Chiropraktik am Stadelhofen,"Stadelhoferstrasse 26, 8001 Zürich",Stadelhoferstrasse 26,8001,Zürich,Zürich,044 251 50 10,Chiropraktik,https://www.onedoc.ch/de/medizinische-praxis/zurich/exgd/chiropraktik-am-stadelhofen
Chiropraktik Löwenplatz,"Seidengasse 16, 8001 Zürich",Seidengasse 16,8001,Zürich,Zürich,043 344 80 70,"Chiropraktik, Neuraltherapie, Physiotherapie",https://www.onedoc.ch/de/medizinische-praxis/zurich/ew6r/chiropraktik-lowenplatz
Chiropraktik Meilen,"Kirchgasse 30, 8706 Meilen",Kirchgasse 30,8706,Meilen,Zürich,044 555 40 40,Chiropraktik,https://www.onedoc.ch/de/medizinische-praxis/meilen/exiz/chiropraktik-meilen
"Chirurgische Praxis, Dipl. Arzt Lars Kern","Technikumstrasse 61, 8400 Winterthur",Technikumstrasse 61,8400,Winterthur,Zürich,052 233 14 14,"Plastische, rekonstruktive und ästhetische Chirurgie",https://www.onedoc.ch/de/medizinische-praxis/winterthur/e8kb/chirurgische-praxis-dipl-arzt-lars-kern
CITIGYN,"Bleicherweg 68, 8002 Zürich",Bleicherweg 68,8002,Zürich,Zürich,044 202 19 09,"Gynäkologie und Geburtshilfe, Gynäkologische Laserbehandlung | Vaginallaser, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung, Schwangerschaftsvorsorge | Schwangerschaftsuntersuchung, Verhütung, Vorsorgeuntersuchung Humane Papillomaviren (HPV) | PAP Abstrich, Wechseljahre | Menopause",https://www.onedoc.ch/de/medizinische-praxis/zurich/exdr/citigyn
Clinic Profilance,"Zürichbergstrasse 70, 8006 Zürich",Zürichbergstrasse 70,8006,Zürich,Zürich,044 797 50 05,"Mund-, Kiefer- und Gesichtschirurgie, Zahnmedizin, Bruxismus | Zähneknirschen, Schlafapnoe, Zahnimplantat",https://www.onedoc.ch/de/medizinische-praxis/zurich/e9e5/clinic-profilance
Clinius Praxis Neerach,"Alte Badenerstrasse 30, 8173 Neerach",Alte Badenerstrasse 30,8173,Neerach,Zürich,044 858 10 44,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/neerach/exp8/clinius-praxis-neerach
COMBIFACEDESIGN,"Oberdorfstrasse 37, 8702 Zollikon",Oberdorfstrasse 37,8702,Zollikon,Zürich,078 247 69 07,"Mund-, Kiefer- und Gesichtschirurgie, Ästhetische Medizin",https://www.onedoc.ch/de/medizinische-praxis/zollikon/e6nm/combifacedesign
Corona Testcenter Wise Medicine Winterthur,"Sulzerallee 46, 8404 Winterthur",Sulzerallee 46,8404,Winterthur,Zürich,044 545 29 10,COVID-19 Test,https://www.onedoc.ch/de/medizinische-praxis/winterthur/e469/corona-testcenter-wise-medicine-winterthur
COVID-19 Test Zentrum Wädenswil,"Zugerstrasse 162, 8820 Wädenswil",Zugerstrasse 162,8820,Wädenswil,Zürich,044 271 22 00,,https://www.onedoc.ch/de/medizinische-praxis/wadenswil/e5bs/covid-19-test-zentrum-wadenswil
"Danka Alfred, FMH Psychiatrie und Psychotherapie","Markusstrasse 10, 8006 Zürich",Markusstrasse 10,8006,Zürich,Zürich,044 350 75 45,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/zurich/epsj/danka-alfred-fmh-psychiatrie-und-psychotherapie
Dermatologie am Römerhof,"Römerhofplatz 5, 8032 Zürich",Römerhofplatz 5,8032,Zürich,Zürich,044 520 20 20,"Dermatologie und Venerologie, Hautcheck, Hautkrebs, Injektion von Botulinumtoxin | Botox, Muttermalkontrolle, Ästhetischer Laser",https://www.onedoc.ch/de/medizinische-praxis/zurich/ebbjj/dermatologie-am-romerhof
Dermis Medical Beauty,"Schaffhauserstrasse 53, 8180 Bülach",Schaffhauserstrasse 53,8180,Bülach,Zürich,044 872 80 00,"Kosmetik, Ästhetische Beratung, Laser Haarentfernung",https://www.onedoc.ch/de/medizinische-praxis/bulach/e75p/dermis-medical-beauty
Docstation Gesundheitszentrum,"Am Stadtrand 5, 8600 Dübendorf",Am Stadtrand 5,8600,Dübendorf,Zürich,044 820 00 33,Dermatologie und Venerologie,https://www.onedoc.ch/de/medizinische-praxis/dubendorf/exvj/docstation-gesundheitszentrum
Dr. Dragieva Aesthetics,"Dufourstrasse 43, 8008 Zürich",Dufourstrasse 43,8008,Zürich,Zürich,044 383 33 00,"Dermatologie und Venerologie, Lasermedizin, Mund-, Kiefer- und Gesichtschirurgie, Ästhetische Medizin, Anti-Falten-Behandlung, Blepharoplastik | Augenlidchirurgie, CO2 Laserbehandlung | Fraktionierte CO2 Laserbehandlung, Injektion von Botulinumtoxin | Botox, Injektion von plättchenreichem Plasma | PRP | Vampire Lift, Lipofilling | | Lipostruktur, Microneedling, Ästhetischer Laser",https://www.onedoc.ch/de/medizinische-praxis/zurich/e7iz/dr-dragieva-aesthetics
Dr. Hashagen Regensdorf & Angelcosmetics,"Riedthofstrasse 1, 8105 Regensdorf",Riedthofstrasse 1,8105,Regensdorf,Zürich,079 288 87 00,"Schmerztherapie, Ästhetische Medizin, Anti-Falten-Behandlung, Hyperhidrose | Übermässiges Schwitzen, Infusionstherapie | Drip spa, Injektion von Botulinumtoxin | Botox, Injektion von Hyaluronsäure, Injektion von plättchenreichem Plasma | PRP | Vampire Lift, Kryolipolyse, Microneedling, Morphologische und Anti-Aging-Medizin",https://www.onedoc.ch/de/medizinische-praxis/regensdorf/e8sj/dr-hashagen-regensdorf-angelcosmetics
Dr. med. Alex Tanner (Orthopädie Zentrum Parkside),"Seestrasse 129, 8002 Zürich",Seestrasse 129,8002,Zürich,Zürich,043 344 40 10,"Orthopädie, Orthopädische Chirurgie, Traumatologie, Ellenbogenspezialist, Fusschirurgie | Fussoperation, Fussspezialist, Handspezialist, Hüftarthroskopie, Hüftchirurgie | Hüftoperation, Hüftspezialist, Kniearthroskopie, Kniespezialist, Schulterspezialist",https://www.onedoc.ch/de/medizinische-praxis/zurich/e7qg/dr-med-alex-tanner-orthopadie-zentrum-parkside
"Dr. med. Massimo Leonardi, Orthopädie Zentrum Zürich","Seestrasse 259, 8038 Zürich",Seestrasse 259,8038,Zürich,Zürich,044 480 12 55,"Neurochirurgie, Bandscheibenvorfall, Spinalkanalstenose | Spinalkanalverengung",https://www.onedoc.ch/de/medizinische-praxis/zurich/ebbh8/dr-med-massimo-leonardi-orthopadie-zentrum-zurich
Dr.med. Ursula Schreiter Gasser,"Seefeldstrasse 14, 8008 Zürich",Seefeldstrasse 14,8008,Zürich,Zürich,079 203 31 23,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/zurich/e8e2/dr-med-ursula-schreiter-gasser
DRT Medical GmbH - Praxis Kilchberg,"Schützenmattstrasse 8, 8802 Kilchberg",Schützenmattstrasse 8,8802,Kilchberg,Zürich,044 715 32 32,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/kilchberg/ew1q/drt-medical-gmbh-praxis-kilchberg
Drugsafety,"Seestrasse 221, 8700 Küsnacht",Seestrasse 221,8700,Küsnacht,Zürich,044 221 10 03,Klinische Pharmakologie und Toxikologie,https://www.onedoc.ch/de/medizinische-praxis/kusnacht/e7zh/drugsafety
Endoclinic Zürich - Dr. med. Felix Rapp,"Witellikerstrasse 40, 8032 Zürich",Witellikerstrasse 40,8032,Zürich,Zürich,044 387 31 45,"Orthopädie, Hüftchirurgie | Hüftoperation, Hüftprothese, Hüftspezialist, Kniearthroskopie, Knieprothese, Kniespezialist",https://www.onedoc.ch/de/medizinische-praxis/zurich/e8a0/endoclinic-zurich-dr-med-felix-rapp
Enzian Health - Arztpraxis Pfäffikon ZH,"Seestrasse 25, 8330 Pfäffikon ZH",Seestrasse 25,8330,Pfäffikon ZH,Zürich,044 950 06 61,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Blutentnahme für Check up | Blutanalyse für Check up, Impfberatung, Reiseberatung, Verkehrsmedizinische Kontrolluntersuchung STUFE 1, Verkehrsmedizinische Kontrolluntersuchung STUFE 2, Vorsorgeuntersuchung | Check up",https://www.onedoc.ch/de/medizinische-praxis/pfaffikon/e1p4/enzian-health-arztpraxis-pfaffikon-zh
epigeniXzürich,"Seestrasse 160, 8002 Zürich",Seestrasse 160,8002,Zürich,Zürich,044 442 83 00,Radiologie,https://www.onedoc.ch/de/medizinische-praxis/zurich/e72q/epigenixzurich
Femedica Theaterstrasse AG,"Theaterstrasse 1, 8400 Winterthur",Theaterstrasse 1,8400,Winterthur,Zürich,052 213 33 66,"Gynäkologie und Geburtshilfe, Brustbiopsie, Brustkrebs | Mammakarzinom, Brustspezialist, Harnwegsinfektion | Zystitis | Blasenentzündung, Mammographie, Schwangerschaftsvorsorge | Schwangerschaftsuntersuchung, Vorsorgeuntersuchung Brustkrebs, Vorsorgeuntersuchung Humane Papillomaviren (HPV) | PAP Abstrich, Wechseljahre | Menopause",https://www.onedoc.ch/de/medizinische-praxis/winterthur/exqt/femedica-theaterstrasse-ag
Femedica Uster AG,"Loren-Allee 20, 8610 Uster",Loren-Allee 20,8610,Uster,Zürich,044 932 37 40,"Gynäkologie und Geburtshilfe, Harninkontinenz | Blasenschwäche, Harnwegsinfektion | Zystitis | Blasenentzündung, Schwangerschaftsvorsorge | Schwangerschaftsuntersuchung, Verhütung, Vorsorgeuntersuchung Humane Papillomaviren (HPV) | PAP Abstrich, Wechseljahre | Menopause",https://www.onedoc.ch/de/medizinische-praxis/uster/ebbsk/femedica-uster-ag
Fine Aesthetics Switzerland AG,"Hottingerstrasse 35, 8032 Zürich",Hottingerstrasse 35,8032,Zürich,Zürich,044 251 10 10,"Chirurgie, Ästhetische Medizin, Anti-Falten-Behandlung, Injektion von Botulinumtoxin | Botox, Injektion von Hyaluronsäure, Injektion von plättchenreichem Plasma | PRP | Vampire Lift",https://www.onedoc.ch/de/medizinische-praxis/zurich/e7ru/fine-aesthetics-switzerland-ag
"FMH Allgemeine Innere Medizin, Dr. Jotinder Singh Kainth","Sihlquai 253, 8005 Zürich",Sihlquai 253,8005,Zürich,Zürich,043 501 59 00,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/zurich/ex4s/fmh-allgemeine-innere-medizin-dr-jotinder-singh-kainth
FMH Allgemeine Innere Medizin Hausarztpraxis Hedingen,"Haldenstrasse 5, 8908 Hedingen",Haldenstrasse 5,8908,Hedingen,Zürich,044 761 77 66,,https://www.onedoc.ch/de/medizinische-praxis/hedingen/ew8i/fmh-allgemeine-innere-medizin-hausarztpraxis-hedingen
FMH Kinder- und Jugendpsychiatrie,"Kluseggstrasse 13, 8032 Zürich",Kluseggstrasse 13,8032,Zürich,Zürich,044 422 27 55,"Kinder- und Jugendpsychiatrie, Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/zurich/epr6/fmh-kinder-und-jugendpsychiatrie
"FMH Kinder- und Jugendpsychiatrie, Dr. Hellmuth Braun-Scharm","Hagenholzstrasse 65, 8050 Zürich",Hagenholzstrasse 65,8050,Zürich,Zürich,044 310 28 70,Kinder- und Jugendpsychiatrie,https://www.onedoc.ch/de/medizinische-praxis/zurich/exv4/fmh-kinder-und-jugendpsychiatrie-dr-hellmuth-braun-scharm
FMH Kinder- und Jugendpsychiatrie Schaffhauserstrasse 116,"Schaffhauserstrasse 116, 8057 Zürich",Schaffhauserstrasse 116,8057,Zürich,Zürich,044 363 80 08,Kinder- und Jugendpsychiatrie,https://www.onedoc.ch/de/medizinische-praxis/zurich/ewrw/fmh-kinder-und-jugendpsychiatrie-schaffhauserstrasse-116
Frauenarztpraxis Atassi Horgen,"Seestrasse 147, 8810 Horgen",Seestrasse 147,8810,Horgen,Zürich,044 725 83 83,"Gynäkologie und Geburtshilfe, Schwangerschaftsvorsorge | Schwangerschaftsuntersuchung, Verhütung, Vorsorgeuntersuchung Humane Papillomaviren (HPV) | PAP Abstrich",https://www.onedoc.ch/de/medizinische-praxis/horgen/exio/frauenarztpraxis-atassi-horgen
Frauenarztpraxis Bülach,"Marktgasse 17, 8180 Bülach",Marktgasse 17,8180,Bülach,Zürich,044 860 94 64,"Gynäkologie und Geburtshilfe, Die Pille danach, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung, Kinderwunsch | Fertilitätsbehandlung, Schwangerschaftsvorsorge | Schwangerschaftsuntersuchung, Verhütung, Verhütungspille | Antibabypille, Vorsorgeuntersuchung Brustkrebs, Wechseljahre | Menopause",https://www.onedoc.ch/de/medizinische-praxis/bulach/ew8w/frauenarztpraxis-bulach
Frauenarztpraxis Genesis,"Seestrasse 262, 8810 Horgen",Seestrasse 262,8810,Horgen,Zürich,043 244 27 27,"Gynäkologie und Geburtshilfe, Ästhetische Medizin, Injektion von Botulinumtoxin | Botox, Injektion von plättchenreichem Plasma | PRP | Vampire Lift, Microneedling, Schwangerschaftsvorsorge | Schwangerschaftsuntersuchung, Verhütung, Wechseljahre | Menopause",https://www.onedoc.ch/de/medizinische-praxis/horgen/e8ao/frauenarztpraxis-genesis
Frauenarztpraxis GYNMED,"Universitätstrasse 120, 8006 Zürich",Universitätstrasse 120,8006,Zürich,Zürich,044 363 80 33,"Gynäkologie und Geburtshilfe, 4D Schwangerschaftsultraschall, Beschneidung, Brustkrebs | Mammakarzinom, Brustspezialist, Die Pille danach, Eierstockkrebs | Ovarialkarzinom, Endometriose, Familienplanung, Freiwilliger Schwangerschaftsabbruch | Abtreibung | Abort, Geburt, Gebärmutterkrebs | Gebärmutterkarzinom, Gestationsdiabetes | Schwangerschaftsdiabetes, Gynäkologischer Notfall | Notfall Frauenarzt, Harnwegsinfektion | Zystitis | Blasenentzündung, Hormonanalyse, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung, Kindergynäkologie | Jugendgynäkologie, Kinderwunsch | Fertilitätsbehandlung, Kolposkopie | Scheidenspiegelung, Libidostörung | Libidoverlust | Sexuelle Funktionsstörung | Hyposexualität | Sexuelle Inappetenz, Schwangerschaftsultraschall, Schwangerschaftsvorsorge | Schwangerschaftsuntersuchung, Sexuell übertragbare Krankheiten | Sexuell übertragbare Infektionen (STD/STI), Spirale | Spiraleinlage | Intrauterinpessar (IUP), Unfruchtbarkeit, Vaginalpilz, Verhütung, Wechseljahre | Menopause, Ästhetische Gynäkologie",https://www.onedoc.ch/de/medizinische-praxis/zurich/ebbib/frauenarztpraxis-gynmed
Frauenarztpraxis Höngg,"Limmattalstrasse 352, 8049 Zürich",Limmattalstrasse 352,8049,Zürich,Zürich,044 341 14 44,"Gynäkologie und Geburtshilfe, Hypnotherapie, Familienplanung, Freiwilliger Schwangerschaftsabbruch | Abtreibung | Abort, Harnwegsinfektion | Zystitis | Blasenentzündung, Schwangerschaftsultraschall, Schwangerschaftsvorsorge | Schwangerschaftsuntersuchung, Sexuell übertragbare Krankheiten | Sexuell übertragbare Infektionen (STD/STI), Spirale | Spiraleinlage | Intrauterinpessar (IUP), Verhütung",https://www.onedoc.ch/de/medizinische-praxis/zurich/exd0/frauenarztpraxis-hongg
Frauenarztpraxis Lechner AG,"Bahnhofstrasse 5, 8820 Wädenswil",Bahnhofstrasse 5,8820,Wädenswil,Zürich,044 780 93 93,"Gynäkologie und Geburtshilfe, Brustkrebs | Mammakarzinom, Gynäkologische Laserbehandlung | Vaginallaser, Schwangerschaftsvorsorge | Schwangerschaftsuntersuchung, Spirale | Spiraleinlage | Intrauterinpessar (IUP), Verhütung, Wechseljahre | Menopause",https://www.onedoc.ch/de/medizinische-praxis/wadenswil/ebbet/frauenarztpraxis-lechner-ag
Frauenarztpraxis Zur Rose,"Zürcherstrasse 25, 8245 Feuerthalen",Zürcherstrasse 25,8245,Feuerthalen,Zürich,052 659 40 40,Gynäkologie und Geburtshilfe,https://www.onedoc.ch/de/medizinische-praxis/feuerthalen/e10l/frauenarztpraxis-zur-rose
Frauenmedizin Wollenberg GmbH,"Unterrietstrasse 2A, 8152 Opfikon",Unterrietstrasse 2A,8152,Opfikon,Zürich,044 244 85 55,"Gynäkologie und Geburtshilfe, Endometriose, Kinderwunsch | Fertilitätsbehandlung, Schwangerschaftsultraschall, Schwangerschaftsvorsorge | Schwangerschaftsuntersuchung, Spirale | Spiraleinlage | Intrauterinpessar (IUP), Verhütung, Vorsorgeuntersuchung Brustkrebs, Vorsorgeuntersuchung Humane Papillomaviren (HPV) | PAP Abstrich, Wechseljahre | Menopause",https://www.onedoc.ch/de/medizinische-praxis/opfikon/e89k/frauenmedizin-wollenberg-gmbh
Frauenpraxis Dietikon,"Zürcherstrasse 52, 8953 Dietikon",Zürcherstrasse 52,8953,Dietikon,Zürich,044 774 40 10,"Gynäkologie und Geburtshilfe, Schwangerschaftsultraschall, Schwangerschaftsvorsorge | Schwangerschaftsuntersuchung, Vorsorgeuntersuchung Humane Papillomaviren (HPV) | PAP Abstrich",https://www.onedoc.ch/de/medizinische-praxis/dietikon/ew37/frauenpraxis-dietikon
frauenXundheit Winterthur,"Technikumstrasse 61, 8400 Winterthur",Technikumstrasse 61,8400,Winterthur,Zürich,052 550 20 20,Gynäkologie und Geburtshilfe,https://www.onedoc.ch/de/medizinische-praxis/winterthur/e8l6/frauenxundheit-winterthur
"Gasser Roland, Chiropraktor SCG/ECU Chiropraktik Stäfa","Oberlandstrasse 12, 8712 Stäfa",Oberlandstrasse 12,8712,Stäfa,Zürich,043 477 09 05,Chiropraktik,https://www.onedoc.ch/de/medizinische-praxis/stafa/ex0d/gasser-roland-chiropraktor-scg-ecu-chiropraktik-stafa
Gastroenterologie Zürich AG,"Seefeldstrasse 214, 8008 Zürich",Seefeldstrasse 214,8008,Zürich,Zürich,044 217 30 30,"Gastroenterologie, Hepatologie",https://www.onedoc.ch/de/medizinische-praxis/zurich/e1wf/gastroenterologie-zurich-ag
Gastroklinik - Grütlistrasse,"Grütlistrasse 84, 8002 Zürich",Grütlistrasse 84,8002,Zürich,Zürich,044 201 77 50,"Allgemeine Innere Medizin, Gastroenterologie, Analkrebs | Analkarzinom, Darmkrebs | Colonkarzinom, Leberkrebs | Leberkarzinom, Magenkrebs | Magenkarzinom, Rektumkrebs | Rektumkarzinom, Screening auf Kolorektalkrebs | Darmkrebs, Speiseröhrenkrebs | Ösophaguskarzinom",https://www.onedoc.ch/de/medizinische-praxis/zurich/e7s7/gastroklinik-grutlistrasse
Gastroklinik Horgen,"Tödistrasse 62, 8810 Horgen",Tödistrasse 62,8810,Horgen,Zürich,044 512 22 22,"Allgemeine Innere Medizin, Gastroenterologie, Analkrebs | Analkarzinom, Darmkrebs | Colonkarzinom, Leberkrebs | Leberkarzinom, Magenkrebs | Magenkarzinom, Rektumkrebs | Rektumkarzinom, Screening auf Kolorektalkrebs | Darmkrebs, Speiseröhrenkrebs | Ösophaguskarzinom",https://www.onedoc.ch/de/medizinische-praxis/horgen/e7z7/gastroklinik-horgen
Gastroklinik - Seestrasse,"Seestrasse 90, 8002 Zürich",Seestrasse 90,8002,Zürich,Zürich,044 512 22 22,"Allgemeine Innere Medizin, Gastroenterologie, Analkrebs | Analkarzinom, Darmkrebs | Colonkarzinom, Leberkrebs | Leberkarzinom, Magenkrebs | Magenkarzinom, Rektumkrebs | Rektumkarzinom, Screening auf Kolorektalkrebs | Darmkrebs, Speiseröhrenkrebs | Ösophaguskarzinom",https://www.onedoc.ch/de/medizinische-praxis/zurich/e7t8/gastroklinik-seestrasse
Gastro-Praxis Zürich,"Seestrasse 90, 8002 Zürich",Seestrasse 90,8002,Zürich,Zürich,044 201 77 50,Gastroenterologie,https://www.onedoc.ch/de/medizinische-praxis/zurich/ebaco/gastro-praxis-zurich
Gemeinschaftspraxis Alfaré Seebach,"Poststrasse 2, 8610 Uster",Poststrasse 2,8610,Uster,Zürich,043 366 40 00,"Allgemeine Innere Medizin, Pneumologie",https://www.onedoc.ch/de/medizinische-praxis/uster/e158/gemeinschaftspraxis-alfare-seebach
Gesundheits- & Schönheitszentrum Rosetta,"Dörflistrasse 55, 8050 Zürich",Dörflistrasse 55,8050,Zürich,Zürich,044 313 00 05,"Hausarztmedizin (Allgemeinmedizin), Physikalische und Rehabilitative Medizin",https://www.onedoc.ch/de/medizinische-praxis/zurich/eugx/gesundheits-schonheitszentrum-rosetta
Glaukom Augenklinik Zürich,"Franklinstrasse 27, 8050 Zürich",Franklinstrasse 27,8050,Zürich,Zürich,044 312 70 70,"Augenheilkunde, Brille, Konjunktivitis | Bindehautentzündung",https://www.onedoc.ch/de/medizinische-praxis/zurich/e7o3/glaukom-augenklinik-zurich
