name,address,street,postal_code,city,canton,phone_number,professions,url
Kantonsspital Winterthur - Pneumologie,"Brauerstrasse 15, 8400 Winterthur",Brauerstrasse 15,8400,Winterthur,Zürich,052 266 21 21,"Allgemeine Innere Medizin, Pneumologie",https://www.onedoc.ch/de/spital/winterthur/e0v8/kantonsspital-winterthur-pneumologie
Kantonsspital Winterthur - Poliklinik,"Brauerstrasse 15, 8400 Winterthur",Brauerstrasse 15,8400,Winterthur,Zürich,052 266 21 21,"Allgemeine Innere Medizin, Infektiologie",https://www.onedoc.ch/de/spital/winterthur/e0te/kantonsspital-winterthur-poliklinik
Kantonsspital Winterthur - Radiologische Klinik,"Brauerstrasse 15, 8400 Winterthur",Brauerstrasse 15,8400,Winterthur,Zürich,052 266 21 21,"Nuklearmedizin, Radiologie",https://www.onedoc.ch/de/spital/winterthur/e0s4/kantonsspital-winterthur-radiologische-klinik
Kantonsspital Winterthur - Radioonkologie,"Brauerstrasse 15, 8400 Winterthur",Brauerstrasse 15,8400,Winterthur,Zürich,052 266 21 21,"Allgemeine Innere Medizin, Radio-Onkologie (Strahlentherapie)",https://www.onedoc.ch/de/spital/winterthur/e0zv/kantonsspital-winterthur-radioonkologie
Kantonsspital Winterthur - Rheumatologische Klinik,"Brauerstrasse 15, 8400 Winterthur",Brauerstrasse 15,8400,Winterthur,Zürich,052 266 21 21,"Allgemeine Innere Medizin, Orthopädische Chirurgie, Rheumatologie",https://www.onedoc.ch/de/spital/winterthur/e0sd/kantonsspital-winterthur-rheumatologische-klinik
Kantonsspital Winterthur - Urologische Klinik,"Brauerstrasse 15, 8400 Winterthur",Brauerstrasse 15,8400,Winterthur,Zürich,052 266 21 21,Urologie,https://www.onedoc.ch/de/spital/winterthur/e0ty/kantonsspital-winterthur-urologische-klinik
"Kilchberg ZH, Sanatorium Kilchberg - Psychiatrie Akut / Notfall","Alte Landstrasse 70, 8802 Kilchberg",Alte Landstrasse 70,8802,Kilchberg,Zürich,044 716 42 42,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/kilchberg/e0yy/kilchberg-zh-sanatorium-kilchberg-psychiatrie-akut-notfall
"Kilchberg ZH, Sanatorium Kilchberg - Psychiatrie Burnout","Alte Landstrasse 70, 8802 Kilchberg",Alte Landstrasse 70,8802,Kilchberg,Zürich,044 716 42 42,"Neurologie, Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/kilchberg/e01u/kilchberg-zh-sanatorium-kilchberg-psychiatrie-burnout
"Kilchberg ZH, Sanatorium Kilchberg - Psychiatrie - Privatstation","Alte Landstrasse 70, 8802 Kilchberg",Alte Landstrasse 70,8802,Kilchberg,Zürich,044 716 42 42,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/kilchberg/ey56/kilchberg-zh-sanatorium-kilchberg-psychiatrie-privatstation
"Kilchberg ZH, See-Spital Kilchberg - Chirurgie Plastische","Grütstrasse 60, 8802 Kilchberg",Grütstrasse 60,8802,Kilchberg,Zürich,044 450 40 80,"Plastische, rekonstruktive und ästhetische Chirurgie",https://www.onedoc.ch/de/spital/kilchberg/ew9l/kilchberg-zh-see-spital-kilchberg-chirurgie-plastische
Kinderspital Zürich,"Steinwiesstrasse 75, 8032 Zürich",Steinwiesstrasse 75,8032,Zürich,Zürich,044 266 71 11,"Anästhesiologie, HNO (Hals-, Nasen-, Ohrenheilkunde), Intensivmedizin, Pädiatrie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.onedoc.ch/de/spital/zurich/ezzl/kinderspital-zurich
Kinder-u. Jugendpsych./Forensik - Kinder Psychiatrie,"Neptunstrasse 60, 8032 Zürich",Neptunstrasse 60,8032,Zürich,Zürich,043 556 40 40,"Kinder- und Jugendpsychiatrie, Kinderchirurgie, Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/zurich/ewsv/kinder-u-jugendpsych-forensik-kinder-psychiatrie
Kinder- und Jugendpsych. Dienst - Kinder Psychiatrie,"Neumünsterallee 3, 8008 Zürich",Neumünsterallee 3,8008,Zürich,Zürich,043 499 26 26,"Kinder- und Jugendpsychiatrie, Psychiatrie, Psychotherapie, Pädiatrie",https://www.onedoc.ch/de/spital/zurich/ewkg/kinder-und-jugendpsych-dienst-kinder-psychiatrie
KJPD / Ambulatorium Wetzikon - Kinder Psychiatrie,"Guyer-Zeller-Strasse 21, 8620 Wetzikon",Guyer-Zeller-Strasse 21,8620,Wetzikon,Zürich,044 578 61 50,Kinder- und Jugendpsychiatrie,https://www.onedoc.ch/de/spital/wetzikon/ew9r/kjpd-ambulatorium-wetzikon-kinder-psychiatrie
KJPD / Ambulatorium Winterthur - Kinder Psychiatrie,"Albanistrasse 24, 8400 Winterthur",Albanistrasse 24,8400,Winterthur,Zürich,052 544 50 50,Kinder- und Jugendpsychiatrie,https://www.onedoc.ch/de/spital/winterthur/ew3z/kjpd-ambulatorium-winterthur-kinder-psychiatrie
KJPD Regionalstelle Zürich Nord - Kinder Psychiatrie,"Thurgauerstrasse 39, 8050 Zürich",Thurgauerstrasse 39,8050,Zürich,Zürich,044 578 60 80,Kinder- und Jugendpsychiatrie,https://www.onedoc.ch/de/spital/zurich/exba/kjpd-regionalstelle-zurich-nord-kinder-psychiatrie
"Klinik Hirslanden, SportClinic Zurich","Witellikerstrasse 40, 8032 Zürich",Witellikerstrasse 40,8032,Zürich,Zürich,044 387 29 77,"Chirurgie, Orthopädische Chirurgie",https://www.onedoc.ch/de/spital/zurich/eqwy/klinik-hirslanden-sportclinic-zurich
"Klöckner Constantin, FMH Orthopädische Chirurgie","Hohlstrasse 192, 8004 Zürich",Hohlstrasse 192,8004,Zürich,Zürich,044 291 04 00,Orthopädische Chirurgie,https://www.onedoc.ch/de/spital/zurich/en0u/klockner-constantin-fmh-orthopadische-chirurgie
Med. Ästhetik Zürichberg,"Asylstrasse 82, 8032 Zürich",Asylstrasse 82,8032,Zürich,Zürich,044 383 66 30,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/spital/zurich/exa5/med-asthetik-zurichberg
Operationszentrum Zumikon,"Morgental 35, 8126 Zumikon",Morgental 35,8126,Zumikon,Zürich,043 222 31 22,"Anästhesiologie, Chirurgie, Handchirurgie, Orthopädische Chirurgie",https://www.onedoc.ch/de/spital/zumikon/espj/operationszentrum-zumikon
Operationszentrum Zumikon - Anästhesie Allgemein,"Morgental 35, 8126 Zumikon",Morgental 35,8126,Zumikon,Zürich,043 222 31 22,Anästhesiologie,https://www.onedoc.ch/de/spital/zumikon/e0wq/operationszentrum-zumikon-anasthesie-allgemein
OPZentrum Eichgut - Anästhesie Allgemein,"Rudolfstrasse 25, 8400 Winterthur",Rudolfstrasse 25,8400,Winterthur,Zürich,052 202 07 66,"Anästhesiologie, Intensivmedizin",https://www.onedoc.ch/de/spital/winterthur/e012/opzentrum-eichgut-anasthesie-allgemein
Ova IVF Clinic Zürich,"Hardturmstrasse 11, 8005 Zürich",Hardturmstrasse 11,8005,Zürich,Zürich,044 735 66 00,Gynäkologie und Geburtshilfe,https://www.onedoc.ch/de/spital/zurich/ewm4/ova-ivf-clinic-zurich
Paracelsus-Spital Richterswil,"Bergstrasse 16, 8805 Richterswil",Bergstrasse 16,8805,Richterswil,Zürich,044 787 21 21,"Allgemeine Innere Medizin, Anästhesiologie, Chirurgie, Gynäkologie und Geburtshilfe, HNO (Hals-, Nasen-, Ohrenheilkunde), Mund-, Kiefer- und Gesichtschirurgie, Nephrologie, Oralchirurgie, Orthopädische Chirurgie, Plastische, rekonstruktive und ästhetische Chirurgie, Urologie",https://www.onedoc.ch/de/spital/richterswil/eyuh/paracelsus-spital-richterswil
Paracelsus-Spital Richterswil - Anästhesie Allgemein,"Bergstrasse 16, 8805 Richterswil",Bergstrasse 16,8805,Richterswil,Zürich,044 787 21 21,Anästhesiologie,https://www.onedoc.ch/de/spital/richterswil/ew15/paracelsus-spital-richterswil-anasthesie-allgemein
Paracelsus-Spital Richterswil - Brustzentrum/Chirurgie,"Bergstrasse 16, 8805 Richterswil",Bergstrasse 16,8805,Richterswil,Zürich,044 787 28 80,Gynäkologie und Geburtshilfe,https://www.onedoc.ch/de/spital/richterswil/ewrb/paracelsus-spital-richterswil-brustzentrum-chirurgie
Paracelsus-Spital Richterswil - Chirurgie,"Bergstrasse 16, 8805 Richterswil",Bergstrasse 16,8805,Richterswil,Zürich,044 787 21 21,Chirurgie,https://www.onedoc.ch/de/spital/richterswil/ez5x/paracelsus-spital-richterswil-chirurgie
Paracelsus-Spital Richterswil - Gynäkologische Klinik,"Bergstrasse 16, 8805 Richterswil",Bergstrasse 16,8805,Richterswil,Zürich,044 787 21 21,Gynäkologie und Geburtshilfe,https://www.onedoc.ch/de/spital/richterswil/ez49/paracelsus-spital-richterswil-gynakologische-klinik
Paracelsus-Spital Richterswil - Innere Medizin,"Bergstrasse 16, 8805 Richterswil",Bergstrasse 16,8805,Richterswil,Zürich,044 787 21 21,"Allgemeine Innere Medizin, Hämatologie, Pneumologie",https://www.onedoc.ch/de/spital/richterswil/ez5b/paracelsus-spital-richterswil-innere-medizin
Paracelsus-Spital Richterswil - Kardiologie,"Bergstrasse 16, 8805 Richterswil",Bergstrasse 16,8805,Richterswil,Zürich,044 787 21 21,"Allgemeine Innere Medizin, Kardiologie",https://www.onedoc.ch/de/spital/richterswil/eq1g/paracelsus-spital-richterswil-kardiologie
Paracelsus-Spital Richterswil - Kinderklinik,"Bergstrasse 16, 8805 Richterswil",Bergstrasse 16,8805,Richterswil,Zürich,044 784 77 77,Pädiatrie,https://www.onedoc.ch/de/spital/richterswil/ewoc/paracelsus-spital-richterswil-kinderklinik
Paracelsus-Spital Richterswil - Onkologie,"Bergstrasse 16, 8805 Richterswil",Bergstrasse 16,8805,Richterswil,Zürich,044 787 21 21,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Hämatologie, Medizinische Onkologie",https://www.onedoc.ch/de/spital/richterswil/ezrz/paracelsus-spital-richterswil-onkologie
Paracelsus-Spital Richterswil - Psychiatrische Klinik,"Bergstrasse 16, 8805 Richterswil",Bergstrasse 16,8805,Richterswil,Zürich,044 787 28 80,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/richterswil/ewhz/paracelsus-spital-richterswil-psychiatrische-klinik
Paracelsus-Spital Richterswil - Urologische Klinik,"Bergstrasse 16, 8805 Richterswil",Bergstrasse 16,8805,Richterswil,Zürich,044 747 47 00,,https://www.onedoc.ch/de/spital/richterswil/exko/paracelsus-spital-richterswil-urologische-klinik
Psychiatriezentrum Männedorf - Psych. Ambulatorium,"Bergstrasse 34, 8708 Männedorf",Bergstrasse 34,8708,Männedorf,Zürich,043 843 32 00,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/mannedorf/ew41/psychiatriezentrum-mannedorf-psych-ambulatorium
Psychiatriezentrum Wetzikon,"Bahnhofstrasse 196, 8620 Wetzikon",Bahnhofstrasse 196,8620,Wetzikon,Zürich,044 931 39 39,"Hausarztmedizin (Allgemeinmedizin), Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/wetzikon/e013/psychiatriezentrum-wetzikon
Psych. Zentrum Abhängigkeitserk.,"Selnaustrasse 9, 8001 Zürich",Selnaustrasse 9,8001,Zürich,Zürich,044 205 58 00,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/zurich/exhm/psych-zentrum-abhangigkeitserk
Rehabilitationszentrum für Kinder und Jugendliche,"Mühlebergstrasse 104, 8910 Affoltern am Albis",Mühlebergstrasse 104,8910,Affoltern am Albis,Zürich,044 762 51 11,Pädiatrie,https://www.onedoc.ch/de/spital/affoltern-am-albis/ewj4/rehabilitationszentrum-fur-kinder-und-jugendliche
RehaClinic Kilchberg - Neurologie,"Grütstrasse 60, 8802 Kilchberg",Grütstrasse 60,8802,Kilchberg,Zürich,044 716 70 00,Neurologie,https://www.onedoc.ch/de/spital/kilchberg/ew7c/rehaclinic-kilchberg-neurologie
RehaClinic Zollikerberg - Rehabilitation,"Trichtenhauser Strasse 20, 8125 Zollikerberg",Trichtenhauser Strasse 20,8125,Zollikerberg,Zürich,044 397 27 11,"Allgemeine Innere Medizin, Physikalische und Rehabilitative Medizin, Rheumatologie",https://www.onedoc.ch/de/spital/zollikerberg/eq4j/rehaclinic-zollikerberg-rehabilitation
"Rheinau, Zentrum Integrative Psychiatrie - Psychiatrie Psychosen amb/stat","Alleestrasse 61A, 8462 Rheinau",Alleestrasse 61A,8462,Rheinau,Zürich,052 304 91 11,"Hausarztmedizin (Allgemeinmedizin), Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/rheinau/ewjk/rheinau-zentrum-integrative-psychiatrie-psychiatrie-psychosen-amb-stat
Sanatorium Kilchberg AG - Psych. Ambulatorium,"Alte Landstrasse 70, 8802 Kilchberg",Alte Landstrasse 70,8802,Kilchberg,Zürich,044 716 42 42,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/kilchberg/el48/sanatorium-kilchberg-ag-psych-ambulatorium
Sanatorium Kilchberg - Psycho-Geriatrie,"Alte Landstrasse 70, 8802 Kilchberg",Alte Landstrasse 70,8802,Kilchberg,Zürich,044 716 42 42,"Neurologie, Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/kilchberg/e0ts/sanatorium-kilchberg-psycho-geriatrie
Sanatorium Kilchberg - Psychosomatik,"Selnaustrasse 6, 8001 Zürich",Selnaustrasse 6,8001,Zürich,Zürich,044 716 38 38,"Allgemeine Innere Medizin, Neurologie, Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/zurich/ewlc/sanatorium-kilchberg-psychosomatik
Sanatorium Kilchberg - Psychotherapiestation,"Alte Landstrasse 70, 8802 Kilchberg",Alte Landstrasse 70,8802,Kilchberg,Zürich,044 716 42 42,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/kilchberg/e0y5/sanatorium-kilchberg-psychotherapiestation
See-Spital Horgen,"Asylstrasse 19, 8810 Horgen",Asylstrasse 19,8810,Horgen,Zürich,044 728 11 11,"Allergologie und Immunologie, Allgemeine Innere Medizin, Angiologie, Anästhesiologie, Chirurgie, Gynäkologie und Geburtshilfe, HNO (Hals-, Nasen-, Ohrenheilkunde), Intensivmedizin, Orthopädische Chirurgie, Pädiatrie, Urologie",https://www.onedoc.ch/de/spital/horgen/eq1d/see-spital-horgen
See-Spital Standort Horgen - Anästhesie Allgemein,"Asylstrasse 19, 8810 Horgen",Asylstrasse 19,8810,Horgen,Zürich,044 728 11 11,"Anästhesiologie, Intensivmedizin",https://www.onedoc.ch/de/spital/horgen/e0sw/see-spital-standort-horgen-anasthesie-allgemein
See-Spital Standort Horgen - Chirurgie Allgemein,"Asylstrasse 19, 8810 Horgen",Asylstrasse 19,8810,Horgen,Zürich,044 728 11 11,Chirurgie,https://www.onedoc.ch/de/spital/horgen/e00o/see-spital-standort-horgen-chirurgie-allgemein
See-Spital Standort Horgen - Endo/Diabetologie,"Asylstrasse 19, 8810 Horgen",Asylstrasse 19,8810,Horgen,Zürich,044 725 70 71,"Allgemeine Innere Medizin, Endokrinologie und Diabetologie",https://www.onedoc.ch/de/spital/horgen/ew6j/see-spital-standort-horgen-endo-diabetologie
See-Spital Standort Horgen - Gynäkologische Klinik,"Asylstrasse 19, 8810 Horgen",Asylstrasse 19,8810,Horgen,Zürich,044 728 11 11,"Chirurgie, Gynäkologie und Geburtshilfe",https://www.onedoc.ch/de/spital/horgen/eyug/see-spital-standort-horgen-gynakologische-klinik
See-Spital Standort Horgen - Innere Medizin,"Asylstrasse 19, 8810 Horgen",Asylstrasse 19,8810,Horgen,Zürich,044 728 11 11,"Allgemeine Innere Medizin, Medizinische Onkologie, Pneumologie",https://www.onedoc.ch/de/spital/horgen/e0xh/see-spital-standort-horgen-innere-medizin
See-Spital Standort Horgen - Kardiologie,"Asylstrasse 19, 8810 Horgen",Asylstrasse 19,8810,Horgen,Zürich,044 728 11 11,"Allgemeine Innere Medizin, Kardiologie",https://www.onedoc.ch/de/spital/horgen/e0u7/see-spital-standort-horgen-kardiologie
See-Spital Standort Horgen - Kinderklinik,"Asylstrasse 19, 8810 Horgen",Asylstrasse 19,8810,Horgen,Zürich,044 726 26 60,Pädiatrie,https://www.onedoc.ch/de/spital/horgen/epi2/see-spital-standort-horgen-kinderklinik
See-Spital Standort Horgen - Neurologie,"Asylstrasse 19, 8810 Horgen",Asylstrasse 19,8810,Horgen,Zürich,044 728 11 11,Neurologie,https://www.onedoc.ch/de/spital/horgen/e03m/see-spital-standort-horgen-neurologie
See-Spital Standort Horgen - Notfallstation,"Asylstrasse 19, 8810 Horgen",Asylstrasse 19,8810,Horgen,Zürich,044 728 11 11,"Allgemeine Innere Medizin, Chirurgie",https://www.onedoc.ch/de/spital/horgen/e0ya/see-spital-standort-horgen-notfallstation
See-Spital Standort Horgen - ORL Klinik,"Asylstrasse 19, 8810 Horgen",Asylstrasse 19,8810,Horgen,Zürich,044 770 18 90,"HNO (Hals-, Nasen-, Ohrenheilkunde)",https://www.onedoc.ch/de/spital/horgen/exs1/see-spital-standort-horgen-orl-klinik
See-Spital Standort Horgen - Pneumologie,"Asylstrasse 19, 8810 Horgen",Asylstrasse 19,8810,Horgen,Zürich,044 922 44 66,,https://www.onedoc.ch/de/spital/horgen/epo5/see-spital-standort-horgen-pneumologie
See-Spital Standort Horgen - Radiologische Klinik,"Asylstrasse 19, 8810 Horgen",Asylstrasse 19,8810,Horgen,Zürich,044 728 11 11,Radiologie,https://www.onedoc.ch/de/spital/horgen/e0v0/see-spital-standort-horgen-radiologische-klinik
See-Spital Standort Horgen - Trad. Chinesische Medizin,"Asylstrasse 19, 8810 Horgen",Asylstrasse 19,8810,Horgen,Zürich,044 728 11 11,Allgemeine Innere Medizin,https://www.onedoc.ch/de/spital/horgen/e04m/see-spital-standort-horgen-trad-chinesische-medizin
See-Spital Standort Kilchberg - Allergie/Immunologie,"Grütstrasse 60, 8802 Kilchberg",Grütstrasse 60,8802,Kilchberg,Zürich,044 716 10 16,"Allergologie und Immunologie, Pädiatrie",https://www.onedoc.ch/de/spital/kilchberg/elmm/see-spital-standort-kilchberg-allergie-immunologie
See-Spital Standort Kilchberg - Anästhesie Allgemein,"Grütstrasse 60, 8802 Kilchberg",Grütstrasse 60,8802,Kilchberg,Zürich,044 728 11 11,"Anästhesiologie, Intensivmedizin",https://www.onedoc.ch/de/spital/kilchberg/e0w6/see-spital-standort-kilchberg-anasthesie-allgemein
See-Spital Standort Kilchberg - Chirurgie Allgemein,"Grütstrasse 60, 8802 Kilchberg",Grütstrasse 60,8802,Kilchberg,Zürich,044 728 11 11,"Allgemeine Innere Medizin, Anästhesiologie, Chirurgie, Gefässchirurgie, Herzchirurgie",https://www.onedoc.ch/de/spital/kilchberg/eq4z/see-spital-standort-kilchberg-chirurgie-allgemein
See-Spital Standort Kilchberg - Chirurgie Orthopädische,"Grütstrasse 60, 8802 Kilchberg",Grütstrasse 60,8802,Kilchberg,Zürich,044 728 11 11,"Orthopädische Chirurgie, Traumatologie",https://www.onedoc.ch/de/spital/kilchberg/e0bh/see-spital-standort-kilchberg-chirurgie-orthopadische
See-Spital Standort Kilchberg - Dermatologische Klinik,"Grütstrasse 60, 8802 Kilchberg",Grütstrasse 60,8802,Kilchberg,Zürich,044 771 23 00,Dermatologie und Venerologie,https://www.onedoc.ch/de/spital/kilchberg/ewny/see-spital-standort-kilchberg-dermatologische-klinik
See-Spital Standort Kilchberg - Fusschirurgie,"Grütstrasse 60, 8802 Kilchberg",Grütstrasse 60,8802,Kilchberg,Zürich,044 387 29 45,Orthopädische Chirurgie,https://www.onedoc.ch/de/spital/kilchberg/exu8/see-spital-standort-kilchberg-fusschirurgie
See-Spital Standort Kilchberg - Gastroenterologie,"Grütstrasse 60, 8802 Kilchberg",Grütstrasse 60,8802,Kilchberg,Zürich,044 720 34 35,"Allgemeine Innere Medizin, Gastroenterologie",https://www.onedoc.ch/de/spital/kilchberg/ex0w/see-spital-standort-kilchberg-gastroenterologie
See-Spital Standort Kilchberg - Gynäkologische Klinik,"Grütstrasse 60, 8802 Kilchberg",Grütstrasse 60,8802,Kilchberg,Zürich,044 728 11 11,Gynäkologie und Geburtshilfe,https://www.onedoc.ch/de/spital/kilchberg/e0rt/see-spital-standort-kilchberg-gynakologische-klinik
See-Spital Standort Kilchberg - Innere Medizin,"Grütstrasse 60, 8802 Kilchberg",Grütstrasse 60,8802,Kilchberg,Zürich,044 728 11 11,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/spital/kilchberg/e0rw/see-spital-standort-kilchberg-innere-medizin
See-Spital Standort Kilchberg - Kardiologie,"Grütstrasse 60, 8802 Kilchberg",Grütstrasse 60,8802,Kilchberg,Zürich,044 201 50 60,"Allgemeine Innere Medizin, Kardiologie",https://www.onedoc.ch/de/spital/kilchberg/exq6/see-spital-standort-kilchberg-kardiologie
See-Spital Standort Kilchberg - Kinderklinik,"Grütstrasse 60, 8802 Kilchberg",Grütstrasse 60,8802,Kilchberg,Zürich,044 720 29 88,Pädiatrie,https://www.onedoc.ch/de/spital/kilchberg/exo3/see-spital-standort-kilchberg-kinderklinik
See-Spital Standort Kilchberg - Nephrologie,"Grütstrasse 60, 8802 Kilchberg",Grütstrasse 60,8802,Kilchberg,Zürich,044 720 06 01,"Allgemeine Innere Medizin, Nephrologie",https://www.onedoc.ch/de/spital/kilchberg/exim/see-spital-standort-kilchberg-nephrologie
See-Spital Standort Kilchberg - Ophthalmologische Klinik,"Grütstrasse 60, 8802 Kilchberg",Grütstrasse 60,8802,Kilchberg,Zürich,044 772 22 33,Augenheilkunde,https://www.onedoc.ch/de/spital/kilchberg/ewyn/see-spital-standort-kilchberg-ophthalmologische-klinik
See-Spital Standort Kilchberg - ORL Klinik,"Grütstrasse 60, 8802 Kilchberg",Grütstrasse 60,8802,Kilchberg,Zürich,044 728 11 11,"HNO (Hals-, Nasen-, Ohrenheilkunde)",https://www.onedoc.ch/de/spital/kilchberg/ewpv/see-spital-standort-kilchberg-orl-klinik
See-Spital Standort Kilchberg - Rheumatologische Klinik,"Grütstrasse 60, 8802 Kilchberg",Grütstrasse 60,8802,Kilchberg,Zürich,044 715 10 15,"Allgemeine Innere Medizin, Physikalische und Rehabilitative Medizin, Rheumatologie",https://www.onedoc.ch/de/spital/kilchberg/ewuh/see-spital-standort-kilchberg-rheumatologische-klinik
See-Spital Standort Kilchberg - Urologische Klinik,"Grütstrasse 60, 8802 Kilchberg",Grütstrasse 60,8802,Kilchberg,Zürich,044 382 01 41,Urologie,https://www.onedoc.ch/de/spital/kilchberg/exij/see-spital-standort-kilchberg-urologische-klinik
Somatopsychiatrisches Zentrum,"Trichtenhauserstrasse 12, 8125 Zollikerberg",Trichtenhauserstrasse 12,8125,Zollikerberg,Zürich,044 397 38 51,"Allgemeine Innere Medizin, Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/zollikerberg/exo7/somatopsychiatrisches-zentrum
Spital Affoltern,"Sonnenbergstrasse 27, 8910 Affoltern am Albis",Sonnenbergstrasse 27,8910,Affoltern am Albis,Zürich,044 714 21 11,"Allgemeine Innere Medizin, Hämatologie, Kardiologie, Medizinische Onkologie, Orthopädische Chirurgie",https://www.onedoc.ch/de/spital/affoltern-am-albis/eyvr/spital-affoltern
