name,address,street,postal_code,city,canton,phone,professions,official_website,google_search_url,type,url
Fachärztezentrum Glatt,"Neue Winterthurerstrasse 99, 8304 Wallisellen",Neue Winterthurerstrasse 99,8304,Wallisellen,Zürich,052 266 56 56,"Allgemeine Innere Medizin, Angiologie, Chirurgie, Gefässchirurgie, Hausarztmedizin (Allgemeinmedizin), Herzchirurgie, Kardiologie, Mund-, Kiefer- und Gesichtschirurgie, Oralchirurgie, Orthopädische Chirurgie, Plastische, rekonstruktive und ästhetische Chirurgie, Zahnmedizin",Unknown,https://www.google.ch/search?q=Fachärztezentrum+Glatt+Wallisellen,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/wallisellen/erna/facharztezentrum-glatt
Fachärztezentrum Prisma,"Trichtenhauser Strasse 12, 8125 Zollikerberg",Trichtenhauser Strasse 12,8125,Zollikerberg,Zürich,044 391 23 32,"Anästhesiologie, Augenheilkunde, Neurologie, Orthopädische Chirurgie",Unknown,https://www.google.ch/search?q=Fachärztezentrum+Prisma+Zollikerberg,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/zollikerberg/ewye/facharztezentrum-prisma
Fachgruppe Trans,"Stolzestrasse 3, 8006 Zürich",Stolzestrasse 3,8006,Zürich,Zürich,078 420 57 96,"Hausarztmedizin (Allgemeinmedizin), Psychiatrie, Psychotherapie",Unknown,https://www.google.ch/search?q=Fachgruppe+Trans+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/zurich/e02a/fachgruppe-trans
Flor Gesundheitszentrum Uster,"Loren-Allee 20, 8610 Uster",Loren-Allee 20,8610,Uster,Zürich,044 940 55 51,"Allgemeine Innere Medizin, Pädiatrie",Unknown,https://www.google.ch/search?q=Flor+Gesundheitszentrum+Uster+Uster,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/uster/ewiq/flor-gesundheitszentrum-uster
Flor Gesundheitszentrum Volketswil,"Hofwiesenstrasse 4b, 8604 Volketswil",Hofwiesenstrasse 4b,8604,Volketswil,Zürich,044 944 60 00,"Allgemeine Innere Medizin, Pädiatrie",Unknown,https://www.google.ch/search?q=Flor+Gesundheitszentrum+Volketswil+Volketswil,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/volketswil/ewhk/flor-gesundheitszentrum-volketswil
Frauengesundheitszentrum,"Rämistrasse 35, 8001 Zürich",Rämistrasse 35,8001,Zürich,Zürich,044 252 65 85,Gynäkologie und Geburtshilfe,Unknown,https://www.google.ch/search?q=Frauengesundheitszentrum+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/zurich/ewpw/frauengesundheitszentrum
Frauenpraxis Winterthur,"Lindstrasse 15, 8400 Winterthur",Lindstrasse 15,8400,Winterthur,Zürich,052 269 16 20,Gynäkologie und Geburtshilfe,Unknown,https://www.google.ch/search?q=Frauenpraxis+Winterthur+Winterthur,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/winterthur/ewl5/frauenpraxis-winterthur
Gemeinschaftspraxis Rümlang,"Glattalstrasse 204, 8153 Rümlang",Glattalstrasse 204,8153,Rümlang,Zürich,044 817 60 70,"Allgemeine Innere Medizin, Kinder- und Jugendpsychiatrie",Unknown,https://www.google.ch/search?q=Gemeinschaftspraxis+Rümlang+Rümlang,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/rumlang/ewvp/gemeinschaftspraxis-rumlang
Gruppenpraxis Fällanden,"Unterdorfstrasse 3, 8117 Fällanden",Unterdorfstrasse 3,8117,Fällanden,Zürich,044 806 65 65,"Allgemeine Innere Medizin, Gynäkologie und Geburtshilfe, Pädiatrie",Unknown,https://www.google.ch/search?q=Gruppenpraxis+Fällanden+Fällanden,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/fallanden/ewlg/gruppenpraxis-fallanden
Gruppenpraxis Grossmünsterplatz 8,"Grossmünsterplatz 8, 8001 Zürich",Grossmünsterplatz 8,8001,Zürich,Zürich,044 251 81 81,"Allgemeine Innere Medizin, Chirurgie, Orthopädische Chirurgie, Pädiatrie",Unknown,https://www.google.ch/search?q=Gruppenpraxis+Grossmünsterplatz+8+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/zurich/eugl/gruppenpraxis-grossmunsterplatz-8
Gruppenpraxis Im Fleudebüel 10,"Im Fleudebüel 10, 8460 Marthalen",Im Fleudebüel 10,8460,Marthalen,Zürich,052 319 14 00,Allgemeine Innere Medizin,Unknown,https://www.google.ch/search?q=Gruppenpraxis+Im+Fleudebüel+10+Marthalen,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/marthalen/ewgz/gruppenpraxis-im-fleudebuel-10
Hausarztpraxis Volketswil - Huzlenstrasse 3,"Huzlenstrasse 3, 8604 Volketswil",Huzlenstrasse 3,8604,Volketswil,Zürich,044 945 50 67,Allgemeine Innere Medizin,Unknown,https://www.google.ch/search?q=Hausarztpraxis+Volketswil+-+Huzlenstrasse+3+Volketswil,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/volketswil/ewxz/hausarztpraxis-volketswil-huzlenstrasse-3
HautZentrum Zürich,"Schaffhauserstrasse 355, 8050 Zürich",Schaffhauserstrasse 355,8050,Zürich,Zürich,044 318 88 99,"Allergologie und Immunologie, Allgemeine Innere Medizin, Dermatologie und Venerologie, Hausarztmedizin (Allgemeinmedizin)",Unknown,https://www.google.ch/search?q=HautZentrum+Zürich+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/zurich/ewlh/hautzentrum-zurich
Heart Clinic Zurich,"Witellikerstrasse 40, 8032 Zürich",Witellikerstrasse 40,8032,Zürich,Zürich,044 387 97 00,"Allgemeine Innere Medizin, Herzchirurgie, Kardiologie",Unknown,https://www.google.ch/search?q=Heart+Clinic+Zurich+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/zurich/eq7f/heart-clinic-zurich
House of Skin & Laser Medicine,"Bürglistrasse 11, 8002 Zürich",Bürglistrasse 11,8002,Zürich,Zürich,043 343 93 01,"Allgemeine Innere Medizin, Dermatologie und Venerologie, Endokrinologie und Diabetologie",Unknown,https://www.google.ch/search?q=House+of+Skin+&+Laser+Medicine+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/zurich/ewgv/house-of-skin-laser-medicine
IZZ-ImmunologieZentrum Zürich,"Walchestrasse 11, 8006 Zürich",Walchestrasse 11,8006,Zürich,Zürich,044 434 10 00,"Allergologie und Immunologie, Allgemeine Innere Medizin, Dermatologie und Venerologie, Nephrologie, Rheumatologie",Unknown,https://www.google.ch/search?q=IZZ-ImmunologieZentrum+Zürich+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/zurich/ewg3/izz-immunologiezentrum-zurich
Kinderarztpraxis Pfäffikon,"Wallikerstrasse 10, 8330 Pfäffikon ZH",Wallikerstrasse 10,8330,Pfäffikon ZH,Zürich,044 952 10 00,Pädiatrie,Unknown,https://www.google.ch/search?q=Kinderarztpraxis+Pfäffikon+Pfäffikon+ZH,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/pfaffikon/ewnw/kinderarztpraxis-pfaffikon
Kopfwehzentrum Hirslanden,"Forchstrasse 424, 8702 Zollikon",Forchstrasse 424,8702,Zollikon,Zürich,043 499 13 30,"Hausarztmedizin (Allgemeinmedizin), Neurologie",Unknown,https://www.google.ch/search?q=Kopfwehzentrum+Hirslanden+Zollikon,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/zollikon/ewo3/kopfwehzentrum-hirslanden
Limmat Augenzentrum,"Hardturmstrasse 133, 8005 Zürich",Hardturmstrasse 133,8005,Zürich,Zürich,044 448 44 33,Augenheilkunde,Unknown,https://www.google.ch/search?q=Limmat+Augenzentrum+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/zurich/ewji/limmat-augenzentrum
Medbase Eglisau,"Obergass 1, 8193 Eglisau",Obergass 1,8193,Eglisau,Zürich,043 422 39 39,Hausarztmedizin (Allgemeinmedizin),Unknown,https://www.google.ch/search?q=Medbase+Eglisau+Eglisau,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/eglisau/erha/medbase-eglisau
Medbase Greifensee,"Grossriet 1, 8604 Greifensee",Grossriet 1,8604,Greifensee,Zürich,058 568 06 39,"Physiotherapie, Sportphysiotherapie",Unknown,https://www.google.ch/search?q=Medbase+Greifensee+Greifensee,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/greifensee/e1i2/medbase-greifensee
Medbase Hinwil,"Bahnhofstrasse 10, 8340 Hinwil",Bahnhofstrasse 10,8340,Hinwil,Zürich,044 800 36 66,Hausarztmedizin (Allgemeinmedizin),Unknown,https://www.google.ch/search?q=Medbase+Hinwil+Hinwil,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/hinwil/eq2a/medbase-hinwil
Medbase Kloten,"Bachstrasse 9B, 8302 Kloten",Bachstrasse 9B,8302,Kloten,Zürich,044 800 36 36,"Akupunktur, Hausarztmedizin (Allgemeinmedizin)",Unknown,https://www.google.ch/search?q=Medbase+Kloten+Kloten,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/kloten/ewig/medbase-kloten
Medbase Uster,"Oberlandstrasse 104, 8610 Uster",Oberlandstrasse 104,8610,Uster,Zürich,044 914 25 80,Hausarztmedizin (Allgemeinmedizin),Unknown,https://www.google.ch/search?q=Medbase+Uster+Uster,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/uster/ewy8/medbase-uster
Medbase Wetzikon,"Bahnhofstrasse 99g, 8620 Wetzikon",Bahnhofstrasse 99g,8620,Wetzikon,Zürich,044 934 30 30,"Hausarztmedizin (Allgemeinmedizin), Medizinische Massage, Physiotherapie, Sportmedizin, Sportphysiotherapie",Unknown,https://www.google.ch/search?q=Medbase+Wetzikon+Wetzikon,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/wetzikon/ewgf/medbase-wetzikon
Medbase Winterthur Brunngasse,"Brunngasse 6, 8400 Winterthur",Brunngasse 6,8400,Winterthur,Zürich,052 260 37 80,"Physiotherapie, Sportphysiotherapie",Unknown,https://www.google.ch/search?q=Medbase+Winterthur+Brunngasse+Winterthur,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/winterthur/evgc/medbase-winterthur-brunngasse
Medbase Winterthur Neuwiesen,"Gertrudstrasse 1, 8400 Winterthur",Gertrudstrasse 1,8400,Winterthur,Zürich,0800 008 400,"Allgemeine Innere Medizin, Dermatologie und Venerologie, Gynäkologie und Geburtshilfe, Hausarztmedizin (Allgemeinmedizin), Homöopathie, Kardiologie, Psychiatrie, Psychotherapie",Unknown,https://www.google.ch/search?q=Medbase+Winterthur+Neuwiesen+Winterthur,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/winterthur/ewis/medbase-winterthur-neuwiesen
Medbase Winterthur Schaffhauserstrasse,"Schaffhauserstrasse 6, 8400 Winterthur",Schaffhauserstrasse 6,8400,Winterthur,Zürich,052 260 37 80,"Physiotherapie, Sportphysiotherapie",Unknown,https://www.google.ch/search?q=Medbase+Winterthur+Schaffhauserstrasse+Winterthur,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/winterthur/e1yn/medbase-winterthur-schaffhauserstrasse
Medbase Winterthur WIN4,"Grüzefeldstrasse 32, 8400 Winterthur",Grüzefeldstrasse 32,8400,Winterthur,Zürich,052 266 93 00,"Cranio Sacral-Therapie, Hausarztmedizin (Allgemeinmedizin), Medizinische Massage, Osteopathie, Physiotherapie, Sportphysiotherapie",Unknown,https://www.google.ch/search?q=Medbase+Winterthur+WIN4+Winterthur,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/winterthur/ewsw/medbase-winterthur-win4
Medbase Zürich Löwenstrasse,"Löwenstrasse 29, 8001 Zürich",Löwenstrasse 29,8001,Zürich,Zürich,044 226 36 36,"Cranio Sacral-Therapie, Hausarztmedizin (Allgemeinmedizin), Orthopädie, Physikalische und Rehabilitative Medizin, Physiotherapie, Sportmedizin, Sportphysiotherapie",Unknown,https://www.google.ch/search?q=Medbase+Zürich+Löwenstrasse+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/zurich/ewn6/medbase-zurich-lowenstrasse
Medbase Zürich Oerlikon,"Andreasstrasse 5, 8050 Zürich",Andreasstrasse 5,8050,Zürich,Zürich,044 315 75 75,"Atemtherapie, Bachblüten, Cranio Sacral-Therapie, Dermatologie und Venerologie, Gynäkologie und Geburtshilfe, Hausarztmedizin (Allgemeinmedizin), Kinesiologie, Medizinische Massage, Osteopathie, Physiotherapie, Psychotherapie, Reflexologie, Shiatsu, Sportphysiotherapie, Traditionelle Chinesische Medizin (TCM)",Unknown,https://www.google.ch/search?q=Medbase+Zürich+Oerlikon+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/zurich/ewge/medbase-zurich-oerlikon
Medbase Zürich Permanence Hauptbahnhof,"Bahnhofplatz 15, 8001 Zürich",Bahnhofplatz 15,8001,Zürich,Zürich,044 215 44 44,Unknown,Unknown,https://www.google.ch/search?q=Medbase+Zürich+Permanence+Hauptbahnhof+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/zurich/ewgw/medbase-zurich-permanence-hauptbahnhof
Medbase Zürich Wiedikon,"Seebahnstrasse 89, 8003 Zürich",Seebahnstrasse 89,8003,Zürich,Zürich,044 404 81 81,"Hausarztmedizin (Allgemeinmedizin), Physiotherapie",Unknown,https://www.google.ch/search?q=Medbase+Zürich+Wiedikon+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/zurich/eqy5/medbase-zurich-wiedikon
Medipark Swiss - Medipark Gesundheitszentrum,"Thurgauerstrasse 40, 8050 Zürich",Thurgauerstrasse 40,8050,Zürich,Zürich,044 204 94 00,"Allgemeine Innere Medizin, Gynäkologie und Geburtshilfe, Homöopathie, Neurologie",Unknown,https://www.google.ch/search?q=Medipark+Swiss+-+Medipark+Gesundheitszentrum+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/zurich/erg9/medipark-swiss-medipark-gesundheitszentrum
MEDISYN CityLab Winterthur - Einkaufszentrum Neuwiesen,"Strickerstrasse 3, 8400 Winterthur",Strickerstrasse 3,8400,Winterthur,Zürich,0800 393 393,COVID-19 Test,Unknown,https://www.google.ch/search?q=MEDISYN+CityLab+Winterthur+-+Einkaufszentrum+Neuwiesen+Winterthur,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/winterthur/e2lg/medisyn-citylab-winterthur-einkaufszentrum-neuwiesen
mediX Gruppenpraxis,"Rotbuchstrasse 46, 8037 Zürich",Rotbuchstrasse 46,8037,Zürich,Zürich,044 365 30 30,"Allgemeine Innere Medizin, Dermatologie und Venerologie, Hausarztmedizin (Allgemeinmedizin), Kardiologie, Orthopädische Chirurgie, Pneumologie, Pädiatrie, Tropen- und Reisemedizin",Unknown,https://www.google.ch/search?q=mediX+Gruppenpraxis+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/zurich/ewqu/medix-gruppenpraxis
mediX notfallpraxis,"Badenerstrasse 41, 8004 Zürich",Badenerstrasse 41,8004,Zürich,Zürich,044 298 50 50,"Allgemeine Innere Medizin, Chirurgie, Dermatologie und Venerologie, Hausarztmedizin (Allgemeinmedizin), Orthopädische Chirurgie, Pädiatrie",Unknown,https://www.google.ch/search?q=mediX+notfallpraxis+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/zurich/eq2b/medix-notfallpraxis
mediX praxis altstetten,"Hohlstrasse 556, 8048 Zürich",Hohlstrasse 556,8048,Zürich,Zürich,044 438 80 80,"Allgemeine Innere Medizin, Chirurgie, Gynäkologie und Geburtshilfe, HNO (Hals-, Nasen-, Ohrenheilkunde), Hausarztmedizin (Allgemeinmedizin), Orthopädische Chirurgie, Urologie",Unknown,https://www.google.ch/search?q=mediX+praxis+altstetten+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/zurich/ewqo/medix-praxis-altstetten
Medizinisches Zentrum,"Löwenstrasse 12, 8001 Zürich",Löwenstrasse 12,8001,Zürich,Zürich,044 228 70 80,"Psychiatrie, Psychotherapie",Unknown,https://www.google.ch/search?q=Medizinisches+Zentrum+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/zurich/ewtn/medizinisches-zentrum
Medizinisches Zentrum Chrummbächli,"Chrummbächliweg 2, 8805 Richterswil",Chrummbächliweg 2,8805,Richterswil,Zürich,044 500 77 17,"Allgemeine Innere Medizin, Gynäkologie und Geburtshilfe, Kardiologie, Psychiatrie, Psychotherapie",Unknown,https://www.google.ch/search?q=Medizinisches+Zentrum+Chrummbächli+Richterswil,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/richterswil/ewhy/medizinisches-zentrum-chrummbachli
Medizinisches Zentrum Geissberg,"Haldenstrasse 64, 8302 Kloten",Haldenstrasse 64,8302,Kloten,Zürich,044 804 70 80,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Psychiatrie, Psychotherapie",Unknown,https://www.google.ch/search?q=Medizinisches+Zentrum+Geissberg+Kloten,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/kloten/ewkd/medizinisches-zentrum-geissberg
Medizinisches Zentrum Römerhof GmbH,"Klosbachstrasse 116, 8032 Zürich",Klosbachstrasse 116,8032,Zürich,Zürich,043 244 81 61,"Allgemeine Innere Medizin, Orthopädische Chirurgie",Unknown,https://www.google.ch/search?q=Medizinisches+Zentrum+Römerhof+GmbH+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/zurich/emh6/medizinisches-zentrum-romerhof-gmbh
Medizinisches Zentrum Seegarten,"Seestrasse 155, 8802 Kilchberg",Seestrasse 155,8802,Kilchberg,Zürich,044 716 48 48,Allgemeine Innere Medizin,Unknown,https://www.google.ch/search?q=Medizinisches+Zentrum+Seegarten+Kilchberg,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/kilchberg/exsw/medizinisches-zentrum-seegarten
medVadis - Ärztezentrum Birmensdorf,"Dorfstrasse 5, 8903 Birmensdorf",Dorfstrasse 5,8903,Birmensdorf,Zürich,044 737 37 11,"Allgemeine Innere Medizin, Gynäkologie und Geburtshilfe, Pädiatrie",Unknown,https://www.google.ch/search?q=medVadis+-+Ärztezentrum+Birmensdorf+Birmensdorf,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/birmensdorf/ewj8/medvadis-arztezentrum-birmensdorf
medVadis - Ärztezentrum Engstringen,"Im Zentrum 1, 8102 Oberengstringen",Im Zentrum 1,8102,Oberengstringen,Zürich,044 750 43 43,Allgemeine Innere Medizin,Unknown,https://www.google.ch/search?q=medVadis+-+Ärztezentrum+Engstringen+Oberengstringen,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/oberengstringen/ewp4/medvadis-arztezentrum-engstringen
medVadis - Ärztezentrum Urdorf,"Birmensdorferstrasse 87, 8902 Urdorf",Birmensdorferstrasse 87,8902,Urdorf,Zürich,044 735 66 88,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",Unknown,https://www.google.ch/search?q=medVadis+-+Ärztezentrum+Urdorf+Urdorf,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/urdorf/ewko/medvadis-arztezentrum-urdorf
MeinArzt Leimbach,"Leimbachstrasse 231, 8041 Zürich",Leimbachstrasse 231,8041,Zürich,Zürich,044 482 40 01,Unknown,Unknown,https://www.google.ch/search?q=MeinArzt+Leimbach+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/zurich/e02f/meinarzt-leimbach
Monvia Gesundheitszentrum Wallisellen,"Bahnhofplatz 1b, 8304 Wallisellen",Bahnhofplatz 1b,8304,Wallisellen,Zürich,044 832 59 90,"Allgemeine Innere Medizin, Dermatologie und Venerologie, Gynäkologie und Geburtshilfe, Hausarztmedizin (Allgemeinmedizin), Pädiatrie",Unknown,https://www.google.ch/search?q=Monvia+Gesundheitszentrum+Wallisellen+Wallisellen,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/wallisellen/ewta/monvia-gesundheitszentrum-wallisellen
Monvia Gesundheitszentrum Winterthur,"Bahnhofplatz 12, 8400 Winterthur",Bahnhofplatz 12,8400,Winterthur,Zürich,052 260 59 60,Pädiatrie,Unknown,https://www.google.ch/search?q=Monvia+Gesundheitszentrum+Winterthur+Winterthur,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/winterthur/ewut/monvia-gesundheitszentrum-winterthur
Neurozentrum Bellevue,"Theaterstrasse 8, 8001 Zürich",Theaterstrasse 8,8001,Zürich,Zürich,044 295 30 45,"Allgemeine Innere Medizin, Neurologie",Unknown,https://www.google.ch/search?q=Neurozentrum+Bellevue+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/zurich/erll/neurozentrum-bellevue
OnkoZentrum Hirslanden,"Witellikerstrasse 40, 8008 Zürich",Witellikerstrasse 40,8008,Zürich,Zürich,044 387 37 80,"Allgemeine Innere Medizin, Hämatologie, Medizinische Onkologie",Unknown,https://www.google.ch/search?q=OnkoZentrum+Hirslanden+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/zurich/er4h/onkozentrum-hirslanden
OnkoZentrum Zürich Standort Zürich-Enge,"Seestrasse 259, 8038 Zürich",Seestrasse 259,8038,Zürich,Zürich,043 344 33 33,"Allergologie und Immunologie, Allgemeine Innere Medizin, Hämatologie, Medizinische Onkologie",Unknown,https://www.google.ch/search?q=OnkoZentrum+Zürich+Standort+Zürich-Enge+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/zurich/ewk3/onkozentrum-zurich-standort-zurich-enge
ORL-Zentrum,"Witellikerstrasse 40, 8008 Zürich",Witellikerstrasse 40,8008,Zürich,Zürich,044 387 28 00,"Allergologie und Immunologie, HNO (Hals-, Nasen-, Ohrenheilkunde)",Unknown,https://www.google.ch/search?q=ORL-Zentrum+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/zurich/ewst/orl-zentrum
Orthopädie Zentrum Zürich Dr. Christian Diezi,"Seestrasse 259, 8038 Zürich",Seestrasse 259,8038,Zürich,Zürich,044 709 16 00,"Orthopädische Chirurgie, Traumatologie",Unknown,https://www.google.ch/search?q=Orthopädie+Zentrum+Zürich+Dr.+Christian+Diezi+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/zurich/exfn/orthopadie-zentrum-zurich-dr-christian-diezi
Osteopathie Klinik Impuls,"Bahnhofstrasse 137, 8620 Wetzikon",Bahnhofstrasse 137,8620,Wetzikon,Zürich,044 934 60 77,Osteopathie,Unknown,https://www.google.ch/search?q=Osteopathie+Klinik+Impuls+Wetzikon,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/wetzikon/e1i6/osteopathie-klinik-impuls
Permanence Marktplatz Oerlikon,"Querstrasse 15, 8050 Zürich",Querstrasse 15,8050,Zürich,Zürich,044 315 16 36,"Allgemeine Innere Medizin, Gynäkologie und Geburtshilfe, Hausarztmedizin (Allgemeinmedizin)",Unknown,https://www.google.ch/search?q=Permanence+Marktplatz+Oerlikon+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/zurich/eq2m/permanence-marktplatz-oerlikon
