name,address,canton,url
Medizin360°,"Würzenbachstrasse 3, 6006 Luzern",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/luzern/ezws/medizin360
Monvia Gesundheitszentrum Hochdorf - Monvia,"Brauiplatz 4, 6280 Hochdorf",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/hochdorf/etx8/monvia-gesundheitszentrum-hochdorf-monvia
Monvia Gesundheitszentrum Inwil,"Hauptstrasse 35, 6034 Inwil",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/inwil/etxt/monvia-gesundheitszentrum-inwil
narkose.ch Meggen,"Huobmattstrasse 3, 6045 Meggen",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/meggen/et0p/narkose-ch-meggen
OnkoZentrum Luzern,"St. Anna-Strasse 32, 6006 Luzern",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/luzern/ety3/onkozentrum-luzern
Orthopädische Klinik Luzern,"St. Anna-Strasse 32, 6006 Luzern",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/luzern/et10/orthopadische-klinik-luzern
Pilatus Praxis,"Hallwilerweg 2, 6003 Luzern",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/luzern/etyz/pilatus-praxis
Praxisgemeinschaft am Lindenberg,"Bahnhofstrasse 12d, 6285 Hitzkirch",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/hitzkirch/etwz/praxisgemeinschaft-am-lindenberg
Städtlipraxis Sempach,"Hildisriederstrasse 6, 6204 Sempach",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/sempach/eogj/stadtlipraxis-sempach
Swiss Medi Kids Luzern,"Seidenhofstrasse 9, 6003 Luzern",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/luzern/e26z/swiss-medi-kids-luzern
Unimedica Praxis,"Spyr 20, 6017 Ruswil",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/ruswil/etwn/unimedica-praxis
Zentrum für Kinder- und Jugendmedizin,"Gerliswilstrasse 74, 6020 Emmen",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/emmen/ezxv/zentrum-fur-kinder-und-jugendmedizin
Augenzentrum MurtenSEH,"Engelhardstrasse 2a, 3280 Murten FR",Freiburg,https://www.onedoc.ch/de/medizinisches-zentrum/murten/esrt/augenzentrum-murtenseh
Augenzentrum ONO Centre de l'oeil Dr. Aus der Au Fribourg,"Route des Arsenaux 3C, 1700 Freiburg",Freiburg,https://www.onedoc.ch/de/medizinisches-zentrum/freiburg/ebahv/augenzentrum-ono-centre-de-l-oeil-dr-aus-der-au-fribourg
Bulle Santé,"Rue de Gruyères 47, 1630 Bulle",Freiburg,https://www.onedoc.ch/de/medizinisches-zentrum/bulle/ep8c/bulle-sante
Cabinet de groupe Dr. Ducrest Mauron / Dr. Geiser Genoud / Dr. Luisoni / Dr. Morel / Dr. Morel,"Avenue de la Gare 3, 1630 Bulle",Freiburg,https://www.onedoc.ch/de/medizinisches-zentrum/bulle/ebos/cabinet-de-groupe-dr-ducrest-mauron-dr-geiser-genoud-dr-luisoni-dr-morel-dr-morel
Cabinet de psychothérapie JA,"Rue du Centre 12, 1752 Villars-sur-Glâne",Freiburg,https://www.onedoc.ch/de/medizinisches-zentrum/villars-sur-glane/ep1n/cabinet-de-psychotherapie-ja
Cabinet Dr. Mariotti,"Rue de la Lécheretta 4, 1630 Bulle",Freiburg,https://www.onedoc.ch/de/medizinisches-zentrum/bulle/es16/cabinet-dr-mariotti
Cabinet médical de groupe de Courtepin,"Route du Postillon 5, 1784 Courtepin",Freiburg,https://www.onedoc.ch/de/medizinisches-zentrum/courtepin/ebqp/cabinet-medical-de-groupe-de-courtepin
Centre Clinimed Fribourg | Médecine générale,"Route du Midi 12a, 1723 Marly",Freiburg,https://www.onedoc.ch/de/medizinisches-zentrum/marly/e836/centre-clinimed-fribourg-medecine-generale
Centre Crohn-Colitis,"Chemin des Pensionnats 1, 1700 Freiburg",Freiburg,https://www.onedoc.ch/de/medizinisches-zentrum/freiburg/erq0/centre-crohn-colitis
Centre de Gastroenterologie Bulle,"Route de la Pâla 100, 1630 Bulle",Freiburg,https://www.onedoc.ch/de/medizinisches-zentrum/bulle/eb03/centre-de-gastroenterologie-bulle
Centre medical 3D,"Grand-Rue 14, 1680 Romont FR",Freiburg,https://www.onedoc.ch/de/medizinisches-zentrum/romont/es0n/centre-medical-3d
Centre Médical de la Glâne,"Route de l'Hôpital 1, 1681 Hennens",Freiburg,https://www.onedoc.ch/de/medizinisches-zentrum/hennens/ebr2/centre-medical-de-la-glane
Centre médical de la Haute-Sarine,"Passage du Querro 6, 1724 Le Mouret",Freiburg,https://www.onedoc.ch/de/medizinisches-zentrum/le-mouret/ezks/centre-medical-de-la-haute-sarine
Centre Médical de la Veveyse,"Place d'Armes 30, 1618 Châtel-Saint-Denis",Freiburg,https://www.onedoc.ch/de/medizinisches-zentrum/chatel-saint-denis/esyj/centre-medical-de-la-veveyse
Centre Médical de la Victoire,"Route du Bugnon 43, 1752 Villars-sur-Glâne",Freiburg,https://www.onedoc.ch/de/medizinisches-zentrum/villars-sur-glane/es0h/centre-medical-de-la-victoire
Centre médical Givimed,"Route André Piller 16, 1762 Givisiez",Freiburg,https://www.onedoc.ch/de/medizinisches-zentrum/givisiez/e8ee/centre-medical-givimed
Centre médical Givision,"Route André Piller 29, 1762 Givisiez",Freiburg,https://www.onedoc.ch/de/medizinisches-zentrum/givisiez/e15s/centre-medical-givision
"CMT Estavayer SA HIB, Hôpital 1","Rue de l'hopital 1, 1470 Estavayer",Freiburg,https://www.onedoc.ch/de/medizinisches-zentrum/estavayer/e1sl/cmt-estavayer-sa-hib-hopital-1
Endiamed,"Place de la Gare 11, 1630 Bulle",Freiburg,https://www.onedoc.ch/de/medizinisches-zentrum/bulle/e1uj/endiamed
Groupe Médical de Bertigny,"Avenue Jean-Paul II 5, 1752 Villars-sur-Glâne",Freiburg,https://www.onedoc.ch/de/medizinisches-zentrum/villars-sur-glane/esyy/groupe-medical-de-bertigny
Groupe Médical de la Tour,"Route de l'Intyamon 113, 1635 La Tour-de-Trême",Freiburg,https://www.onedoc.ch/de/medizinisches-zentrum/la-tour-de-treme/es0b/groupe-medical-de-la-tour
Medbase Fribourg,"Rue Louis-d'Affry 2, 1700 Freiburg",Freiburg,https://www.onedoc.ch/de/medizinisches-zentrum/freiburg/e168/medbase-fribourg
"Miyabi, médecine esthétique - Centre Médical Givimed","Route André Piller 16, 1762 Givisiez",Freiburg,https://www.onedoc.ch/de/medizinisches-zentrum/givisiez/eqpk/miyabi-medecine-esthetique-centre-medical-givimed
Permanence Médicale de Fribourg,"Rue Georges-Jordil 4, 1700 Freiburg",Freiburg,https://www.onedoc.ch/de/medizinisches-zentrum/freiburg/ezjj/permanence-medicale-de-fribourg
THOLOS centre médical,"Route du Pâqui 5, 1720 Corminboeuf",Freiburg,https://www.onedoc.ch/de/medizinisches-zentrum/corminboeuf/esx1/tholos-centre-medical
Allergocentro,"Via Giovanni Nizzola 2, 6900 Lugano",Tessin,https://www.onedoc.ch/de/medizinisches-zentrum/lugano/e0fr/allergocentro
centromedico Bellinzona - PDS Medical,"Viale Officina 7, 6500 Bellinzona",Tessin,https://www.onedoc.ch/de/medizinisches-zentrum/bellinzona/euwi/centromedico-bellinzona-pds-medical
Centro medico Blenio,"Campagna 5, 6719 Aquila",Tessin,https://www.onedoc.ch/de/medizinisches-zentrum/aquila/eu5j/centro-medico-blenio
centromedico Chiasso - PDS Medical,"Corso San Gottardo 6 e 13, 6830 Chiasso",Tessin,https://www.onedoc.ch/de/medizinisches-zentrum/chiasso/eu0i/centromedico-chiasso-pds-medical
centromedico Lugano Centro - PDS Medical,"Via Giuseppe Petrini 2, 6900 Lugano",Tessin,https://www.onedoc.ch/de/medizinisches-zentrum/lugano/et4v/centromedico-lugano-centro-pds-medical
Centromedico Lugano - PDS Medical,"Piazzale della Stazione 3, 6900 Lugano",Tessin,https://www.onedoc.ch/de/medizinisches-zentrum/lugano/euv3/centromedico-lugano-pds-medical
Centro oftalmologico Piazza del Sole 5 Bellinzona,"Piazza del Sole 5, 6500 Bellinzona",Tessin,https://www.onedoc.ch/de/medizinisches-zentrum/bellinzona/euw3/centro-oftalmologico-piazza-del-sole-5-bellinzona
Centro Pediatrico del Mendrisiotto SA,"Via Beroldingen 26, 6850 Mendrisio",Tessin,https://www.onedoc.ch/de/medizinisches-zentrum/mendrisio/euy0/centro-pediatrico-del-mendrisiotto-sa
Epatocentro,"Via Soldino 5, 6900 Lugano",Tessin,https://www.onedoc.ch/de/medizinisches-zentrum/lugano/euzd/epatocentro
GyneCentro Ticino,"Via Sant'Anna 1, 6924 Sorengo",Tessin,https://www.onedoc.ch/de/medizinisches-zentrum/sorengo/eu1f/gynecentro-ticino
Il pediatra Studio di pediatria,"Via Alberto di Sacco 1, 6500 Bellinzona",Tessin,https://www.onedoc.ch/de/medizinisches-zentrum/bellinzona/euxe/il-pediatra-studio-di-pediatria
Medicalvillage,"Via Cantonale 38, 6928 Manno",Tessin,https://www.onedoc.ch/de/medizinisches-zentrum/manno/eux3/medicalvillage
Studio Medico Dr. Bosia / Dr. Cassina / Dr. Cometta / Dr. Neuenschwander / Dr. med Tenzi Marbach,"Via Trevano 62, 6900 Lugano",Tessin,https://www.onedoc.ch/de/medizinisches-zentrum/lugano/euv4/studio-medico-dr-bosia-dr-cassina-dr-cometta-dr-neuenschwander-dr-med-tenzi-marbach
Studio medico Dr. med. Mazzi Rodolfo - Dr. med. Morales Elizabeth,"Piazza Grande 22, 6600 Locarno",Tessin,https://www.onedoc.ch/de/medizinisches-zentrum/locarno/e0dn/studio-medico-dr-med-mazzi-rodolfo-dr-med-morales-elizabeth
Studio Medico Dr. Toderi Brancaleone - Bellinzona,"Via Franco Zorzi 36, 6500 Bellinzona",Tessin,https://www.onedoc.ch/de/medizinisches-zentrum/bellinzona/e0f2/studio-medico-dr-toderi-brancaleone-bellinzona
Studio Medico Swiss Meridian Bellinzona - Swiss Meridian,"Via San Gottardo 58e, 6500 Bellinzona",Tessin,https://www.onedoc.ch/de/medizinisches-zentrum/bellinzona/e0dh/studio-medico-swiss-meridian-bellinzona-swiss-meridian
Studio Medico Swiss Meridian Muralto - Swiss Meridian,"Via Santo Stefano 1 , 6600 Muralto",Tessin,https://www.onedoc.ch/de/medizinisches-zentrum/muralto/e0db/studio-medico-swiss-meridian-muralto-swiss-meridian
Studio Oculistico Medimi - Presso Lugano Care,"Via Pian Scairolo 34A, 6915 Pambio-Noranco",Tessin,https://www.onedoc.ch/de/medizinisches-zentrum/pambio-noranco/eu2n/studio-oculistico-medimi-presso-lugano-care
ADMEDICO Augenzentrum,"Fährweg 10, 4600 Olten",Solothurn,https://www.onedoc.ch/de/medizinisches-zentrum/olten/euh4/admedico-augenzentrum
Aerztegemeinschaft Luterbach,"Hauptstrasse 38, 4542 Luterbach",Solothurn,https://www.onedoc.ch/de/medizinisches-zentrum/luterbach/euh2/aerztegemeinschaft-luterbach
Ärztezentrum Brüggli Park,"Junkernbrunnenweg 1, 4657 Dulliken",Solothurn,https://www.onedoc.ch/de/medizinisches-zentrum/dulliken/euia/arztezentrum-bruggli-park
Ärztezentrum Kofmehl-Huus,"Luzernstrasse 30, 4553 Subingen",Solothurn,https://www.onedoc.ch/de/medizinisches-zentrum/subingen/eo6w/arztezentrum-kofmehl-huus
Ärztezentrum Leuenfeld,"Leuenstrasse 2, 4702 Oensingen",Solothurn,https://www.onedoc.ch/de/medizinisches-zentrum/oensingen/euil/arztezentrum-leuenfeld
Ärztezentrum Lüsselpark,"Lüsselpark 1, 4226 Breitenbach",Solothurn,https://www.onedoc.ch/de/medizinisches-zentrum/breitenbach/em7e/arztezentrum-lusselpark
Ärztezentrum Solothurn,"Luzernstrasse 5, 4500 Solothurn",Solothurn,https://www.onedoc.ch/de/medizinisches-zentrum/solothurn/eoy5/arztezentrum-solothurn
Augenarztpraxis an der Aare,"Frohburgstrasse 4, 4600 Olten",Solothurn,https://www.onedoc.ch/de/medizinisches-zentrum/olten/ebaup/augenarztpraxis-an-der-aare
Augenklinik Heuberger,"Fährweg 10, 4600 Olten",Solothurn,https://www.onedoc.ch/de/medizinisches-zentrum/olten/erkk/augenklinik-heuberger
fertiSuisse,"Tannwaldstrasse 2, 4600 Olten",Solothurn,https://www.onedoc.ch/de/medizinisches-zentrum/olten/erj0/fertisuisse
Gesundheitszentrum Egerkingen,"Einschlagstrasse 58A, 4622 Egerkingen",Solothurn,https://www.onedoc.ch/de/medizinisches-zentrum/egerkingen/eujc/gesundheitszentrum-egerkingen
Gesundheitszentrum Thal,"Dorfstrasse 53, 4713 Matzendorf",Solothurn,https://www.onedoc.ch/de/medizinisches-zentrum/matzendorf/eujn/gesundheitszentrum-thal
Gruppenpraxis für Kinder und Jugendliche Notfall,"Schöngrünstrasse 42, 4500 Solothurn",Solothurn,https://www.onedoc.ch/de/medizinisches-zentrum/solothurn/eo8t/gruppenpraxis-fur-kinder-und-jugendliche-notfall
Gruppenpraxis Käsirain,"Leutholdstrasse 4, 4562 Biberist",Solothurn,https://www.onedoc.ch/de/medizinisches-zentrum/biberist/eo5r/gruppenpraxis-kasirain
Gruppenpraxis Neuhard,"Neuhardstrasse 38, 4600 Olten",Solothurn,https://www.onedoc.ch/de/medizinisches-zentrum/olten/epbh/gruppenpraxis-neuhard
Gruppenpraxis Weststadt,"Bielstrasse 109, 4500 Solothurn",Solothurn,https://www.onedoc.ch/de/medizinisches-zentrum/solothurn/euhr/gruppenpraxis-weststadt
MEDISYN Solothurn,"Obachstrasse 33, 4500 Solothurn",Solothurn,https://www.onedoc.ch/de/medizinisches-zentrum/solothurn/e2lf/medisyn-solothurn
Augenzentrum Bahnhof Basel AG,"Centralbahnstrasse 20, 4051 Basel",Basel-Stadt,https://www.onedoc.ch/de/medizinisches-zentrum/basel/enn7/augenzentrum-bahnhof-basel-ag
Augenzentrum Riehen,"Rauracherstrasse 33, 4125 Riehen",Basel-Stadt,https://www.onedoc.ch/de/medizinisches-zentrum/riehen/erk5/augenzentrum-riehen
Clarapraxis,"Clarastrasse 15, 4058 Basel",Basel-Stadt,https://www.onedoc.ch/de/medizinisches-zentrum/basel/erit/clarapraxis
Dermatologie am Rhein,"Blumenrain 20, 4051 Basel",Basel-Stadt,https://www.onedoc.ch/de/medizinisches-zentrum/basel/ema4/dermatologie-am-rhein
Gesundheitszentrum St. Johann,"Elsässerstrasse 44, 4056 Basel",Basel-Stadt,https://www.onedoc.ch/de/medizinisches-zentrum/basel/ennj/gesundheitszentrum-st-johann
Kinderarztpraxis Davidsboden,"Gasstrasse 63, 4056 Basel",Basel-Stadt,https://www.onedoc.ch/de/medizinisches-zentrum/basel/enpd/kinderarztpraxis-davidsboden
Medbase Basel Heuwaage,"Innere Margarethenstrasse 5, 4051 Basel",Basel-Stadt,https://www.onedoc.ch/de/medizinisches-zentrum/basel/erlr/medbase-basel-heuwaage
Medbase Basel St. Elisabethen,"Henric Petri-Strasse 9, 4051 Basel",Basel-Stadt,https://www.onedoc.ch/de/medizinisches-zentrum/basel/ergs/medbase-basel-st-elisabethen
Medbase Toujours Basel Bahnhof,"Centralbahnstrasse 3, 4051 Basel",Basel-Stadt,https://www.onedoc.ch/de/medizinisches-zentrum/basel/erci/medbase-toujours-basel-bahnhof
Neurozentrum Basel,"Messeplatz 10, 4058 Basel",Basel-Stadt,https://www.onedoc.ch/de/medizinisches-zentrum/basel/eqzs/neurozentrum-basel
Praxengemeinschaft Warteckhof,"Grenzacherstrasse 62, 4058 Basel",Basel-Stadt,https://www.onedoc.ch/de/medizinisches-zentrum/basel/erlh/praxengemeinschaft-warteckhof
Praxisgemeinschaft Dornacherstrasse,"Dornacherstrasse 88, 4053 Basel",Basel-Stadt,https://www.onedoc.ch/de/medizinisches-zentrum/basel/enj5/praxisgemeinschaft-dornacherstrasse
Praxis Hammer,"Bläsiring 160, 4057 Basel",Basel-Stadt,https://www.onedoc.ch/de/medizinisches-zentrum/basel/erii/praxis-hammer
Praxis Holbeinstrasse,"Holbeinstrasse 65, 4051 Basel",Basel-Stadt,https://www.onedoc.ch/de/medizinisches-zentrum/basel/ey31/praxis-holbeinstrasse
Praxis Youkidoc,"Güterstrasse 90, 4053 Basel",Basel-Stadt,https://www.onedoc.ch/de/medizinisches-zentrum/basel/erif/praxis-youkidoc
Viollier,"Spalenring 147, 4055 Basel",Basel-Stadt,https://www.onedoc.ch/de/medizinisches-zentrum/basel/erjb/viollier
Cabinet de groupe Dr. Déruaz / Dr. Déruaz-Drapel,"Avenue Léopold-Robert 11a, 2300 La Chaux-de-Fonds",Neuenburg,https://www.onedoc.ch/de/medizinisches-zentrum/la-chaux-de-fonds/ez2g/cabinet-de-groupe-dr-deruaz-dr-deruaz-drapel
Cabinet de groupe Dr. Glassey Perrenoud,"Avenue Léopold-Robert 7, 2300 La Chaux-de-Fonds",Neuenburg,https://www.onedoc.ch/de/medizinisches-zentrum/la-chaux-de-fonds/ez2k/cabinet-de-groupe-dr-glassey-perrenoud
Cabinet Dr méd. Cottard Cindy et Dr. med. Péter-Contesse Céline,"Avenue Léopold-Robert 47, 2300 La Chaux-de-Fonds",Neuenburg,https://www.onedoc.ch/de/medizinisches-zentrum/la-chaux-de-fonds/ez1w/cabinet-dr-med-cottard-cindy-et-dr-med-peter-contesse-celine
Cabinet Médical de l'Entre-deux-Lacs,"Rue du Centre 2, 2525 Le Landeron",Neuenburg,https://www.onedoc.ch/de/medizinisches-zentrum/le-landeron/ebh0/cabinet-medical-de-l-entre-deux-lacs
Centre Médical de la Charrière,"Rue de la Charrière 63a, 2300 La Chaux-de-Fonds",Neuenburg,https://www.onedoc.ch/de/medizinisches-zentrum/la-chaux-de-fonds/ebboi/centre-medical-de-la-charriere
Centre médical de Neuchâtel,"Avenue du 1er-Mars 4, 2000 Neuenburg",Neuenburg,https://www.onedoc.ch/de/medizinisches-zentrum/neuenburg/es1v/centre-medical-de-neuchatel
Centre médical des Cadolles,"Rue du Plan 28, 2000 Neuenburg",Neuenburg,https://www.onedoc.ch/de/medizinisches-zentrum/neuenburg/e73f/centre-medical-des-cadolles
Centre médical du Locle,"Rue Bournot 33, 2400 Le Locle",Neuenburg,https://www.onedoc.ch/de/medizinisches-zentrum/le-locle/ebm4/centre-medical-du-locle
Médecins de famille de la grande Béroche,"Rue du Temple 4, 2022 Bevaix",Neuenburg,https://www.onedoc.ch/de/medizinisches-zentrum/bevaix/ebn1/medecins-de-famille-de-la-grande-beroche
Nerys,"Rue Saint-Honoré 2, 2000 Neuenburg",Neuenburg,https://www.onedoc.ch/de/medizinisches-zentrum/neuenburg/ebgo/nerys
Permanence Volta,"Rue Numa-Droz 187, 2300 La Chaux-de-Fonds",Neuenburg,https://www.onedoc.ch/de/medizinisches-zentrum/la-chaux-de-fonds/esaa/permanence-volta
Permanence Volta Fleurier,"Avenue de la Gare 5a, 2114 Val-de-Travers",Neuenburg,https://www.onedoc.ch/de/medizinisches-zentrum/val-de-travers/ebboh/permanence-volta-fleurier
Volta Val-de-Ruz,"Rue Charles-L'Eplattenier 1, 2206 Val-de-Ruz",Neuenburg,https://www.onedoc.ch/de/medizinisches-zentrum/val-de-ruz/ebboj/volta-val-de-ruz
Ärztezentrum Pratteln,"Schlossstrasse 3, 4133 Pratteln",Basel-Landschaft,https://www.onedoc.ch/de/medizinisches-zentrum/pratteln/erdj/arztezentrum-pratteln
Augenarztpraxis Therwil,"Bahnhofstrasse 21a, 4106 Therwil",Basel-Landschaft,https://www.onedoc.ch/de/medizinisches-zentrum/therwil/ey03/augenarztpraxis-therwil
Centramed Liestal,"Rathausstrasse 63 (1.OG), 4410 Liestal",Basel-Landschaft,https://www.onedoc.ch/de/medizinisches-zentrum/liestal/erdf/centramed-liestal
Gemeinschaftspraxis am Kreisel,"Birseckstrasse 99, 4144 Arlesheim",Basel-Landschaft,https://www.onedoc.ch/de/medizinisches-zentrum/arlesheim/ena0/gemeinschaftspraxis-am-kreisel
Gesundheitszentrum Allschwil,"Baslerstrasse 126, 4123 Allschwil",Basel-Landschaft,https://www.onedoc.ch/de/medizinisches-zentrum/allschwil/em7m/gesundheitszentrum-allschwil
Kindermedizinisches Zentrum,"Bahnhofplatz 11, 4410 Liestal",Basel-Landschaft,https://www.onedoc.ch/de/medizinisches-zentrum/liestal/ere8/kindermedizinisches-zentrum
Medbase Toujours Pratteln,"Güterstrasse 9, 4133 Pratteln",Basel-Landschaft,https://www.onedoc.ch/de/medizinisches-zentrum/pratteln/emak/medbase-toujours-pratteln
Praxis Reinacherhof,"Im Reinacherhof 53, 4153 Reinach BL",Basel-Landschaft,https://www.onedoc.ch/de/medizinisches-zentrum/reinach/erb5/praxis-reinacherhof
Venenzentrum Baselland AG,"Barcelona-Strasse 15, 4142 Münchenstein",Basel-Landschaft,https://www.onedoc.ch/de/medizinisches-zentrum/munchenstein/e8y7/venenzentrum-baselland-ag
Vista Augenzentrum Muttenz-St. Jakob-Str.,"Sankt Jakob-Strasse 43, 4132 Muttenz",Basel-Landschaft,https://www.onedoc.ch/de/medizinisches-zentrum/muttenz/erd0/vista-augenzentrum-muttenz-st-jakob-str
Vista Augenzentrum Pratteln,"Bahnhofplatz 1, 4133 Pratteln",Basel-Landschaft,https://www.onedoc.ch/de/medizinisches-zentrum/pratteln/eng3/vista-augenzentrum-pratteln
Ärztezentrum Einsiedeln,"Spitalstrasse 26a, 8840 Einsiedeln",Schwyz,https://www.onedoc.ch/de/medizinisches-zentrum/einsiedeln/euef/arztezentrum-einsiedeln
Ärztezentrum Kelmatt,"Siegwartstrasse 9, 6403 Küssnacht",Schwyz,https://www.onedoc.ch/de/medizinisches-zentrum/kussnacht/et49/arztezentrum-kelmatt
Ärztezentrum Reichenburg,"Kantonsstrasse 60, 8864 Reichenburg",Schwyz,https://www.onedoc.ch/de/medizinisches-zentrum/reichenburg/euex/arztezentrum-reichenburg
Ärztezentrum Tuggen,"Gässlistrasse 17, 8856 Tuggen",Schwyz,https://www.onedoc.ch/de/medizinisches-zentrum/tuggen/euft/arztezentrum-tuggen
Augenzentrum Höfe,"Kantonsstrasse 102, 8807 Freienbach",Schwyz,https://www.onedoc.ch/de/medizinisches-zentrum/freienbach/euec/augenzentrum-hofe
Augenzentrum ONO Einsiedeln,"Eisenbahnstrasse 5, 8840 Einsiedeln",Schwyz,https://www.onedoc.ch/de/medizinisches-zentrum/einsiedeln/e1qp/augenzentrum-ono-einsiedeln
Augenzentrum ONO Lachen,"Mittlere Bahnhofstrasse 8, 8853 Lachen",Schwyz,https://www.onedoc.ch/de/medizinisches-zentrum/lachen/e1qq/augenzentrum-ono-lachen
Dermacenter Küssnacht (Ärzte),"Bahnhofstrasse 15, 6403 Küssnacht",Schwyz,https://www.onedoc.ch/de/medizinisches-zentrum/kussnacht/eljq/dermacenter-kussnacht-arzte
Dermacosmetics Küssnacht (Kosmetik),"Bahnhofstrasse 15, 6403 Küssnacht",Schwyz,https://www.onedoc.ch/de/medizinisches-zentrum/kussnacht/ebabp/dermacosmetics-kussnacht-kosmetik
Gesundheitszentrum Rigi AG,"Bodenstrasse 20, 6403 Küssnacht am Rigi",Schwyz,https://www.onedoc.ch/de/medizinisches-zentrum/kussnacht-am-rigi/ell8/gesundheitszentrum-rigi-ag
"Praxis 54, Hausärzte","Churerstrasse 54, 8808 Pfäffikon SZ",Schwyz,https://www.onedoc.ch/de/medizinisches-zentrum/pfaffikon/elnq/praxis-54-hausarzte
Praxis im Bahnhof,"Bahnhofplatz 1, 8840 Einsiedeln",Schwyz,https://www.onedoc.ch/de/medizinisches-zentrum/einsiedeln/elm1/praxis-im-bahnhof
Ärztezentrum ZeniT,"Bleicheplatz 3, 8200 Schaffhausen",Schaffhausen,https://www.onedoc.ch/de/medizinisches-zentrum/schaffhausen/eucs/arztezentrum-zenit
Augenklinik ONO Schaffhausen,"Moserstrasse 48, 8200 Schaffhausen",Schaffhausen,https://www.onedoc.ch/de/medizinisches-zentrum/schaffhausen/ebasl/augenklinik-ono-schaffhausen
Augenzentrum ONO Schaffhausen,"Schützengraben 24, 8200 Schaffhausen",Schaffhausen,https://www.onedoc.ch/de/medizinisches-zentrum/schaffhausen/e7zb/augenzentrum-ono-schaffhausen
Gesundheitszentrum Schaffhausen AG,"Mühlentalstrasse 38, 8200 Schaffhausen",Schaffhausen,https://www.onedoc.ch/de/medizinisches-zentrum/schaffhausen/elqz/gesundheitszentrum-schaffhausen-ag
Gesundheitszentrum Stein am Rhein,"Chlini Schanz 42, 8260 Stein am Rhein",Schaffhausen,https://www.onedoc.ch/de/medizinisches-zentrum/stein-am-rhein/eucd/gesundheitszentrum-stein-am-rhein
Hausärztezentrum Neunkirch,"Bahnhofstrasse 5a, 8213 Neunkirch",Schaffhausen,https://www.onedoc.ch/de/medizinisches-zentrum/neunkirch/eub9/hausarztezentrum-neunkirch
ono estetika Clinic Schaffhausen,"Moserstrasse 48, 8200 Schaffhausen",Schaffhausen,https://www.onedoc.ch/de/medizinisches-zentrum/schaffhausen/ebbrx/ono-estetika-clinic-schaffhausen
Praxis Posthof,"Poststrasse 9, 8212 Neuhausen am Rheinfall",Schaffhausen,https://www.onedoc.ch/de/medizinisches-zentrum/neuhausen-am-rheinfall/euck/praxis-posthof
Praxiszentrum am Rheinfall,"Industriestrasse 23, 8212 Neuhausen am Rheinfall",Schaffhausen,https://www.onedoc.ch/de/medizinisches-zentrum/neuhausen-am-rheinfall/ez37/praxiszentrum-am-rheinfall
Spine,"Rietstrasse 30 , 8200 Schaffhausen",Schaffhausen,https://www.onedoc.ch/de/medizinisches-zentrum/schaffhausen/ez4h/spine
Visuell Augenzentrum,"Bachstrasse 38, 8200 Schaffhausen",Schaffhausen,https://www.onedoc.ch/de/medizinisches-zentrum/schaffhausen/eucu/visuell-augenzentrum
Augenarzt-Praxis Tittwiesen,"Tittwiesenstrasse 27, 7000 Chur",Graubünden,https://www.onedoc.ch/de/medizinisches-zentrum/chur/e9oe/augenarzt-praxis-tittwiesen
Heilbad St. Moritz,"Plazza Paracelsus 2, 7500 Sankt Moritz",Graubünden,https://www.onedoc.ch/de/medizinisches-zentrum/sankt-moritz/etsj/heilbad-st-moritz
Medical Center Maienfeld (MCM) AG,"Bahnhofstrasse 18, 7304 Maienfeld",Graubünden,https://www.onedoc.ch/de/medizinisches-zentrum/maienfeld/em1t/medical-center-maienfeld-mcm-ag
Medi Porta,"Gürtelstrasse 46, 7000 Chur",Graubünden,https://www.onedoc.ch/de/medizinisches-zentrum/chur/ezte/medi-porta
Medizinisches Center Bonaduz,"Via Ginellas 18, 7402 Bonaduz",Graubünden,https://www.onedoc.ch/de/medizinisches-zentrum/bonaduz/e8xd/medizinisches-center-bonaduz
Medizinisches Center Karlihof,"Karlihofstrasse 14a, 7208 Malans",Graubünden,https://www.onedoc.ch/de/medizinisches-zentrum/malans/etrj/medizinisches-center-karlihof
Medizinisches Zentrum Arosa,"Poststrasse 18, 7050 Arosa",Graubünden,https://www.onedoc.ch/de/medizinisches-zentrum/arosa/etqi/medizinisches-zentrum-arosa
Medizinisches Zentrum gleis d,"Gürtelstrasse 46, 7000 Chur",Graubünden,https://www.onedoc.ch/de/medizinisches-zentrum/chur/etpu/medizinisches-zentrum-gleis-d
Praxis Dr. Niedermaier & Dr. Thieke,"Promenade 60, 7270 Davos Platz",Graubünden,https://www.onedoc.ch/de/medizinisches-zentrum/davos-platz/ezsn/praxis-dr-niedermaier-dr-thieke
