name,address,street,postal_code,city,canton,phone,professions,official_website,google_search_url,type,url,Zuweisung,Triggered_Keywords
Clienia Gruppenpraxen Winterthur,"Neumarkt 4, 8400 Winterthur",Neumarkt 4,8400,Winterthur,Zürich,052 269 02 10,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Psychiatrie, Psychotherapie",https://www.clienia.ch/de/standorte/clienia-winterthur-praxis-psychiatrie-psychotherapie/,https://www.google.ch/search?q=Clienia+Gruppenpraxen+Winterthur+Winterthur,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/winterthur/ewgr/clienia-gruppenpraxen-winterthur,0,
Dermatologikum Zürich,"Wallisellenstrasse 301a, 8050 Zürich",Wallisellenstrasse 301a,8050,Zürich,Zürich,044 377 30 60,"Allergologie und Immunologie, Allgemeine Innere Medizin, Arbeitsmedizin, Dermatologie und Venerologie, Pneumologie",https://www.dermatologikum.swiss/,https://www.google.ch/search?q=Dermatologikum+Zürich+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/zurich/euqs/dermatologikum-zurich,0,
Dermatologisches Zentrum Zürich,"Beckenhofstrasse 6, 8006 Zürich",Beckenhofstrasse 6,8006,Zürich,Zürich,043 443 11 55,"Dermatologie und Venerologie, Hausarztmedizin (Allgemeinmedizin)",https://www.dermazentrumzuerich.ch/,https://www.google.ch/search?q=Dermatologisches+Zentrum+Zürich+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/zurich/ewjz/dermatologisches-zentrum-zurich,0,
Dermis - Hautklinik Zürich - Bülach,"Schaffhauserstrasse 53, 8180 Bülach",Schaffhauserstrasse 53,8180,Bülach,Zürich,044 872 80 00,"Dermatologie und Venerologie, Ästhetische Medizin, Akne, Fusspilz | Nagelpilz, Hautcheck, Hautpilz | Hautmykose, Injektion von Botulinumtoxin, Muttermalkontrolle, Psoriasis | Schuppenflechte, Tattooentfernung, Warze | Warzenbehandlung",https://www.dermis-hautklinik.ch/standorte/hautklinik-zuerich-buelach/,https://www.google.ch/search?q=Dermis+-+Hautklinik+Zürich+-+Bülach+Bülach,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/bulach/ewmc/dermis-hautklinik-zurich-bulach,1,zuweisung
Endoclinic Zürich,"Witellikerstrasse 40, 8008 Zürich",Witellikerstrasse 40,8008,Zürich,Zürich,044 387 28 80,"Handchirurgie, Orthopädische Chirurgie",https://www.hirslanden.ch/en/klinik-hirslanden/centers/endoclinic-zurich.html,https://www.google.ch/search?q=Endoclinic+Zürich+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/zurich/ett6/endoclinic-zurich,0,
Fachärztezentrum Glatt,"Neue Winterthurerstrasse 99, 8304 Wallisellen",Neue Winterthurerstrasse 99,8304,Wallisellen,Zürich,052 266 56 56,"Allgemeine Innere Medizin, Angiologie, Chirurgie, Gefässchirurgie, Hausarztmedizin (Allgemeinmedizin), Herzchirurgie, Kardiologie, Mund-, Kiefer- und Gesichtschirurgie, Oralchirurgie, Orthopädische Chirurgie, Plastische, rekonstruktive und ästhetische Chirurgie, Zahnmedizin",https://www.fachaerzte-glatt.ch/,https://www.google.ch/search?q=Fachärztezentrum+Glatt+Wallisellen,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/wallisellen/erna/facharztezentrum-glatt,0,
Fachärztezentrum Prisma,"Trichtenhauser Strasse 12, 8125 Zollikerberg",Trichtenhauser Strasse 12,8125,Zollikerberg,Zürich,044 391 23 32,"Anästhesiologie, Augenheilkunde, Neurologie, Orthopädische Chirurgie",,https://www.google.ch/search?q=Fachärztezentrum+Prisma+Zollikerberg,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/zollikerberg/ewye/facharztezentrum-prisma,0,
Fachgruppe Trans,"Stolzestrasse 3, 8006 Zürich",Stolzestrasse 3,8006,Zürich,Zürich,078 420 57 96,"Hausarztmedizin (Allgemeinmedizin), Psychiatrie, Psychotherapie",https://www.fachgruppetrans.ch/,https://www.google.ch/search?q=Fachgruppe+Trans+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/zurich/e02a/fachgruppe-trans,0,
Flor Gesundheitszentrum Uster,"Loren-Allee 20, 8610 Uster",Loren-Allee 20,8610,Uster,Zürich,044 940 55 51,"Allgemeine Innere Medizin, Pädiatrie",https://www.flor-gesundheitszentrum.ch/,https://www.google.ch/search?q=Flor+Gesundheitszentrum+Uster+Uster,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/uster/ewiq/flor-gesundheitszentrum-uster,0,
Flor Gesundheitszentrum Volketswil,"Hofwiesenstrasse 4b, 8604 Volketswil",Hofwiesenstrasse 4b,8604,Volketswil,Zürich,044 944 60 00,"Allgemeine Innere Medizin, Pädiatrie",https://www.flor-gesundheitszentrum.ch/,https://www.google.ch/search?q=Flor+Gesundheitszentrum+Volketswil+Volketswil,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/volketswil/ewhk/flor-gesundheitszentrum-volketswil,0,
Frauengesundheitszentrum,"Rämistrasse 35, 8001 Zürich",Rämistrasse 35,8001,Zürich,Zürich,044 252 65 85,Gynäkologie und Geburtshilfe,https://frauengesundheitszentrum.ch/,https://www.google.ch/search?q=Frauengesundheitszentrum+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/zurich/ewpw/frauengesundheitszentrum,0,
Frauenpraxis Winterthur,"Lindstrasse 15, 8400 Winterthur",Lindstrasse 15,8400,Winterthur,Zürich,052 269 16 20,Gynäkologie und Geburtshilfe,https://www.frauenpraxis-winterthur.ch/,https://www.google.ch/search?q=Frauenpraxis+Winterthur+Winterthur,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/winterthur/ewl5/frauenpraxis-winterthur,0,
Gemeinschaftspraxis Rümlang,"Glattalstrasse 204, 8153 Rümlang",Glattalstrasse 204,8153,Rümlang,Zürich,044 817 60 70,"Allgemeine Innere Medizin, Kinder- und Jugendpsychiatrie",https://www.gemeinschaftspraxis-ruemlang.ch/,https://www.google.ch/search?q=Gemeinschaftspraxis+Rümlang+Rümlang,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/rumlang/ewvp/gemeinschaftspraxis-rumlang,0,
Gruppenpraxis Fällanden,"Unterdorfstrasse 3, 8117 Fällanden",Unterdorfstrasse 3,8117,Fällanden,Zürich,044 806 65 65,"Allgemeine Innere Medizin, Gynäkologie und Geburtshilfe, Pädiatrie",https://www.gruppenpraxis-faellanden.ch/,https://www.google.ch/search?q=Gruppenpraxis+Fällanden+Fällanden,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/fallanden/ewlg/gruppenpraxis-fallanden,0,
Gruppenpraxis Grossmünsterplatz 8,"Grossmünsterplatz 8, 8001 Zürich",Grossmünsterplatz 8,8001,Zürich,Zürich,044 251 81 81,"Allgemeine Innere Medizin, Chirurgie, Orthopädische Chirurgie, Pädiatrie",https://paracelsus-zentrum.ch/ueber-uns/,https://www.google.ch/search?q=Gruppenpraxis+Grossmünsterplatz+8+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/zurich/eugl/gruppenpraxis-grossmunsterplatz-8,0,
Gruppenpraxis Im Fleudebüel 10,"Im Fleudebüel 10, 8460 Marthalen",Im Fleudebüel 10,8460,Marthalen,Zürich,052 319 14 00,Allgemeine Innere Medizin,https://www.hausarzt-zentrum.ch/,https://www.google.ch/search?q=Gruppenpraxis+Im+Fleudebüel+10+Marthalen,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/marthalen/ewgz/gruppenpraxis-im-fleudebuel-10,0,
Hausarztpraxis Volketswil - Huzlenstrasse 3,"Huzlenstrasse 3, 8604 Volketswil",Huzlenstrasse 3,8604,Volketswil,Zürich,044 945 50 67,Allgemeine Innere Medizin,https://www.hausarztpraxis-volketswil.ch/,https://www.google.ch/search?q=Hausarztpraxis+Volketswil+-+Huzlenstrasse+3+Volketswil,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/volketswil/ewxz/hausarztpraxis-volketswil-huzlenstrasse-3,0,
HautZentrum Zürich,"Schaffhauserstrasse 355, 8050 Zürich",Schaffhauserstrasse 355,8050,Zürich,Zürich,044 318 88 99,"Allergologie und Immunologie, Allgemeine Innere Medizin, Dermatologie und Venerologie, Hausarztmedizin (Allgemeinmedizin)",https://www.hautzentrum-zuerich.ch/de,https://www.google.ch/search?q=HautZentrum+Zürich+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/zurich/ewlh/hautzentrum-zurich,0,
Heart Clinic Zurich,"Witellikerstrasse 40, 8032 Zürich",Witellikerstrasse 40,8032,Zürich,Zürich,044 387 97 00,"Allgemeine Innere Medizin, Herzchirurgie, Kardiologie",https://en.swiss-heart-clinic.com/,https://www.google.ch/search?q=Heart+Clinic+Zurich+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/zurich/eq7f/heart-clinic-zurich,0,
House of Skin & Laser Medicine,"Bürglistrasse 11, 8002 Zürich",Bürglistrasse 11,8002,Zürich,Zürich,043 343 93 01,"Allgemeine Innere Medizin, Dermatologie und Venerologie, Endokrinologie und Diabetologie",,https://www.google.ch/search?q=House+of+Skin+&+Laser+Medicine+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/zurich/ewgv/house-of-skin-laser-medicine,0,
IZZ-ImmunologieZentrum Zürich,"Walchestrasse 11, 8006 Zürich",Walchestrasse 11,8006,Zürich,Zürich,044 434 10 00,"Allergologie und Immunologie, Allgemeine Innere Medizin, Dermatologie und Venerologie, Nephrologie, Rheumatologie",https://www.immunologie-zentrum.ch/,https://www.google.ch/search?q=IZZ-ImmunologieZentrum+Zürich+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/zurich/ewg3/izz-immunologiezentrum-zurich,1,für ärzte
Kinderarztpraxis Pfäffikon,"Wallikerstrasse 10, 8330 Pfäffikon ZH",Wallikerstrasse 10,8330,Pfäffikon ZH,Zürich,044 952 10 00,Pädiatrie,https://www.kinderarztpraxis-pfaeffikon.ch/,https://www.google.ch/search?q=Kinderarztpraxis+Pfäffikon+Pfäffikon+ZH,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/pfaffikon/ewnw/kinderarztpraxis-pfaffikon,1,für ärzte
Kopfwehzentrum Hirslanden,"Forchstrasse 424, 8702 Zollikon",Forchstrasse 424,8702,Zollikon,Zürich,043 499 13 30,"Hausarztmedizin (Allgemeinmedizin), Neurologie",https://www.kopfwww.ch/,https://www.google.ch/search?q=Kopfwehzentrum+Hirslanden+Zollikon,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/zollikon/ewo3/kopfwehzentrum-hirslanden,0,
Limmat Augenzentrum,"Hardturmstrasse 133, 8005 Zürich",Hardturmstrasse 133,8005,Zürich,Zürich,044 448 44 33,Augenheilkunde,https://www.limmatz.ch/,https://www.google.ch/search?q=Limmat+Augenzentrum+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/zurich/ewji/limmat-augenzentrum,1,für ärzte
Medbase Eglisau,"Obergass 1, 8193 Eglisau",Obergass 1,8193,Eglisau,Zürich,043 422 39 39,Hausarztmedizin (Allgemeinmedizin),https://www.medbase.ch/en/centers/detail/medbase-eglisau/,https://www.google.ch/search?q=Medbase+Eglisau+Eglisau,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/eglisau/erha/medbase-eglisau,0,
Medbase Greifensee,"Grossriet 1, 8604 Greifensee",Grossriet 1,8604,Greifensee,Zürich,058 568 06 39,"Physiotherapie, Sportphysiotherapie",https://www.medbase.ch/standorte/detail/medbase-greifensee/,https://www.google.ch/search?q=Medbase+Greifensee+Greifensee,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/greifensee/e1i2/medbase-greifensee,1,überweisung
Medbase Hinwil,"Bahnhofstrasse 10, 8340 Hinwil",Bahnhofstrasse 10,8340,Hinwil,Zürich,044 800 36 66,Hausarztmedizin (Allgemeinmedizin),https://www.medbase.ch/en/centers/detail/medbase-hinwil/,https://www.google.ch/search?q=Medbase+Hinwil+Hinwil,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/hinwil/eq2a/medbase-hinwil,0,
Medbase Kloten,"Bachstrasse 9B, 8302 Kloten",Bachstrasse 9B,8302,Kloten,Zürich,044 800 36 36,"Akupunktur, Hausarztmedizin (Allgemeinmedizin)",https://www.medbase.ch/en/centers/detail/medbase-kloten/,https://www.google.ch/search?q=Medbase+Kloten+Kloten,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/kloten/ewig/medbase-kloten,0,
Medbase Uster,"Oberlandstrasse 104, 8610 Uster",Oberlandstrasse 104,8610,Uster,Zürich,044 914 25 80,Hausarztmedizin (Allgemeinmedizin),https://www.medbase.ch/en/centers/detail/medbase-uster/,https://www.google.ch/search?q=Medbase+Uster+Uster,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/uster/ewy8/medbase-uster,0,
Medbase Wetzikon,"Bahnhofstrasse 99g, 8620 Wetzikon",Bahnhofstrasse 99g,8620,Wetzikon,Zürich,044 934 30 30,"Hausarztmedizin (Allgemeinmedizin), Medizinische Massage, Physiotherapie, Sportmedizin, Sportphysiotherapie",https://www.medbase.ch/en/centers/detail/medbase-wetzikon/,https://www.google.ch/search?q=Medbase+Wetzikon+Wetzikon,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/wetzikon/ewgf/medbase-wetzikon,0,
Medbase Winterthur Brunngasse,"Brunngasse 6, 8400 Winterthur",Brunngasse 6,8400,Winterthur,Zürich,052 260 37 80,"Physiotherapie, Sportphysiotherapie",https://www.medbase.ch/standorte/detail/medbase-winterthur-brunngasse/,https://www.google.ch/search?q=Medbase+Winterthur+Brunngasse+Winterthur,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/winterthur/evgc/medbase-winterthur-brunngasse,1,überweisung
Medbase Winterthur Neuwiesen,"Gertrudstrasse 1, 8400 Winterthur",Gertrudstrasse 1,8400,Winterthur,Zürich,0800 008 400,"Allgemeine Innere Medizin, Dermatologie und Venerologie, Gynäkologie und Geburtshilfe, Hausarztmedizin (Allgemeinmedizin), Homöopathie, Kardiologie, Psychiatrie, Psychotherapie",https://www.medbase.ch/standorte/detail/medbase-winterthur-neuwiesen/,https://www.google.ch/search?q=Medbase+Winterthur+Neuwiesen+Winterthur,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/winterthur/ewis/medbase-winterthur-neuwiesen,1,zuweiser
Medbase Winterthur Schaffhauserstrasse,"Schaffhauserstrasse 6, 8400 Winterthur",Schaffhauserstrasse 6,8400,Winterthur,Zürich,052 260 37 80,"Physiotherapie, Sportphysiotherapie",,https://www.google.ch/search?q=Medbase+Winterthur+Schaffhauserstrasse+Winterthur,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/winterthur/e1yn/medbase-winterthur-schaffhauserstrasse,0,
Medbase Winterthur WIN4,"Grüzefeldstrasse 32, 8400 Winterthur",Grüzefeldstrasse 32,8400,Winterthur,Zürich,052 266 93 00,"Cranio Sacral-Therapie, Hausarztmedizin (Allgemeinmedizin), Medizinische Massage, Osteopathie, Physiotherapie, Sportphysiotherapie",https://www.medbase.ch/en/centers/detail/medbase-winterthur-win4/,https://www.google.ch/search?q=Medbase+Winterthur+WIN4+Winterthur,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/winterthur/ewsw/medbase-winterthur-win4,1,überweisung
Medbase Zürich Löwenstrasse,"Löwenstrasse 29, 8001 Zürich",Löwenstrasse 29,8001,Zürich,Zürich,044 226 36 36,"Cranio Sacral-Therapie, Hausarztmedizin (Allgemeinmedizin), Orthopädie, Physikalische und Rehabilitative Medizin, Physiotherapie, Sportmedizin, Sportphysiotherapie",https://www.medbase.ch/standorte/detail/medbase-zuerich-loewenstrasse/,https://www.google.ch/search?q=Medbase+Zürich+Löwenstrasse+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/zurich/ewn6/medbase-zurich-lowenstrasse,1,überweisung
Medbase Zürich Oerlikon,"Andreasstrasse 5, 8050 Zürich",Andreasstrasse 5,8050,Zürich,Zürich,044 315 75 75,"Atemtherapie, Bachblüten, Cranio Sacral-Therapie, Dermatologie und Venerologie, Gynäkologie und Geburtshilfe, Hausarztmedizin (Allgemeinmedizin), Kinesiologie, Medizinische Massage, Osteopathie, Physiotherapie, Psychotherapie, Reflexologie, Shiatsu, Sportphysiotherapie, Traditionelle Chinesische Medizin (TCM)",https://www.medbase.ch/en/centers/detail/medbase-zurich-oerlikon/,https://www.google.ch/search?q=Medbase+Zürich+Oerlikon+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/zurich/ewge/medbase-zurich-oerlikon,0,
Medbase Zürich Permanence Hauptbahnhof,"Bahnhofplatz 15, 8001 Zürich",Bahnhofplatz 15,8001,Zürich,Zürich,044 215 44 44,Unknown,https://www.medbase.ch/en/centers/detail/medbase-permanence-zurich-main-station/,https://www.google.ch/search?q=Medbase+Zürich+Permanence+Hauptbahnhof+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/zurich/ewgw/medbase-zurich-permanence-hauptbahnhof,0,
Medbase Zürich Wiedikon,"Seebahnstrasse 89, 8003 Zürich",Seebahnstrasse 89,8003,Zürich,Zürich,044 404 81 81,"Hausarztmedizin (Allgemeinmedizin), Physiotherapie",https://www.medbase.ch/en/centers/detail/medbase-zurich-wiedikon/,https://www.google.ch/search?q=Medbase+Zürich+Wiedikon+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/zurich/eqy5/medbase-zurich-wiedikon,0,
Medipark Swiss - Medipark Gesundheitszentrum,"Thurgauerstrasse 40, 8050 Zürich",Thurgauerstrasse 40,8050,Zürich,Zürich,044 204 94 00,"Allgemeine Innere Medizin, Gynäkologie und Geburtshilfe, Homöopathie, Neurologie",https://medipark.swiss/,https://www.google.ch/search?q=Medipark+Swiss+-+Medipark+Gesundheitszentrum+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/zurich/erg9/medipark-swiss-medipark-gesundheitszentrum,0,
MEDISYN CityLab Winterthur - Einkaufszentrum Neuwiesen,"Strickerstrasse 3, 8400 Winterthur",Strickerstrasse 3,8400,Winterthur,Zürich,0800 393 393,COVID-19 Test,https://www.medisyn.ch/kontakt/hier-finden-sie-uns/standorte/location/citylab-winterthur,https://www.google.ch/search?q=MEDISYN+CityLab+Winterthur+-+Einkaufszentrum+Neuwiesen+Winterthur,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/winterthur/e2lg/medisyn-citylab-winterthur-einkaufszentrum-neuwiesen,0,
mediX Gruppenpraxis,"Rotbuchstrasse 46, 8037 Zürich",Rotbuchstrasse 46,8037,Zürich,Zürich,044 365 30 30,"Allgemeine Innere Medizin, Dermatologie und Venerologie, Hausarztmedizin (Allgemeinmedizin), Kardiologie, Orthopädische Chirurgie, Pneumologie, Pädiatrie, Tropen- und Reisemedizin",https://medix-gruppenpraxis.ch/,https://www.google.ch/search?q=mediX+Gruppenpraxis+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/zurich/ewqu/medix-gruppenpraxis,0,
mediX notfallpraxis,"Badenerstrasse 41, 8004 Zürich",Badenerstrasse 41,8004,Zürich,Zürich,044 298 50 50,"Allgemeine Innere Medizin, Chirurgie, Dermatologie und Venerologie, Hausarztmedizin (Allgemeinmedizin), Orthopädische Chirurgie, Pädiatrie",https://www.medix-notfallpraxis.ch/,https://www.google.ch/search?q=mediX+notfallpraxis+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/zurich/eq2b/medix-notfallpraxis,0,
mediX praxis altstetten,"Hohlstrasse 556, 8048 Zürich",Hohlstrasse 556,8048,Zürich,Zürich,044 438 80 80,"Allgemeine Innere Medizin, Chirurgie, Gynäkologie und Geburtshilfe, HNO (Hals-, Nasen-, Ohrenheilkunde), Hausarztmedizin (Allgemeinmedizin), Orthopädische Chirurgie, Urologie",https://www.medix-praxis-altstetten.ch/,https://www.google.ch/search?q=mediX+praxis+altstetten+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/zurich/ewqo/medix-praxis-altstetten,0,
Medizinisches Zentrum,"Löwenstrasse 12, 8001 Zürich",Löwenstrasse 12,8001,Zürich,Zürich,044 228 70 80,"Psychiatrie, Psychotherapie",https://www.mzg.ch/,https://www.google.ch/search?q=Medizinisches+Zentrum+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/zurich/ewtn/medizinisches-zentrum,1,"zuweisung, für ärzte"
Medizinisches Zentrum Chrummbächli,"Chrummbächliweg 2, 8805 Richterswil",Chrummbächliweg 2,8805,Richterswil,Zürich,044 500 77 17,"Allgemeine Innere Medizin, Gynäkologie und Geburtshilfe, Kardiologie, Psychiatrie, Psychotherapie",,https://www.google.ch/search?q=Medizinisches+Zentrum+Chrummbächli+Richterswil,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/richterswil/ewhy/medizinisches-zentrum-chrummbachli,0,
Medizinisches Zentrum Geissberg,"Haldenstrasse 64, 8302 Kloten",Haldenstrasse 64,8302,Kloten,Zürich,044 804 70 80,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Psychiatrie, Psychotherapie",https://www.mzg.ch/kloten-2/,https://www.google.ch/search?q=Medizinisches+Zentrum+Geissberg+Kloten,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/kloten/ewkd/medizinisches-zentrum-geissberg,1,"zuweisung, für ärzte"
Medizinisches Zentrum Römerhof GmbH,"Klosbachstrasse 116, 8032 Zürich",Klosbachstrasse 116,8032,Zürich,Zürich,043 244 81 61,"Allgemeine Innere Medizin, Orthopädische Chirurgie",https://mzr.ch/,https://www.google.ch/search?q=Medizinisches+Zentrum+Römerhof+GmbH+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/zurich/emh6/medizinisches-zentrum-romerhof-gmbh,0,
Medizinisches Zentrum Seegarten,"Seestrasse 155, 8802 Kilchberg",Seestrasse 155,8802,Kilchberg,Zürich,044 716 48 48,Allgemeine Innere Medizin,https://www.sgk.swiss/,https://www.google.ch/search?q=Medizinisches+Zentrum+Seegarten+Kilchberg,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/kilchberg/exsw/medizinisches-zentrum-seegarten,0,
medVadis - Ärztezentrum Birmensdorf,"Dorfstrasse 5, 8903 Birmensdorf",Dorfstrasse 5,8903,Birmensdorf,Zürich,044 737 37 11,"Allgemeine Innere Medizin, Gynäkologie und Geburtshilfe, Pädiatrie",https://www.medvadis.ch/netzwerk/aerztezentrum-birmensdorf,https://www.google.ch/search?q=medVadis+-+Ärztezentrum+Birmensdorf+Birmensdorf,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/birmensdorf/ewj8/medvadis-arztezentrum-birmensdorf,0,
medVadis - Ärztezentrum Engstringen,"Im Zentrum 1, 8102 Oberengstringen",Im Zentrum 1,8102,Oberengstringen,Zürich,044 750 43 43,Allgemeine Innere Medizin,https://www.medvadis.ch/netzwerk/aerztezentrum-engstringen,https://www.google.ch/search?q=medVadis+-+Ärztezentrum+Engstringen+Oberengstringen,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/oberengstringen/ewp4/medvadis-arztezentrum-engstringen,0,
