name,address,canton,url,Street / Number,ZIP Code,City
Augenzentrum Menon,"Brättligäu 6 / Kronenplatz, 5600 Lenzburg",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/lenzburg/el0e/augenzentrum-menon,Brättligäu 6 / Kronenplatz,5600,Lenzburg
Augenzentrum Perron West,"Aarauerstrasse 10, 5630 Muri",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/muri/eqzk/augenzentrum-perron-west,Aarauerstrasse 10,5630,Muri
DoktorZentrum Mutschellen,"Corneliastrasse 6, 8965 Berikon",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/berikon/eqt5/doktorzentrum-mutschellen,Corneliastrasse 6,8965,Berikon
Doktor Zentrum Wettingen,"Bahnhofstrasse 88, 5430 Wettingen",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/wettingen/emmh/doktor-zentrum-wettingen,Bahnhofstrasse 88,5430,Wettingen
Fachärztehaus Frick,"Mühlegasse 18, 5070 Frick",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/frick/eqt9/facharztehaus-frick,Mühlegasse 18,5070,Frick
frauenarztzentrum aargau - Standort Aarau,"Ziegelrain 29, 5000 Aarau",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/aarau/eyq2/frauenarztzentrum-aargau-standort-aarau,Ziegelrain 29,5000,Aarau
frauenarztzentrum aargau - Standort Baden,"Bernerstrasse 27, 5400 Baden",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/baden/equz/frauenarztzentrum-aargau-standort-baden,Bernerstrasse 27,5400,Baden
Gastroenterologie Aarau,"Wiesenstrasse 25, 5000 Aarau",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/aarau/eyqo/gastroenterologie-aarau,Wiesenstrasse 25,5000,Aarau
Gesundheitszentrum H7,"Hauptstrasse 7c, 5502 Hunzenschwil",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/hunzenschwil/eqwm/gesundheitszentrum-h7,Hauptstrasse 7c,5502,Hunzenschwil
GesundheitsZentrum Reinach - Xundheitszentrum,"Hauptstrasse 71, 5734 Reinach AG",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/reinach/eqx2/gesundheitszentrum-reinach-xundheitszentrum,Hauptstrasse 71,5734,Reinach AG
Hausarztpraxis MZ Brugg,"Fröhlichstrasse 5, 5200 Brugg AG",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/brugg/el5s/hausarztpraxis-mz-brugg,Fröhlichstrasse 5,5200,Brugg AG
Hirslanden Baby Ambulatorium Aarau,"Schanzweg 7, 5000 Aarau",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/aarau/e3qz/hirslanden-baby-ambulatorium-aarau,Schanzweg 7,5000,Aarau
Kinderarztpraxis Villa Vesta Rosengässchen 2 Rheinfelden,"Rosengässchen 2, 4310 Rheinfelden",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/rheinfelden/equo/kinderarztpraxis-villa-vesta-rosengasschen-2-rheinfelden,Rosengässchen 2,4310,Rheinfelden
KSA Praxiszentrum / Notfallpraxis am Bahnhof Aarau,"Bahnhofplatz 3C, 5001 Aarau",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/aarau/eqv5/ksa-praxiszentrum-notfallpraxis-am-bahnhof-aarau,Bahnhofplatz 3C,5001,Aarau
LENZMED Gruppenpraxis,"Niederlenzer Kirchweg 5C, 5600 Lenzburg",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/lenzburg/el43/lenzmed-gruppenpraxis,Niederlenzer Kirchweg 5C,5600,Lenzburg
MCR Health AG - Medical Center Rohrdorf,"Vorderi Böde 2a, 5452 Oberrohrdorf",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/oberrohrdorf/e1i4/mcr-health-ag-medical-center-rohrdorf,Vorderi Böde 2a,5452,Oberrohrdorf
Monvia Gesundheitszentrum Oberentfelden,"Muhenstrasse 13, 5036 Oberentfelden",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/oberentfelden/eqw3/monvia-gesundheitszentrum-oberentfelden,Muhenstrasse 13,5036,Oberentfelden
Pneumologie Nordwest,"Kaiserstrasse 8, 4310 Rheinfelden",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/rheinfelden/eyte/pneumologie-nordwest,Kaiserstrasse 8,4310,Rheinfelden
Praxis am Kirchplatz,"Kirchplatz 4, 4800 Zofingen",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/zofingen/ema6/praxis-am-kirchplatz,Kirchplatz 4,4800,Zofingen
Praxis Brestenberg,"Brestenbergstrasse 21, 5707 Seengen",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/seengen/emlr/praxis-brestenberg,Brestenbergstrasse 21,5707,Seengen
Praxis Dr. med. (RSK) Agim Asllani,"Bahnhofstrasse 92, 5000 Aarau",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/aarau/eytt/praxis-dr-med-rsk-agim-asllani,Bahnhofstrasse 92,5000,Aarau
Praxisgemeinschaft Dottikon,"Alte Hägglingerstrasse 10, 5605 Dottikon",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/dottikon/eque/praxisgemeinschaft-dottikon,Alte Hägglingerstrasse 10,5605,Dottikon
Praxiszentrum Frick,"Hauptstrasse 44, 5070 Frick",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/frick/eyve/praxiszentrum-frick,Hauptstrasse 44,5070,Frick
Psychologisch-Medizinisches Zentrum,"Ziegelrain 1, 5000 Aarau",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/aarau/eqzy/psychologisch-medizinisches-zentrum,Ziegelrain 1,5000,Aarau
Tumor Zentrum Aarau AG,"Rain 34, 5000 Aarau",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/aarau/el3u/tumor-zentrum-aarau-ag,Rain 34,5000,Aarau
Vidamed AG,"Baslerstrasse 6, 5330 Bad Zurzach",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/bad-zurzach/el3y/vidamed-ag,Baslerstrasse 6,5330,Bad Zurzach
Vista Augenzentrum Brugg,"Neumarktplatz 1, 5200 Brugg AG",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/brugg/eqwl/vista-augenzentrum-brugg,Neumarktplatz 1,5200,Brugg AG
Zentrum für Gefässmedizin Mittelland,"Aarenaustrasse 2B, 5000 Aarau",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/aarau/eq03/zentrum-fur-gefassmedizin-mittelland,Aarenaustrasse 2B,5000,Aarau
Ärzte am Markt,"Marktstrasse 4, 9435 Heerbrugg",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/heerbrugg/eulh/arzte-am-markt,Marktstrasse 4,9435,Heerbrugg
Ärztehaus Gossau,"Lerchenstrasse 32, 9200 Gossau SG",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/gossau/elhj/arztehaus-gossau,Lerchenstrasse 32,9200,Gossau SG
Ärztehaus Wil,"Löwenstrasse 1, 9500 Wil SG",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/wil/eurb/arztehaus-wil,Löwenstrasse 1,9500,Wil SG
Ärztezentrum Benken,"Dorfstrasse 22, 8717 Benken SG",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/benken/euo4/arztezentrum-benken,Dorfstrasse 22,8717,Benken SG
Ärztezentrum Degersheim,"Hauptstrasse 69, 9113 Degersheim",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/degersheim/euma/arztezentrum-degersheim,Hauptstrasse 69,9113,Degersheim
Ärztezentrum Flawil,"Magdenauerstrasse 1, 9230 Flawil",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/flawil/eulf/arztezentrum-flawil,Magdenauerstrasse 1,9230,Flawil
Ärztezentrum Flums,"Marktstrasse 21, 8890 Flums",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/flums/euuo/arztezentrum-flums,Marktstrasse 21,8890,Flums
Ärztezentrum Gams,"Gasenzenstrasse 10, 9473 Gams",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/gams/eun8/arztezentrum-gams,Gasenzenstrasse 10,9473,Gams
Ärztezentrum Thal,"Feldstrasse 11, 9425 Thal",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/thal/euow/arztezentrum-thal,Feldstrasse 11,9425,Thal
Ärztezentrum Walenstadt,"Bahnhofstrasse 27, 8880 Walenstadt",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/walenstadt/euq7/arztezentrum-walenstadt,Bahnhofstrasse 27,8880,Walenstadt
Ärztezentrum Zuzwil,"Ringstrasse 1, 9524 Zuzwil SG",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/zuzwil/euo5/arztezentrum-zuzwil,Ringstrasse 1,9524,Zuzwil SG
Arzthaus St. Gallen,"Zeughausgasse 22, 9000 St. Gallen",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/st-gallen/emk7/arzthaus-st-gallen,Zeughausgasse 22,9000,St. Gallen
Augenärzte St. Gallen Zentrum Multergasse,"Multergasse 11, 9000 St. Gallen",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/st-gallen/e72z/augenarzte-st-gallen-zentrum-multergasse,Multergasse 11,9000,St. Gallen
Augenzentrum Buchs,"Bahnhofstrasse 2, 9470 Buchs SG",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/buchs/eq9h/augenzentrum-buchs,Bahnhofstrasse 2,9470,Buchs SG
Augenzentrum Rapperswil,"Merkurstrasse 50, 8640 Rapperswil",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/rapperswil/eows/augenzentrum-rapperswil,Merkurstrasse 50,8640,Rapperswil
Augenzentrum Toggenburg,"Rietwiesstrasse 8, 9630 Wattwil",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/wattwil/eup1/augenzentrum-toggenburg,Rietwiesstrasse 8,9630,Wattwil
Dr. H. Wettler,"Neue Jonastrasse 85, 8640 Rapperswil SG",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/rapperswil-sg/e0am/dr-h-wettler,Neue Jonastrasse 85,8640,Rapperswil SG
Gemeinschaftspraxis Arnegg,"Toreggstrasse 3, 9212 Gossau SG",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/gossau/eumr/gemeinschaftspraxis-arnegg,Toreggstrasse 3,9212,Gossau SG
Hausarztpraxis Dr. M. Strässle-Pfister,"Sulzweidstrasse 16a, 8737 Gommiswald",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/gommiswald/eulo/hausarztpraxis-dr-m-strassle-pfister,Sulzweidstrasse 16a,8737,Gommiswald
Medbase Abtwil,"Wiesenbachstrasse 5, 9030 Gaiserwald",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/gaiserwald/era2/medbase-abtwil,Wiesenbachstrasse 5,9030,Gaiserwald
Medbase Diepoldsau,"Vordere Kirchstrasse 8, 9444 Diepoldsau",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/diepoldsau/eund/medbase-diepoldsau,Vordere Kirchstrasse 8,9444,Diepoldsau
Medbase Heerbrugg,"Aechelistrasse 6, 9435 Au SG",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/au/euop/medbase-heerbrugg,Aechelistrasse 6,9435,Au SG
Medbase Rorschach,"Adolf-Gaudy-Weg 2b, 9400 Rorschach",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/rorschach/eunh/medbase-rorschach,Adolf-Gaudy-Weg 2b,9400,Rorschach
Medbase St. Gallen Am Vadianplatz,"Vadianstrasse 26, 9000 St. Gallen",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/st-gallen/eul1/medbase-st-gallen-am-vadianplatz,Vadianstrasse 26,9000,St. Gallen
Medbase St. Gallen Einstein,"Wassergasse 7, 9000 St. Gallen",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/st-gallen/eun0/medbase-st-gallen-einstein,Wassergasse 7,9000,St. Gallen
Medbase Thal,"Wiesentalstrasse 4, 9425 Thal",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/thal/e22x/medbase-thal,Wiesentalstrasse 4,9425,Thal
Medbase Uzwil,"Bahnhofstrasse 82, 9240 Uzwil",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/uzwil/eull/medbase-uzwil,Bahnhofstrasse 82,9240,Uzwil
Medbase Wattwil,"Bahnhofstrasse 4, 9630 Wattwil",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/wattwil/euul/medbase-wattwil,Bahnhofstrasse 4,9630,Wattwil
Medbase Wil Poststrasse,"Poststrasse 19, 9500 Wil SG",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/wil/eq8f/medbase-wil-poststrasse,Poststrasse 19,9500,Wil SG
Medizinisches Zentrum Rorschach,"Marktplatz 9, 9400 Rorschach",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/rorschach/eq9q/medizinisches-zentrum-rorschach,Marktplatz 9,9400,Rorschach
MeinArzt Buchs,"Bahnhofstrasse 57, 9470 Buchs SG",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/buchs/ez7d/meinarzt-buchs,Bahnhofstrasse 57,9470,Buchs SG
Orthopädie Rosenberg,"Rorschacher Strasse 150, 9000 St. Gallen",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/st-gallen/eoyj/orthopadie-rosenberg,Rorschacher Strasse 150,9000,St. Gallen
PizolCare Praxis,"Bahnhofpark 2a, 7320 Sargans",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/sargans/eune/pizolcare-praxis,Bahnhofpark 2a,7320,Sargans
Praxis am Rhy,"Schützenwiese 8, 9451 Kriessern",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/kriessern/euom/praxis-am-rhy,Schützenwiese 8,9451,Kriessern
Praxis Dr. med. Kaergel Daniela,"Bahnhofstrasse 12, 7320 Sargans",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/sargans/eung/praxis-dr-med-kaergel-daniela,Bahnhofstrasse 12,7320,Sargans
Praxis Tulpenstrasse,"Tulpenstrasse 1A, 9533 Kirchberg SG",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/kirchberg/euo9/praxis-tulpenstrasse,Tulpenstrasse 1A,9533,Kirchberg SG
rappjmed AG,"Allmeindstrasse 5, 8645 Rapperswil-Jona",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/rapperswil-jona/eos6/rappjmed-ag,Allmeindstrasse 5,8645,Rapperswil-Jona
Tumor- und BrustZentrum Ostschweiz St. Gallen,"Rorschacher Strasse 286, 9016 St. Gallen",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/st-gallen/e77e/tumor-und-brustzentrum-ostschweiz-st-gallen,Rorschacher Strasse 286,9016,St. Gallen
Tumorzentrum ZeTuP Rapperswil-Jona,"Alte Jonastrasse 24, 8640 Rapperswil",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/rapperswil/eoxt/tumorzentrum-zetup-rapperswil-jona,Alte Jonastrasse 24,8640,Rapperswil
Ärzte im Zentrum,"Rathausstrasse 17, 8570 Weinfelden",Thurgau,https://www.onedoc.ch/de/medizinisches-zentrum/weinfelden/evd0/arzte-im-zentrum,Rathausstrasse 17,8570,Weinfelden
Ärztezentrum im Hamel,"Stickereistrasse 4, 9320 Arbon",Thurgau,https://www.onedoc.ch/de/medizinisches-zentrum/arbon/eves/arztezentrum-im-hamel,Stickereistrasse 4,9320,Arbon
Ärztezentrum Müllheim AG,"Hintere Gärten 8, 8555 Müllheim",Thurgau,https://www.onedoc.ch/de/medizinisches-zentrum/mullheim/emun/arztezentrum-mullheim-ag,Hintere Gärten 8,8555,Müllheim
Augenzentrum Frauenfeld,"Oberstadtstrasse 4, 8500 Frauenfeld",Thurgau,https://www.onedoc.ch/de/medizinisches-zentrum/frauenfeld/emvu/augenzentrum-frauenfeld,Oberstadtstrasse 4,8500,Frauenfeld
Augenzentrum Kreuzlingen,"Nationalstrasse 6, 8280 Kreuzlingen",Thurgau,https://www.onedoc.ch/de/medizinisches-zentrum/kreuzlingen/eveq/augenzentrum-kreuzlingen,Nationalstrasse 6,8280,Kreuzlingen
Augenzentrum ONO Weinfelden,"Marktstrasse 6, 8570 Weinfelden",Thurgau,https://www.onedoc.ch/de/medizinisches-zentrum/weinfelden/e1qu/augenzentrum-ono-weinfelden,Marktstrasse 6,8570,Weinfelden
Dr. med. Eric Schneider Arztpraxis am Bodensee,"Bahnhofstrasse 16, 8590 Romanshorn",Thurgau,https://www.onedoc.ch/de/medizinisches-zentrum/romanshorn/e0hs/dr-med-eric-schneider-arztpraxis-am-bodensee,Bahnhofstrasse 16,8590,Romanshorn
Hausarztzentrum Weinfelden,"Bankstrasse 2, 8570 Weinfelden",Thurgau,https://www.onedoc.ch/de/medizinisches-zentrum/weinfelden/emuj/hausarztzentrum-weinfelden,Bankstrasse 2,8570,Weinfelden
Kardiologie Weinfelden,"Rathausstrasse 11, 8570 Weinfelden",Thurgau,https://www.onedoc.ch/de/medizinisches-zentrum/weinfelden/evgm/kardiologie-weinfelden,Rathausstrasse 11,8570,Weinfelden
Medbase Amriswil,"Kirchstrasse 9, 8580 Sommeri",Thurgau,https://www.onedoc.ch/de/medizinisches-zentrum/sommeri/e8af/medbase-amriswil,Kirchstrasse 9,8580,Sommeri
Medbase Bischofszell,"Poststrasse 2, 9220 Bischofszell",Thurgau,https://www.onedoc.ch/de/medizinisches-zentrum/bischofszell/evg5/medbase-bischofszell,Poststrasse 2,9220,Bischofszell
Medbase Frauenfeld,"Unterer Graben 1, 8500 Frauenfeld",Thurgau,https://www.onedoc.ch/de/medizinisches-zentrum/frauenfeld/elhm/medbase-frauenfeld,Unterer Graben 1,8500,Frauenfeld
Medbase Kreuzlingen,"Brückenstrasse 11, 8280 Kreuzlingen",Thurgau,https://www.onedoc.ch/de/medizinisches-zentrum/kreuzlingen/eveg/medbase-kreuzlingen,Brückenstrasse 11,8280,Kreuzlingen
Medbase Weinfelden,"Marktplatz 3, 8570 Weinfelden",Thurgau,https://www.onedoc.ch/de/medizinisches-zentrum/weinfelden/evfr/medbase-weinfelden,Marktplatz 3,8570,Weinfelden
Medizinisches Zentrum Arbon,"Schlossgasse 4, 9320 Arbon",Thurgau,https://www.onedoc.ch/de/medizinisches-zentrum/arbon/eusf/medizinisches-zentrum-arbon,Schlossgasse 4,9320,Arbon
Medizinisches Zentrum Kemmental,"Alterswilerstrasse 9, 8573 Kemmental",Thurgau,https://www.onedoc.ch/de/medizinisches-zentrum/kemmental/evfp/medizinisches-zentrum-kemmental,Alterswilerstrasse 9,8573,Kemmental
Orthopädie am See,"Löwenstrasse 16, 8280 Kreuzlingen",Thurgau,https://www.onedoc.ch/de/medizinisches-zentrum/kreuzlingen/eve1/orthopadie-am-see,Löwenstrasse 16,8280,Kreuzlingen
Praxis Dr. med. Stäheli Hansruedi,"Alterswilerstrasse 9, 8573 Kemmental",Thurgau,https://www.onedoc.ch/de/medizinisches-zentrum/kemmental/evhg/praxis-dr-med-staheli-hansruedi,Alterswilerstrasse 9,8573,Kemmental
Praxis im Klosterhof,"Klosterhofstrasse 1, 8280 Kreuzlingen",Thurgau,https://www.onedoc.ch/de/medizinisches-zentrum/kreuzlingen/evev/praxis-im-klosterhof,Klosterhofstrasse 1,8280,Kreuzlingen
Praxis Untermoos AG,"Untermoosstrasse 11, 8355 Aadorf",Thurgau,https://www.onedoc.ch/de/medizinisches-zentrum/aadorf/emps/praxis-untermoos-ag,Untermoosstrasse 11,8355,Aadorf
Schlossberg Ärztezentrum,"Schöntalweg 5, 8546 Islikon",Thurgau,https://www.onedoc.ch/de/medizinisches-zentrum/islikon/evf7/schlossberg-arztezentrum,Schöntalweg 5,8546,Islikon
Schlossberg Ärztezentrum AG,"Bahnhofstrasse 61, 8500 Frauenfeld",Thurgau,https://www.onedoc.ch/de/medizinisches-zentrum/frauenfeld/emoh/schlossberg-arztezentrum-ag,Bahnhofstrasse 61,8500,Frauenfeld
Schlossberg Ärztezentrum Mühli,"Mühle 2, 9548 Matzingen",Thurgau,https://www.onedoc.ch/de/medizinisches-zentrum/matzingen/eve2/schlossberg-arztezentrum-muhli,Mühle 2,9548,Matzingen
Vassiliki Bekou - Praxis Kreuzlingen,"Brückenstrasse 11, 8280 Kreuzlingen",Thurgau,https://www.onedoc.ch/de/medizinisches-zentrum/kreuzlingen/e1rv/vassiliki-bekou-praxis-kreuzlingen,Brückenstrasse 11,8280,Kreuzlingen
Ärztezentrum Adligenswil AG,"Im Zentrum 20, 6043 Adligenswil",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/adligenswil/eogx/arztezentrum-adligenswil-ag,Im Zentrum 20,6043,Adligenswil
Ärztezentrum Malters,"Luzernstrasse 45, 6102 Malters",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/malters/et0i/arztezentrum-malters,Luzernstrasse 45,6102,Malters
Ärztezentrum Schönbühl AG,"Langensandstrasse 23, 6005 Luzern",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/luzern/eogo/arztezentrum-schonbuhl-ag,Langensandstrasse 23,6005,Luzern
Ärztezentrum Seetal 11,"Seetalstrasse 11, 6020 Emmenbrücke",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/emmenbrucke/etye/arztezentrum-seetal-11,Seetalstrasse 11,6020,Emmenbrücke
Augenärzte Zentrum Luzern,"Bahnhofstrasse 7, 6003 Luzern",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/luzern/e72y/augenarzte-zentrum-luzern,Bahnhofstrasse 7,6003,Luzern
Augenärztezentrum Trotte,"Bahnhofstrasse 15, 6210 Sursee",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/sursee/etzq/augenarztezentrum-trotte,Bahnhofstrasse 15,6210,Sursee
Augenzentrum Willisau,"Ettiswilerstrasse 12/14, 6130 Willisau",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/willisau/eliz/augenzentrum-willisau,Ettiswilerstrasse 12/14,6130,Willisau
Botenhofpraxis AG,"Botenhofstrasse 4, 6205 Eich",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/eich/ezz1/botenhofpraxis-ag,Botenhofstrasse 4,6205,Eich
Centramed Lucerne,"Frankenstrasse 2, 6003 Luzern",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/luzern/etyw/centramed-lucerne,Frankenstrasse 2,6003,Luzern
Gesundheitszentrum Beromünster Spielmatte 1 Gunzwil,"Spielmatte 1, 6222 Gunzwil",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/gunzwil/etyg/gesundheitszentrum-beromunster-spielmatte-1-gunzwil,Spielmatte 1,6222,Gunzwil
GesundheitsZentrum Buttisholz AG,"Arigstrasse 17, 6018 Buttisholz",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/buttisholz/eodw/gesundheitszentrum-buttisholz-ag,Arigstrasse 17,6018,Buttisholz
Gesundheitszentrum Dr. Annen AG,"Bahnhofstrasse 24, 6037 Root",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/root/eogg/gesundheitszentrum-dr-annen-ag,Bahnhofstrasse 24,6037,Root
Gesundheitszentrum Escholzmatt,"Bahnhofstrasse 11, 6182 Escholzmatt",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/escholzmatt/etw1/gesundheitszentrum-escholzmatt,Bahnhofstrasse 11,6182,Escholzmatt
Gruppenpraxis Dr. P. und Th. Studer,"Bahnhofstrasse 4, 6170 Schüpfheim LU",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/schupfheim/ezxw/gruppenpraxis-dr-p-und-th-studer,Bahnhofstrasse 4,6170,Schüpfheim LU
gyn-zentrum Bahnhof,"Zentralstrasse 1, 6003 Luzern",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/luzern/et2k/gyn-zentrum-bahnhof,Zentralstrasse 1,6003,Luzern
gyn-zentrum Haldenstrasse,"Haldenstrasse 11, 6006 Luzern",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/luzern/ety7/gyn-zentrum-haldenstrasse,Haldenstrasse 11,6006,Luzern
Hausärzte Friedeck,"Bertiswilstrasse 26, 6023 Rothenburg",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/rothenburg/etxf/hausarzte-friedeck,Bertiswilstrasse 26,6023,Rothenburg
Löwenpraxis,"Zürichstrasse 12, 6004 Luzern",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/luzern/eocn/lowenpraxis,Zürichstrasse 12,6004,Luzern
Medbase Kriens Mattenhof,"Am Mattenhof 4, 6010 Kriens",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/kriens/et2c/medbase-kriens-mattenhof,Am Mattenhof 4,6010,Kriens
Medbase Luzern Allmend,"Zihlmattweg 46, 6005 Luzern",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/luzern/etzr/medbase-luzern-allmend,Zihlmattweg 46,6005,Luzern
medici aerztezentrum,"Sankt Urbanstrasse 8, 6144 Zell LU",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/zell/etxj/medici-aerztezentrum,Sankt Urbanstrasse 8,6144,Zell LU
Medizin360°,"Würzenbachstrasse 3, 6006 Luzern",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/luzern/ezws/medizin360,Würzenbachstrasse 3,6006,Luzern
Monvia Gesundheitszentrum Hochdorf - Monvia,"Brauiplatz 4, 6280 Hochdorf",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/hochdorf/etx8/monvia-gesundheitszentrum-hochdorf-monvia,Brauiplatz 4,6280,Hochdorf
Monvia Gesundheitszentrum Inwil,"Hauptstrasse 35, 6034 Inwil",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/inwil/etxt/monvia-gesundheitszentrum-inwil,Hauptstrasse 35,6034,Inwil
narkose.ch Meggen,"Huobmattstrasse 3, 6045 Meggen",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/meggen/et0p/narkose-ch-meggen,Huobmattstrasse 3,6045,Meggen
OnkoZentrum Luzern,"St. Anna-Strasse 32, 6006 Luzern",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/luzern/ety3/onkozentrum-luzern,St. Anna-Strasse 32,6006,Luzern
Orthopädische Klinik Luzern,"St. Anna-Strasse 32, 6006 Luzern",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/luzern/et10/orthopadische-klinik-luzern,St. Anna-Strasse 32,6006,Luzern
Pilatus Praxis,"Hallwilerweg 2, 6003 Luzern",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/luzern/etyz/pilatus-praxis,Hallwilerweg 2,6003,Luzern
Praxisgemeinschaft am Lindenberg,"Bahnhofstrasse 12d, 6285 Hitzkirch",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/hitzkirch/etwz/praxisgemeinschaft-am-lindenberg,Bahnhofstrasse 12d,6285,Hitzkirch
Städtlipraxis Sempach,"Hildisriederstrasse 6, 6204 Sempach",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/sempach/eogj/stadtlipraxis-sempach,Hildisriederstrasse 6,6204,Sempach
Swiss Medi Kids Luzern,"Seidenhofstrasse 9, 6003 Luzern",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/luzern/e26z/swiss-medi-kids-luzern,Seidenhofstrasse 9,6003,Luzern
Unimedica Praxis,"Spyr 20, 6017 Ruswil",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/ruswil/etwn/unimedica-praxis,Spyr 20,6017,Ruswil
