name,address,street,postal_code,city,canton,type,url
Dermatologie am See,"General-Wille-Strasse 59, 8706 Meilen",General-Wille-Strasse 59,8706,Meilen,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/meilen/ew38/dermatologie-am-see
Dermatologie Zentrum,"Zeltweg 67, 8032 Zürich",Zeltweg 67,8032,Zürich,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/ewf7/dermatologie-zentrum
Dermis - Hautklinik – Zürich - Seefeld,"Dufourstrasse 101, 8008 Zürich",Dufourstrasse 101,8008,Zürich,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/e70l/dermis-hautklinik-zurich-seefeld
Dialyse-Center Zimmerberg,"Weingartenstrasse 7, 8803 Rüschlikon",Weingartenstrasse 7,8803,Rüschlikon,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/ruschlikon/exin/dialyse-center-zimmerberg
die praxis für psychotherapie,"Untere Bahnhofstrasse 4, 8932 Mettmenstetten",Untere Bahnhofstrasse 4,8932,Mettmenstetten,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/mettmenstetten/ew9d/die-praxis-fur-psychotherapie
Die SehKlinik,"Mühlebachstrasse 25, 8008 Zürich",Mühlebachstrasse 25,8008,Zürich,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/ex9d/die-sehklinik
Die SehKlinik,"Bahnhofstrasse 126, 8620 Wetzikon",Bahnhofstrasse 126,8620,Wetzikon,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/wetzikon/ewrz/die-sehklinik
Doktorhuus Bachenbülach,"Grabenstrasse 4b, 8184 Bachenbülach",Grabenstrasse 4b,8184,Bachenbülach,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bachenbulach/e823/doktorhuus-bachenbulach
Doktorhuus Mönchaltorf,"Lindhofstrasse 7, 8617 Mönchaltorf",Lindhofstrasse 7,8617,Mönchaltorf,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/monchaltorf/ewqb/doktorhuus-monchaltorf
Doktorhuus Praxis Forch,"Aeschstrasse 8a, 8127 Forch",Aeschstrasse 8a,8127,Forch,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/forch/ewuz/doktorhuus-praxis-forch
Doktorhuus Praxis Knonau,"Schlossmattstrasse 28, 8934 Knonau",Schlossmattstrasse 28,8934,Knonau,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/knonau/e8uc/doktorhuus-praxis-knonau
Doktorhuus Praxis Lufingen,"Moosbrunnenstrasse 14, 8426 Lufingen",Moosbrunnenstrasse 14,8426,Lufingen,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/lufingen/ew3k/doktorhuus-praxis-lufingen
Doktorhuus Praxis Zürich-Affoltern,"Wehntalerstrasse 453a, 8046 Zürich",Wehntalerstrasse 453a,8046,Zürich,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/exau/doktorhuus-praxis-zurich-affoltern
Doktorhuus Schlieren,"Zürcherstrasse 4, 8952 Schlieren",Zürcherstrasse 4,8952,Schlieren,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/schlieren/eba3q/doktorhuus-schlieren
Dorfpraxis Bonstetten,"Chilestrasse 11, 8906 Bonstetten",Chilestrasse 11,8906,Bonstetten,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bonstetten/ew1s/dorfpraxis-bonstetten
Dorfpraxis Rüschlikon,"Vordere Dorfstrasse 14, 8803 Rüschlikon",Vordere Dorfstrasse 14,8803,Rüschlikon,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/ruschlikon/epp6/dorfpraxis-ruschlikon
Double Check,"Zolliker Strasse 60, 8702 Zollikon",Zolliker Strasse 60,8702,Zollikon,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zollikon/ex3h/double-check
Dr.med. A. Hunsicker-Schneider | Schwerpunkt Viszeralchirurgie,"Hottingerstrasse 14, 8032 Zürich",Hottingerstrasse 14,8032,Zürich,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/ewlu/dr-med-a-hunsicker-schneider-schwerpunkt-viszeralchirurgie
Dr. med. Jasminka Kunz & Dr. med. Alexander Landolt,"Bleicherweg 52 / Ecke Stockerstrasse, 8002 Zürich",Bleicherweg 52 / Ecke Stockerstrasse,8002,Zürich,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/ew9v/dr-med-jasminka-kunz-dr-med-alexander-landolt
Dr. Patrice Holzer,"Rössligasse 1, 8484 Weisslingen",Rössligasse 1,8484,Weisslingen,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/weisslingen/eutf/dr-patrice-holzer
DRT Medical GmbH - Praxis Adliswil,"Kilchbergstrasse 6, 8134 Adliswil",Kilchbergstrasse 6,8134,Adliswil,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/adliswil/ew1p/drt-medical-gmbh-praxis-adliswil
Dr. Volpov,"Untere Rheingasse 3, 8245 Feuerthalen",Untere Rheingasse 3,8245,Feuerthalen,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/feuerthalen/eudz/dr-volpov
DZW - Zürich Nord (Oerlikon),"Hofwiesenstrasse 350, 8050 Zürich",Hofwiesenstrasse 350,8050,Zürich,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/exap/dzw-zurich-nord-oerlikon
"Ebovis Augenpraxis in der mediX altstetten, 3. Stock, Zimmer Y","Hohlstrasse 556, 8048 Zürich",Hohlstrasse 556,8048,Zürich,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/ewvw/ebovis-augenpraxis-in-der-medix-altstetten-3-stock-zimmer-y
ELZA Institute,"Webereistrasse 2, 8953 Dietikon",Webereistrasse 2,8953,Dietikon,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/dietikon/exjy/elza-institute
Facharztpraxis klein-gross,"Adlerstrasse 1, 8600 Dübendorf",Adlerstrasse 1,8600,Dübendorf,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/dubendorf/etqe/facharztpraxis-klein-gross
Fauenpraxis 55,"Sonneggstrasse 55, 8006 Zürich",Sonneggstrasse 55,8006,Zürich,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/ewot/fauenpraxis-55
FineEsthetics Clinic Bellevue,"Sankt Urbangasse 4, 8001 Zürich",Sankt Urbangasse 4,8001,Zürich,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/e261/fineesthetics-clinic-bellevue
FineEsthetics Clinic Glatt,"Neue Winterthurerstrasse 99, 8304 Wallisellen",Neue Winterthurerstrasse 99,8304,Wallisellen,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/wallisellen/e262/fineesthetics-clinic-glatt
Fliegerärztliches Institut,"Bettlistrasse 16, 8600 Dübendorf",Bettlistrasse 16,8600,Dübendorf,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/dubendorf/ewzp/fliegerarztliches-institut
focus on spine Winterthur,"Stadthausstrasse 12, 8400 Winterthur",Stadthausstrasse 12,8400,Winterthur,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/winterthur/euv0/focus-on-spine-winterthur
Frauenambulatorium,"Mattengasse 27, 8005 Zürich",Mattengasse 27,8005,Zürich,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/epnx/frauenambulatorium
Frauenarzt Bellevue Dr. med. Andrés Uzeda,"Theaterstrasse 18, 8001 Zürich",Theaterstrasse 18,8001,Zürich,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/e3oe/frauenarzt-bellevue-dr-med-andres-uzeda
Frauenarztpraxis Dielsdorf,"Früeblistrasse 3, 8157 Dielsdorf",Früeblistrasse 3,8157,Dielsdorf,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/dielsdorf/ew5e/frauenarztpraxis-dielsdorf
Frauenarztpraxis Drs. Eichler,"Universitätstrasse 120, 8006 Zürich",Universitätstrasse 120,8006,Zürich,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/ew1h/frauenarztpraxis-drs-eichler
Frauenarztpraxis Dr. Vollenweider,"Bergstrasse 37, 8708 Männedorf",Bergstrasse 37,8708,Männedorf,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/mannedorf/ewm9/frauenarztpraxis-dr-vollenweider
Frauenarztpraxis Uster,"Freie Strasse 44, 8610 Uster",Freie Strasse 44,8610,Uster,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/uster/ewxg/frauenarztpraxis-uster
Frauenarztpraxis Zollikon,"Alte Landstrasse 112, 8702 Zollikon",Alte Landstrasse 112,8702,Zollikon,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zollikon/ew6s/frauenarztpraxis-zollikon
Frauenarzt Zürich Stadelhofen,"Stadelhoferstrasse 8, 8001 Zürich",Stadelhoferstrasse 8,8001,Zürich,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/ex3g/frauenarzt-zurich-stadelhofen
Frauenpraxis Affoltern,"Bahnhofplatz 11, 8910 Affoltern am Albis",Bahnhofplatz 11,8910,Affoltern am Albis,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/affoltern-am-albis/ewpj/frauenpraxis-affoltern
Frauenpraxis Bülach,"Kasernenstrasse 8, 8180 Bülach",Kasernenstrasse 8,8180,Bülach,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bulach/e3ue/frauenpraxis-bulach
Frauenpraxis Dres. Ohlsson und Dedial,"Lindstrasse 40, 8400 Winterthur",Lindstrasse 40,8400,Winterthur,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/winterthur/ewjh/frauenpraxis-dres-ohlsson-und-dedial
Frauenpraxis Dr. med. Michaela Schmid,"Forchstrasse 289, 8008 Zürich",Forchstrasse 289,8008,Zürich,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/e3ym/frauenpraxis-dr-med-michaela-schmid
Frauenpraxis Fischer und Ostapiuk,"Dorfstrasse 44, 8630 Rüti ZH",Dorfstrasse 44,8630,Rüti ZH,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/ruti/ewtg/frauenpraxis-fischer-und-ostapiuk
Frauenpraxis Lindspitz,"Lindstrasse 40, 8400 Winterthur",Lindstrasse 40,8400,Winterthur,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/winterthur/ebbbg/frauenpraxis-lindspitz
Frauenpraxis Regensdorf,"Holenbachstrasse 3, 8105 Regensdorf",Holenbachstrasse 3,8105,Regensdorf,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/regensdorf/ew81/frauenpraxis-regensdorf
Frauenpraxis Stäfa,"Häldelistrasse 9, 8712 Stäfa",Häldelistrasse 9,8712,Stäfa,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/stafa/ewvu/frauenpraxis-stafa
Frauenpraxis Thalwil,"Florastrasse 14, 8800 Thalwil",Florastrasse 14,8800,Thalwil,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/thalwil/ewu3/frauenpraxis-thalwil
Frauenpraxis Thalwil,"Gotthardstrasse 18, 8800 Thalwil",Gotthardstrasse 18,8800,Thalwil,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/thalwil/ewpn/frauenpraxis-thalwil
Frauenpraxis Uster,"Uster-West 32, 8610 Uster",Uster-West 32,8610,Uster,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/uster/ewzx/frauenpraxis-uster
Functiomed,"Langgrütstrasse 112, 8047 Zürich",Langgrütstrasse 112,8047,Zürich,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/ewsj/functiomed
Fusschirurgie Zürich,"Bahnhofstrasse 56, 8001 Zürich",Bahnhofstrasse 56,8001,Zürich,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/ew6a/fusschirurgie-zurich
Gartenhofpraxis Richterswil,"Seestrasse 17b, 8805 Richterswil",Seestrasse 17b,8805,Richterswil,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/richterswil/ew5d/gartenhofpraxis-richterswil
Gastroenterologie im Zentrum,"Kasernenstrasse 1, 8180 Bülach",Kasernenstrasse 1,8180,Bülach,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bulach/exxy/gastroenterologie-im-zentrum
Gastroenterologie Praxis Limmattower,"Ueberlandstrasse 18, 8953 Dietikon",Ueberlandstrasse 18,8953,Dietikon,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/dietikon/exjh/gastroenterologie-praxis-limmattower
Gastropark,"Seestrasse 90, 8002 Zürich",Seestrasse 90,8002,Zürich,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/exel/gastropark
Gastropraxis am See,"General-Wille-Strasse 59, 8706 Meilen",General-Wille-Strasse 59,8706,Meilen,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/meilen/ewur/gastropraxis-am-see
gastropraxis Bülach,"Bahnhofstrasse 22, 8180 Bülach",Bahnhofstrasse 22,8180,Bülach,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bulach/exq4/gastropraxis-bulach
GastroPraxis Enge,"Lavaterstrasse 40, 8002 Zürich",Lavaterstrasse 40,8002,Zürich,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/ew5b/gastropraxis-enge
GastroZentrum Hirslanden,"Witellikerstrasse 40, 8008 Zürich",Witellikerstrasse 40,8008,Zürich,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/exnc/gastrozentrum-hirslanden
Gemeinschaftspraxis 75,"Badenerstrasse 75, 8004 Zürich",Badenerstrasse 75,8004,Zürich,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/exvi/gemeinschaftspraxis-75
Gemeinschaftspraxis am Dorfplatz,"Schlossmattstrasse 28, 8934 Knonau",Schlossmattstrasse 28,8934,Knonau,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/knonau/ewnn/gemeinschaftspraxis-am-dorfplatz
Gemeinschaftspraxis am Etzbergpark,"Etzbergweg 2, 8405 Winterthur",Etzbergweg 2,8405,Winterthur,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/winterthur/exet/gemeinschaftspraxis-am-etzbergpark
Gemeinschaftspraxis Baurwiese,"Albisriederstrasse 80, 8003 Zürich",Albisriederstrasse 80,8003,Zürich,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/ewoq/gemeinschaftspraxis-baurwiese
Gemeinschaftspraxis Bülach,"Kasernenstrasse 33, 8180 Bülach",Kasernenstrasse 33,8180,Bülach,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bulach/ewv7/gemeinschaftspraxis-bulach
Gemeinschaftspraxis Bülach Süd,"Feldstrasse 60, 8180 Bülach",Feldstrasse 60,8180,Bülach,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bulach/ewga/gemeinschaftspraxis-bulach-sud
Gemeinschaftspraxis Dietlikerstrasse 44,"Dietlikerstrasse 44, 8302 Kloten",Dietlikerstrasse 44,8302,Kloten,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/kloten/exm8/gemeinschaftspraxis-dietlikerstrasse-44
Gemeinschaftspraxis Felsenrain,"Schaffhauserstrasse 432, 8050 Zürich",Schaffhauserstrasse 432,8050,Zürich,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/epuh/gemeinschaftspraxis-felsenrain
Gemeinschaftspraxis für Gynäkologie und Geburtshilfe,"Witikonerstrasse 289, 8053 Zürich",Witikonerstrasse 289,8053,Zürich,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/ewo8/gemeinschaftspraxis-fur-gynakologie-und-geburtshilfe
Gemeinschaftspraxis für Innere Medizin,"Schiffliweg 7, 8700 Küsnacht",Schiffliweg 7,8700,Küsnacht,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/kusnacht/ewu8/gemeinschaftspraxis-fur-innere-medizin
Gemeinschaftspraxis Glattbrugg,"Wallisellerstrasse 11, 8152 Glattbrugg",Wallisellerstrasse 11,8152,Glattbrugg,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/glattbrugg/ew3g/gemeinschaftspraxis-glattbrugg
Gemeinschaftspraxis Leepünt,"Leepüntstrasse 18, 8600 Dübendorf",Leepüntstrasse 18,8600,Dübendorf,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/dubendorf/ew7l/gemeinschaftspraxis-leepunt
Gemeinschaftspraxis Oberweningen,"Chlupfwisstrasse 34, 8165 Oberweningen",Chlupfwisstrasse 34,8165,Oberweningen,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/oberweningen/ew89/gemeinschaftspraxis-oberweningen
Gemeinschaftspraxis PIONIERPARK,"Zürcherstrasse 7 Pionierpark, 8400 Winterthur",Zürcherstrasse 7 Pionierpark,8400,Winterthur,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/winterthur/ej6x/gemeinschaftspraxis-pionierpark
Gemeinschaftspraxis Rössligasse,"Rössligasse 11, 8180 Bülach",Rössligasse 11,8180,Bülach,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bulach/exh4/gemeinschaftspraxis-rossligasse
Gemeinschaftspraxis Vordergasse 9,"Vordergasse 9, 8353 Elgg",Vordergasse 9,8353,Elgg,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/elgg/exbm/gemeinschaftspraxis-vordergasse-9
Gemeinschaftspraxis Wiesendangen,"Schulstrasse 8c, 8542 Wiesendangen",Schulstrasse 8c,8542,Wiesendangen,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/wiesendangen/ewp9/gemeinschaftspraxis-wiesendangen
Gemeinschaftspraxis Züri Nord,"Schulstrasse 37, 8050 Zürich",Schulstrasse 37,8050,Zürich,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/ewo9/gemeinschaftspraxis-zuri-nord
Gesundheit im Zentrum,"Kirchgasse 1, 8320 Fehraltorf",Kirchgasse 1,8320,Fehraltorf,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/fehraltorf/ewz5/gesundheit-im-zentrum
Gesundheitshalt Praxisgemeinschaft,"Bahnhofstrasse 5, 8953 Dietikon",Bahnhofstrasse 5,8953,Dietikon,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/dietikon/ewtz/gesundheitshalt-praxisgemeinschaft
Glattaler Praxis,"Adlerstrasse 1, 8600 Dübendorf",Adlerstrasse 1,8600,Dübendorf,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/dubendorf/ew1c/glattaler-praxis
GO 87- Praxis für Gynäkologie & Geburtshilfe,"Goldbrunnenstrasse 87, 8055 Zürich",Goldbrunnenstrasse 87,8055,Zürich,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/e9di/go-87-praxis-fur-gynakologie-geburtshilfe
Gruppenpraxis,"Obergasse 19, 8400 Winterthur",Obergasse 19,8400,Winterthur,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/winterthur/epl1/gruppenpraxis
Gruppenpraxis,"Bederstrasse 51, 8002 Zürich",Bederstrasse 51,8002,Zürich,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/epmh/gruppenpraxis
Gruppenpraxis Altstetterstrasse 118,"Altstetterstrasse 118, 8048 Zürich",Altstetterstrasse 118,8048,Zürich,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/ewp2/gruppenpraxis-altstetterstrasse-118
Gruppenpraxis Dr. Ansel / Dr. Hranac / Dr. Mentzel / Dr. Schaub / Dr. Zehnder,"Bahnhofplatz 5, 8400 Winterthur",Bahnhofplatz 5,8400,Winterthur,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/winterthur/exbv/gruppenpraxis-dr-ansel-dr-hranac-dr-mentzel-dr-schaub-dr-zehnder
Gruppenpraxis Dr. Aslan / Dr. Gruhler,"Riedtlistrasse 1, 8006 Zürich",Riedtlistrasse 1,8006,Zürich,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/epin/gruppenpraxis-dr-aslan-dr-gruhler
Gruppenpraxis Dr. A. und. Z. Bokor,"Kaiserstuhlerstrasse 52, 8187 Weiach",Kaiserstuhlerstrasse 52,8187,Weiach,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/weiach/ewy6/gruppenpraxis-dr-a-und-z-bokor
Gruppenpraxis Dr. Bächtold / Dr. Reger,"Liebestrasse 1, 8400 Winterthur",Liebestrasse 1,8400,Winterthur,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/winterthur/epr7/gruppenpraxis-dr-bachtold-dr-reger
Gruppenpraxis Dr. Baranec / Dr. Kappeler,"Hauptstrasse 2, 8477 Oberstammheim",Hauptstrasse 2,8477,Oberstammheim,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/oberstammheim/exl7/gruppenpraxis-dr-baranec-dr-kappeler
Gruppenpraxis Dr. Bäuerle / Dr. Voigt,"Schachenstrasse 4, 8907 Wettswil",Schachenstrasse 4,8907,Wettswil,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/wettswil/epqo/gruppenpraxis-dr-bauerle-dr-voigt
Gruppenpraxis Dr. Bellorini / Dr. Schmidt,"Ziegelstrasse 2, 8038 Zürich",Ziegelstrasse 2,8038,Zürich,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/epla/gruppenpraxis-dr-bellorini-dr-schmidt
Gruppenpraxis Dr. Bernheim / Dr. Hoff,"Asylstrasse 82, 8032 Zürich",Asylstrasse 82,8032,Zürich,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/epub/gruppenpraxis-dr-bernheim-dr-hoff
Gruppenpraxis Dr. Bonfiglio-Kägi / Dr. Grete-Wenger / Dr. Kägi Bonfiglio,"Heuackerstrasse 3, 8135 Langnau am Albis",Heuackerstrasse 3,8135,Langnau am Albis,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/langnau-am-albis/ew7u/gruppenpraxis-dr-bonfiglio-kagi-dr-grete-wenger-dr-kagi-bonfiglio
Gruppenpraxis Dr. Bonsaver Meier / Dr. Kisgyörgy,"In der Fadmatt 112, 8902 Urdorf",In der Fadmatt 112,8902,Urdorf,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/urdorf/exc6/gruppenpraxis-dr-bonsaver-meier-dr-kisgyorgy
Gruppenpraxis Dr. Brandenberger / Dr. Brandenberger,"Bergstrasse 37, 8708 Männedorf",Bergstrasse 37,8708,Männedorf,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/mannedorf/eprt/gruppenpraxis-dr-brandenberger-dr-brandenberger
Gruppenpraxis Dr. Broger / Dr. Ulmer,"Zolliker Strasse 79, 8702 Zollikon",Zolliker Strasse 79,8702,Zollikon,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zollikon/ewzj/gruppenpraxis-dr-broger-dr-ulmer
Gruppenpraxis Dr. Buri / Dr. Stephan / Dr. Tasci-Buck,"Schönenwerdstrasse 7, 8902 Urdorf",Schönenwerdstrasse 7,8902,Urdorf,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/urdorf/ewtw/gruppenpraxis-dr-buri-dr-stephan-dr-tasci-buck
Gruppenpraxis Dr. Bürklin / Dr. Geiger,"Minervastrasse 13, 8032 Zürich",Minervastrasse 13,8032,Zürich,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/ew3q/gruppenpraxis-dr-burklin-dr-geiger
Gruppenpraxis Dr. Cerletti / Dr. Schlegel / Dr. Spillmann,"Olgastrasse 6, 8001 Zürich",Olgastrasse 6,8001,Zürich,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/ewpb/gruppenpraxis-dr-cerletti-dr-schlegel-dr-spillmann
Gruppenpraxis Dr. Chassé / Dr. Eriksson-Durrer,"Witikonerstrasse 15, 8032 Zürich",Witikonerstrasse 15,8032,Zürich,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/epu7/gruppenpraxis-dr-chasse-dr-eriksson-durrer
Gruppenpraxis Dr. Dätwyler / Dr. Meister,"Löwenstrasse 17, 8953 Dietikon",Löwenstrasse 17,8953,Dietikon,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/dietikon/exhc/gruppenpraxis-dr-datwyler-dr-meister
Gruppenpraxis Dr. Deseö / Dr. Deseö-Schütz / Dr. Lorger,"Dufourstrasse 143, 8008 Zürich",Dufourstrasse 143,8008,Zürich,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/eppp/gruppenpraxis-dr-deseo-dr-deseo-schutz-dr-lorger
Gruppenpraxis Dr. Diener / Dr. Steger,"Falkenstrasse 26, 8008 Zürich",Falkenstrasse 26,8008,Zürich,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/exp7/gruppenpraxis-dr-diener-dr-steger
Gruppenpraxis Dr. Djahanschahi / Dr. Djahanschahi,"Zeunerstrasse 19, 8037 Zürich",Zeunerstrasse 19,8037,Zürich,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/epoo/gruppenpraxis-dr-djahanschahi-dr-djahanschahi
Gruppenpraxis Dr. Doldt-Damann / Dr. Zimmermann-Hösli,"Trichtenhauser Strasse 24, 8125 Zollikerberg",Trichtenhauser Strasse 24,8125,Zollikerberg,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zollikerberg/ewx8/gruppenpraxis-dr-doldt-damann-dr-zimmermann-hosli
Gruppenpraxis Dr. Doromond / Dr. Fröhlich / Dr. Peter,"Zürcherstrasse 6, 8142 Uitikon Waldegg",Zürcherstrasse 6,8142,Uitikon Waldegg,Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/uitikon-waldegg/ew25/gruppenpraxis-dr-doromond-dr-frohlich-dr-peter
