name,address,street,postal_code,city,canton,phone_number,professions,url,official_website,Zuweisung,Keywords,google_search_url
Augen Zürichberg,"Zürichbergstrasse 34, 8044 Zürich",Zürichbergstrasse 34,8044,Zürich,Zürich,044 262 55 50,"Augenheilkunde, Altersbedingte Makuladegeneration | AMD, Glaukom | Grüner Star, Katarakt | Grauer Star, Pädiatrische Ophthalmologie, Trockene Augen, Vorsorgeuntersuchung Diabetische Retinopathie",https://www.onedoc.ch/de/medizinische-praxis/zurich/ebag3/augen-zurichberg,https://augenzuerich.ch/,0,,https://www.google.ch/search?q=Augen+Zürichberg
AVA Gyn GmbH,"Unterrietstrasse 2A, 8152 Opfikon",Unterrietstrasse 2A,8152,Opfikon,Zürich,044 552 24 40,"Gynäkologie und Geburtshilfe, Brustkrebs | Mammakarzinom, Gebärmutterkrebs | Gebärmutterkarzinom, Harninkontinenz | Blasenschwäche, Kindergynäkologie | Jugendgynäkologie, Kinderwunsch | Fertilitätsbehandlung, Schwangerschaftsultraschall, Schwangerschaftsvorsorge | Schwangerschaftsuntersuchung, Verhütung, Vorsorgeuntersuchung Brustkrebs, Vorsorgeuntersuchung Humane Papillomaviren (HPV) | PAP Abstrich, Wechseljahre | Menopause",https://www.onedoc.ch/de/medizinische-praxis/opfikon/e786/ava-gyn-gmbh,https://www.avagyn.ch/,0,,https://www.google.ch/search?q=AVA+Gyn+GmbH+Opfikon
Balance Clinic,"Nüschelerstrasse 49, 8001 Zürich",Nüschelerstrasse 49,8001,Zürich,Zürich,044 577 63 50,"HNO (Hals-, Nasen-, Ohrenheilkunde), Neurologie",https://www.onedoc.ch/de/medizinische-praxis/zurich/ex2n/balance-clinic,https://www.balanceclinic.ch/,0,,https://www.google.ch/search?q=Balance+Clinic+Zürich
BEAUTYCLINIC | LIPOCLINIC | VENENCLINIC - Zürich,"Badenerstrasse 29, 8004 Zürich",Badenerstrasse 29,8004,Zürich,Zürich,043 243 31 18,"Kosmetik, Venenheilkunde, Ästhetische Medizin, Anti-Falten-Behandlung, Ausmessen von Kompressionsstrümpfen, Behandlung von Narben, Behandlung von Pigmentflecken, Body Lift, Brustrekonstruktion, Durchblutungsstörung, Endermologie | LPG, Entfernung von Muttermalen | Naevus Exzision, Fettabsaugung | Liposuktion, Gefässspezialist, Gefässultraschall | Duplexsonographie | Gefässdoppler, Haarentfernung mit Lichtimpulsen, Hydrafaciale Behandlung, Hyperhidrose | Übermässiges Schwitzen, Infusionstherapie | Drip spa, Injektion von Botulinumtoxin | Botox, Injektion von Hyaluronsäure, Krampfadern | Besenreiser | Varikosis | Varikose, Kryolipolyse, Mastektomie | Brustentfernung, Microneedling, Peeling, Tattooentfernung, Thrombose | Tiefe Venenthrombose (TVT), Venenentzündung | Phlebitis, Venenstripping | Varizenstripping, Ästhetischer Laser",https://www.onedoc.ch/de/medizinische-praxis/zurich/eba5t/beautyclinic-lipoclinic-venenclinic-zurich,https://thebeautyclinic.com/,0,,https://www.google.ch/search?q=BEAUTYCLINIC+|+LIPOCLINIC+|+VENENCLINIC+-+Zürich
Bellevue Esthetics Zürich,"Theaterstrasse 14, 8001 Zürich",Theaterstrasse 14,8001,Zürich,Zürich,044 262 11 99,"Dermatologie und Venerologie, Ästhetische Medizin, Anti-Falten-Behandlung, Hyperhidrose | Übermässiges Schwitzen, Injektion von Botulinumtoxin | Botox, Injektion von plättchenreichem Plasma | PRP | Vampire Lift, Mesotherapie",https://www.onedoc.ch/de/medizinische-praxis/zurich/exu9/bellevue-esthetics-zurich,https://www.bellevue-esthetics.ch/,0,,https://www.google.ch/search?q=Bellevue+Esthetics+Zürich
Bellevue Medical Center,"Rämistrasse 4, 8001 Zürich",Rämistrasse 4,8001,Zürich,Zürich,044 240 14 54,"Augenchirurgie, Augenheilkunde, Blepharoplastik | Augenlidchirurgie, Katarakt-Chirurgie | Grauer Star-Operation, Lasik | Augenlaserbehandlung",https://www.onedoc.ch/de/medizinische-praxis/zurich/e63h/bellevue-medical-center,https://www.bellevue-medicalcenter.com/,0,,https://www.google.ch/search?q=Bellevue+Medical+Center+Zürich
"Biesgen Plastic Surgery, Dr. med. Thomas Biesgen","Beethovenstrasse 3, 8002 Zürich",Beethovenstrasse 3,8002,Zürich,Zürich,043 818 52 55,"Plastische, rekonstruktive und ästhetische Chirurgie",https://www.onedoc.ch/de/medizinische-praxis/zurich/ebbgm/biesgen-plastic-surgery-dr-med-thomas-biesgen,https://dr-biesgen.ch/,0,,"https://www.google.ch/search?q=Biesgen+Plastic+Surgery,+Dr.+med.+Thomas+Biesgen+Zürich"
"Birchler Peter, FMH Psychiatrie und Psychotherapie","Limmattalstrasse 275, 8049 Zürich",Limmattalstrasse 275,8049,Zürich,Zürich,044 342 09 10,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/zurich/epko/birchler-peter-fmh-psychiatrie-und-psychotherapie,https://www.onedoc.ch/de/medizinische-praxis/zurich/epko/birchler-peter-fmh-psychiatrie-und-psychotherapie,0,,"https://www.google.ch/search?q=Birchler+Peter,+FMH+Psychiatrie+und+Psychotherapie+Zürich"
Bonamed - Familienpraxis Albisriederdörfli,"Albisriederstrasse 358, 8047 Zürich",Albisriederstrasse 358,8047,Zürich,Zürich,044 491 56 57,"Allgemeine Innere Medizin, Blutentnahme | Blutprobe, Verkehrsmedizinische Kontrolluntersuchung STUFE 1, Vorsorgeuntersuchung | Check up",https://www.onedoc.ch/de/medizinische-praxis/zurich/ebbg0/bonamed-familienpraxis-albisriederdorfli,https://www.praxis-albisriederdoerfli.ch/team/,0,,https://www.google.ch/search?q=Bonamed+-+Familienpraxis+Albisriederdörfli+Zürich
Bonamed - Familienpraxis Albisriederdörfli Kinder- und Jugendmedizin,"Wydlerweg 21, 8047 Zürich",Wydlerweg 21,8047,Zürich,Zürich,044 491 56 57,"Pädiatrie, Audiogramm, Aufmerksamkeitsdefizit | Hyperaktivitätsstörung | ADHS, Entwicklungsbegleitung, Impfungen bei Kindern | Impfungen bei Säuglingen | Impfberatung Pädiatrie, Schuluntersuch | Schuleingangsuntersuch, Spirometrie | Lungenfunktionstest | Lungenfunktionsprüfung | Lufu, Vorsorgeuntersuchung bei Kindern | Pädiatrische Vorsorgeuntersuchung | Entwicklungskontrolle",https://www.onedoc.ch/de/medizinische-praxis/zurich/ebbqs/bonamed-familienpraxis-albisriederdorfli-kinder-und-jugendmedizin,https://www.bonamed.ch/,0,,https://www.google.ch/search?q=Bonamed+-+Familienpraxis+Albisriederdörfli+Kinder-+und+Jugendmedizin+Zürich
Bonamed - Hausarztpraxis am Sonnenberg,"Alte Hedingerstrasse 15, 8910 Affoltern am Albis",Alte Hedingerstrasse 15,8910,Affoltern am Albis,Zürich,044 761 63 34,"Hausarztmedizin (Allgemeinmedizin), Sportmedizin, Impfberatung, Präoperative Untersuchung, Schuluntersuch | Schuleingangsuntersuch, Tauglichkeitsuntersuchung für das Sporttauchen, Verkehrsmedizinische Kontrolluntersuchung STUFE 1, Verkehrsmedizinische Kontrolluntersuchung STUFE 2, Vorsorgeuntersuchung | Check up",https://www.onedoc.ch/de/medizinische-praxis/affoltern-am-albis/e9v0/bonamed-hausarztpraxis-am-sonnenberg,,0,,https://www.google.ch/search?q=Bonamed+-+Hausarztpraxis+am+Sonnenberg+Affoltern+am+Albis
Bonamed - Hausarztpraxis Eidmatt,"Eintrachtstrasse 16, 8820 Wädenswil",Eintrachtstrasse 16,8820,Wädenswil,Zürich,044 783 96 99,"Tropen- und Reisemedizin, Aktualisierung des Impfbuchs, Gelbfieber-Impfung, Hepatitis A/B Impfung, Impfberatung, Reiseberatung, Tollwutimpfung",https://www.onedoc.ch/de/medizinische-praxis/wadenswil/eba6s/bonamed-hausarztpraxis-eidmatt,https://www.praxis-eidmatt.ch/,0,,https://www.google.ch/search?q=Bonamed+-+Hausarztpraxis+Eidmatt+Wädenswil
BrainARC Zürich Prof. med. Eich-Höchli Dominique,"Turnerstrasse 26, 8006 Zürich",Turnerstrasse 26,8006,Zürich,Zürich,043 321 85 35,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/zurich/ew1e/brainarc-zurich-prof-med-eich-hochli-dominique,https://www.brainarc-zurich.ch/about,0,,https://www.google.ch/search?q=BrainARC+Zürich+Prof.+med.+Eich-Höchli+Dominique
"Braunschweig Michael, FMH Psychiatrie und Psychotherapie","Weinbergstrasse 20, 8001 Zürich",Weinbergstrasse 20,8001,Zürich,Zürich,044 201 69 25,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/zurich/eplc/braunschweig-michael-fmh-psychiatrie-und-psychotherapie,https://www.onedoc.ch/de/medizinische-praxis/zurich/eplc/braunschweig-michael-fmh-psychiatrie-und-psychotherapie,0,,"https://www.google.ch/search?q=Braunschweig+Michael,+FMH+Psychiatrie+und+Psychotherapie+Zürich"
CALDA Practice | Dr. med. Claudia M. Elsig,"Zürichstrasse 139, 8700 Küsnacht",Zürichstrasse 139,8700,Küsnacht,Zürich,044 222 00 80,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/kusnacht/ew1j/calda-practice-dr-med-claudia-m-elsig,https://caldapractice.com/team/dr-med-claudia-m-elsig/,0,,https://www.google.ch/search?q=CALDA+Practice+|+Dr.+med.+Claudia+M.+Elsig+Küsnacht
CentralGyn AG,"Stampfenbachstrasse 7, 8001 Zürich",Stampfenbachstrasse 7,8001,Zürich,Zürich,044 261 47 70,"Gynäkologie und Geburtshilfe, Zytopathologie, Die Pille danach, Familienplanung, Geburt, Harnwegsinfektion | Zystitis | Blasenentzündung, Hormonanalyse, Kinderwunsch | Fertilitätsbehandlung, Schwangerschaftsultraschall, Schwangerschaftsvorsorge | Schwangerschaftsuntersuchung, Sexuell übertragbare Krankheiten | Sexuell übertragbare Infektionen (STD/STI), Spirale | Spiraleinlage | Intrauterinpessar (IUP), Verhütung, Vorsorgeuntersuchung Brustkrebs, Vorsorgeuntersuchung Humane Papillomaviren (HPV) | PAP Abstrich, Vorsorgeuntersuchung | Check up, Wechseljahre | Menopause",https://www.onedoc.ch/de/medizinische-praxis/zurich/exjk/centralgyn-ag,https://www.centralgyn.ch/,0,,https://www.google.ch/search?q=CentralGyn+AG+Zürich
CheckIn Zollhaus,"Zollstrasse 121, 8005 Zürich",Zollstrasse 121,8005,Zürich,Zürich,044 500 46 46,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/zurich/exfi/checkin-zollhaus,https://mycheckin.ch/,0,,https://www.google.ch/search?q=CheckIn+Zollhaus+Zürich
Chiropraktik am Stadelhofen,"Stadelhoferstrasse 26, 8001 Zürich",Stadelhoferstrasse 26,8001,Zürich,Zürich,044 251 50 10,Chiropraktik,https://www.onedoc.ch/de/medizinische-praxis/zurich/exgd/chiropraktik-am-stadelhofen,https://www.chiropraktikstadelhofen.ch/,0,,https://www.google.ch/search?q=Chiropraktik+am+Stadelhofen+Zürich
Chiropraktik Löwenplatz,"Seidengasse 16, 8001 Zürich",Seidengasse 16,8001,Zürich,Zürich,043 344 80 70,"Chiropraktik, Neuraltherapie, Physiotherapie",https://www.onedoc.ch/de/medizinische-praxis/zurich/ew6r/chiropraktik-lowenplatz,https://www.chiropraktik-loewenplatz.ch/,1,,https://www.google.ch/search?q=Chiropraktik+Löwenplatz+Zürich
Chiropraktik Meilen,"Kirchgasse 30, 8706 Meilen",Kirchgasse 30,8706,Meilen,Zürich,044 555 40 40,Chiropraktik,https://www.onedoc.ch/de/medizinische-praxis/meilen/exiz/chiropraktik-meilen,https://www.medicosearch.ch/dr-lukas-niedermann-kirchgasse-30-8706-meilen/medico/33367380,1,,https://www.google.ch/search?q=Chiropraktik+Meilen
"Chirurgische Praxis, Dipl. Arzt Lars Kern","Technikumstrasse 61, 8400 Winterthur",Technikumstrasse 61,8400,Winterthur,Zürich,052 233 14 14,"Plastische, rekonstruktive und ästhetische Chirurgie",https://www.onedoc.ch/de/medizinische-praxis/winterthur/e8kb/chirurgische-praxis-dipl-arzt-lars-kern,https://plastischechirurgie-winterthur.ch/,0,,"https://www.google.ch/search?q=Chirurgische+Praxis,+Dipl.+Arzt+Lars+Kern+Winterthur"
CITIGYN,"Bleicherweg 68, 8002 Zürich",Bleicherweg 68,8002,Zürich,Zürich,044 202 19 09,"Gynäkologie und Geburtshilfe, Gynäkologische Laserbehandlung | Vaginallaser, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung, Schwangerschaftsvorsorge | Schwangerschaftsuntersuchung, Verhütung, Vorsorgeuntersuchung Humane Papillomaviren (HPV) | PAP Abstrich, Wechseljahre | Menopause",https://www.onedoc.ch/de/medizinische-praxis/zurich/exdr/citigyn,https://www.citigyn.ch/,0,,https://www.google.ch/search?q=CITIGYN+Zürich
Clinic Profilance,"Zürichbergstrasse 70, 8006 Zürich",Zürichbergstrasse 70,8006,Zürich,Zürich,044 797 50 05,"Mund-, Kiefer- und Gesichtschirurgie, Zahnmedizin, Bruxismus | Zähneknirschen, Schlafapnoe, Zahnimplantat",https://www.onedoc.ch/de/medizinische-praxis/zurich/e9e5/clinic-profilance,https://profilance.ch/,0,,https://www.google.ch/search?q=Clinic+Profilance+Zürich
Clinius Praxis Neerach,"Alte Badenerstrasse 30, 8173 Neerach",Alte Badenerstrasse 30,8173,Neerach,Zürich,044 858 10 44,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/neerach/exp8/clinius-praxis-neerach,,0,,https://www.google.ch/search?q=Clinius+Praxis+Neerach
COMBIFACEDESIGN,"Oberdorfstrasse 37, 8702 Zollikon",Oberdorfstrasse 37,8702,Zollikon,Zürich,078 247 69 07,"Mund-, Kiefer- und Gesichtschirurgie, Ästhetische Medizin",https://www.onedoc.ch/de/medizinische-praxis/zollikon/e6nm/combifacedesign,https://www.combiface.com/,0,,https://www.google.ch/search?q=COMBIFACEDESIGN+Zollikon
Corona Testcenter Wise Medicine Winterthur,"Sulzerallee 46, 8404 Winterthur",Sulzerallee 46,8404,Winterthur,Zürich,044 545 29 10,COVID-19 Test,https://www.onedoc.ch/de/medizinische-praxis/winterthur/e469/corona-testcenter-wise-medicine-winterthur,,0,,https://www.google.ch/search?q=Corona+Testcenter+Wise+Medicine+Winterthur
COVID-19 Test Zentrum Wädenswil,"Zugerstrasse 162, 8820 Wädenswil",Zugerstrasse 162,8820,Wädenswil,Zürich,044 271 22 00,,https://www.onedoc.ch/de/medizinische-praxis/wadenswil/e5bs/covid-19-test-zentrum-wadenswil,https://www.onedoc.ch/de/covid-test-zentrum/wadenswil,1,,https://www.google.ch/search?q=COVID-19+Test+Zentrum+Wädenswil
"Danka Alfred, FMH Psychiatrie und Psychotherapie","Markusstrasse 10, 8006 Zürich",Markusstrasse 10,8006,Zürich,Zürich,044 350 75 45,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/zurich/epsj/danka-alfred-fmh-psychiatrie-und-psychotherapie,https://www.onedoc.ch/de/medizinische-praxis/zurich/epsj/danka-alfred-fmh-psychiatrie-und-psychotherapie,0,,"https://www.google.ch/search?q=Danka+Alfred,+FMH+Psychiatrie+und+Psychotherapie+Zürich"
Dermatologie am Römerhof,"Römerhofplatz 5, 8032 Zürich",Römerhofplatz 5,8032,Zürich,Zürich,044 520 20 20,"Dermatologie und Venerologie, Hautcheck, Hautkrebs, Injektion von Botulinumtoxin | Botox, Muttermalkontrolle, Ästhetischer Laser",https://www.onedoc.ch/de/medizinische-praxis/zurich/ebbjj/dermatologie-am-romerhof,https://dermaroemerhof.ch/,0,,https://www.google.ch/search?q=Dermatologie+am+Römerhof+Zürich
Dermis Medical Beauty,"Schaffhauserstrasse 53, 8180 Bülach",Schaffhauserstrasse 53,8180,Bülach,Zürich,044 872 80 00,"Kosmetik, Ästhetische Beratung, Laser Haarentfernung",https://www.onedoc.ch/de/medizinische-praxis/bulach/e75p/dermis-medical-beauty,https://www.dermis-hautklinik.ch/en/our-locations/medical-beauty-zurich-buelach/,0,,https://www.google.ch/search?q=Dermis+Medical+Beauty+Bülach
Docstation Gesundheitszentrum,"Am Stadtrand 5, 8600 Dübendorf",Am Stadtrand 5,8600,Dübendorf,Zürich,044 820 00 33,Dermatologie und Venerologie,https://www.onedoc.ch/de/medizinische-praxis/dubendorf/exvj/docstation-gesundheitszentrum,https://docstation.ch/,1,,https://www.google.ch/search?q=Docstation+Gesundheitszentrum+Dübendorf
Dr. Dragieva Aesthetics,"Dufourstrasse 43, 8008 Zürich",Dufourstrasse 43,8008,Zürich,Zürich,044 383 33 00,"Dermatologie und Venerologie, Lasermedizin, Mund-, Kiefer- und Gesichtschirurgie, Ästhetische Medizin, Anti-Falten-Behandlung, Blepharoplastik | Augenlidchirurgie, CO2 Laserbehandlung | Fraktionierte CO2 Laserbehandlung, Injektion von Botulinumtoxin | Botox, Injektion von plättchenreichem Plasma | PRP | Vampire Lift, Lipofilling | | Lipostruktur, Microneedling, Ästhetischer Laser",https://www.onedoc.ch/de/medizinische-praxis/zurich/e7iz/dr-dragieva-aesthetics,https://www.drdragieva.ch/,0,,https://www.google.ch/search?q=Dr.+Dragieva+Aesthetics+Zürich
Dr. Hashagen Regensdorf & Angelcosmetics,"Riedthofstrasse 1, 8105 Regensdorf",Riedthofstrasse 1,8105,Regensdorf,Zürich,079 288 87 00,"Schmerztherapie, Ästhetische Medizin, Anti-Falten-Behandlung, Hyperhidrose | Übermässiges Schwitzen, Infusionstherapie | Drip spa, Injektion von Botulinumtoxin | Botox, Injektion von Hyaluronsäure, Injektion von plättchenreichem Plasma | PRP | Vampire Lift, Kryolipolyse, Microneedling, Morphologische und Anti-Aging-Medizin",https://www.onedoc.ch/de/medizinische-praxis/regensdorf/e8sj/dr-hashagen-regensdorf-angelcosmetics,https://dr-hashagen.ch/,0,,https://www.google.ch/search?q=Dr.+Hashagen+Regensdorf+&+Angelcosmetics
Dr. med. Alex Tanner (Orthopädie Zentrum Parkside),"Seestrasse 129, 8002 Zürich",Seestrasse 129,8002,Zürich,Zürich,043 344 40 10,"Orthopädie, Orthopädische Chirurgie, Traumatologie, Ellenbogenspezialist, Fusschirurgie | Fussoperation, Fussspezialist, Handspezialist, Hüftarthroskopie, Hüftchirurgie | Hüftoperation, Hüftspezialist, Kniearthroskopie, Kniespezialist, Schulterspezialist",https://www.onedoc.ch/de/medizinische-praxis/zurich/e7qg/dr-med-alex-tanner-orthopadie-zentrum-parkside,https://www.hirslanden.ch/de/corporate/aerzte/5/dr-med-alex-tanner.html,1,,https://www.google.ch/search?q=Dr.+med.+Alex+Tanner+(Orthopädie+Zentrum+Parkside)+Zürich
"Dr. med. Massimo Leonardi, Orthopädie Zentrum Zürich","Seestrasse 259, 8038 Zürich",Seestrasse 259,8038,Zürich,Zürich,044 480 12 55,"Neurochirurgie, Bandscheibenvorfall, Spinalkanalstenose | Spinalkanalverengung",https://www.onedoc.ch/de/medizinische-praxis/zurich/ebbh8/dr-med-massimo-leonardi-orthopadie-zentrum-zurich,https://www.leonardi-spine.ch/,0,,"https://www.google.ch/search?q=Dr.+med.+Massimo+Leonardi,+Orthopädie+Zentrum+Zürich"
Dr.med. Ursula Schreiter Gasser,"Seefeldstrasse 14, 8008 Zürich",Seefeldstrasse 14,8008,Zürich,Zürich,079 203 31 23,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/zurich/e8e2/dr-med-ursula-schreiter-gasser,https://www.hirslanden.ch/de/corporate/aerzte/2/pd-dr-med-ursula-schreiter-gasser.html,1,,https://www.google.ch/search?q=Dr.med.+Ursula+Schreiter+Gasser+Zürich
DRT Medical GmbH - Praxis Kilchberg,"Schützenmattstrasse 8, 8802 Kilchberg",Schützenmattstrasse 8,8802,Kilchberg,Zürich,044 715 32 32,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/kilchberg/ew1q/drt-medical-gmbh-praxis-kilchberg,https://www.onedoc.ch/de/medizinische-praxis/kilchberg/ew1q/drt-medical-gmbh-praxis-kilchberg,0,,https://www.google.ch/search?q=DRT+Medical+GmbH+-+Praxis+Kilchberg
Drugsafety,"Seestrasse 221, 8700 Küsnacht",Seestrasse 221,8700,Küsnacht,Zürich,044 221 10 03,Klinische Pharmakologie und Toxikologie,https://www.onedoc.ch/de/medizinische-praxis/kusnacht/e7zh/drugsafety,https://drugsafety.ch/,0,,https://www.google.ch/search?q=Drugsafety+Küsnacht
Endoclinic Zürich - Dr. med. Felix Rapp,"Witellikerstrasse 40, 8032 Zürich",Witellikerstrasse 40,8032,Zürich,Zürich,044 387 31 45,"Orthopädie, Hüftchirurgie | Hüftoperation, Hüftprothese, Hüftspezialist, Kniearthroskopie, Knieprothese, Kniespezialist",https://www.onedoc.ch/de/medizinische-praxis/zurich/e8a0/endoclinic-zurich-dr-med-felix-rapp,https://www.endoclinic.ch/felix-rapp/,1,,https://www.google.ch/search?q=Endoclinic+Zürich+-+Dr.+med.+Felix+Rapp
Enzian Health - Arztpraxis Pfäffikon ZH,"Seestrasse 25, 8330 Pfäffikon ZH",Seestrasse 25,8330,Pfäffikon ZH,Zürich,044 950 06 61,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Blutentnahme für Check up | Blutanalyse für Check up, Impfberatung, Reiseberatung, Verkehrsmedizinische Kontrolluntersuchung STUFE 1, Verkehrsmedizinische Kontrolluntersuchung STUFE 2, Vorsorgeuntersuchung | Check up",https://www.onedoc.ch/de/medizinische-praxis/pfaffikon/e1p4/enzian-health-arztpraxis-pfaffikon-zh,https://www.enzianpraxis.ch/,0,,https://www.google.ch/search?q=Enzian+Health+-+Arztpraxis+Pfäffikon+ZH
epigeniXzürich,"Seestrasse 160, 8002 Zürich",Seestrasse 160,8002,Zürich,Zürich,044 442 83 00,Radiologie,https://www.onedoc.ch/de/medizinische-praxis/zurich/e72q/epigenixzurich,https://epigenixzuerich.ch/,1,,https://www.google.ch/search?q=epigeniXzürich
Femedica Theaterstrasse AG,"Theaterstrasse 1, 8400 Winterthur",Theaterstrasse 1,8400,Winterthur,Zürich,052 213 33 66,"Gynäkologie und Geburtshilfe, Brustbiopsie, Brustkrebs | Mammakarzinom, Brustspezialist, Harnwegsinfektion | Zystitis | Blasenentzündung, Mammographie, Schwangerschaftsvorsorge | Schwangerschaftsuntersuchung, Vorsorgeuntersuchung Brustkrebs, Vorsorgeuntersuchung Humane Papillomaviren (HPV) | PAP Abstrich, Wechseljahre | Menopause",https://www.onedoc.ch/de/medizinische-praxis/winterthur/exqt/femedica-theaterstrasse-ag,,0,,https://www.google.ch/search?q=Femedica+Theaterstrasse+AG+Winterthur
Femedica Uster AG,"Loren-Allee 20, 8610 Uster",Loren-Allee 20,8610,Uster,Zürich,044 932 37 40,"Gynäkologie und Geburtshilfe, Harninkontinenz | Blasenschwäche, Harnwegsinfektion | Zystitis | Blasenentzündung, Schwangerschaftsvorsorge | Schwangerschaftsuntersuchung, Verhütung, Vorsorgeuntersuchung Humane Papillomaviren (HPV) | PAP Abstrich, Wechseljahre | Menopause",https://www.onedoc.ch/de/medizinische-praxis/uster/ebbsk/femedica-uster-ag,https://www.femedica.ch/uster/,0,,https://www.google.ch/search?q=Femedica+Uster+AG
